@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.clone,5,5,7,7,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.setUnixMode,8,9,6,6,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getUnixMode,5,5,5,5,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.setExtraFields,5,5,12,8,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getExtraFields,4,4,6,6,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.addExtraField,4,4,9,5,55.55555555555556,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.addAsFirstExtraField,4,4,7,6,85.71428571428571,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.removeExtraField,6,7,11,11,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getExtraField,4,4,7,7,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getLocalFileDataExtra,5,5,3,3,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.getName,5,5,6,6,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveEntry.mergeExtraFields,13,16,35,24,68.57142857142857,0,1
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.createExtraField,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.parse,10,12,38,24,63.1578947368421,0,1
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.mergeLocalFileDataData,8,9,26,14,53.84615384615385,0,1
@@ org.apache.commons.compress.archivers.zip.ExtraFieldUtils.mergeCentralDirectoryData,8,9,26,14,53.84615384615385,0,1
@@ org.apache.commons.compress.archivers.zip.ZipUtil.toDosTime,4,4,5,5,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipUtil.adjustToLong,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.<init>,4,4,4,3,75.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.closeQuietly,4,4,3,2,66.66666666666666,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.getInputStream,7,9,11,11,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.populateFromCentralDirectory,16,22,40,31,77.5,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.positionAtCentralDirectory,14,21,52,26,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.resolveLocalFileHeaderData,12,15,33,26,78.78787878787878,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.startsWithLocalFileHeader,7,8,16,9,56.25,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile.setNameAndCommentFromExtraFields,9,13,23,17,73.91304347826086,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile.getUnicodeStringIfOriginalMatches,5,6,9,6,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.<init>,5,5,17,12,70.58823529411765,0,1
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.decodeByte,4,4,6,6,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.canEncodeChar,8,10,8,6,75.0,0,1
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.pushEncodedChar,7,9,13,11,84.61538461538461,0,0
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.encodeHighChar,14,18,48,34,70.83333333333334,0,1
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.canEncode,7,8,15,10,66.66666666666666,0,1
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.encode,9,11,30,11,36.666666666666664,0,2
@@ org.apache.commons.compress.archivers.zip.Simple8BitZipEncoding.decode,5,5,12,8,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.JarMarker.parseFromLocalFileData,4,4,2,2,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipFile$BoundedInputStream.read,6,7,12,12,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipFile$BoundedInputStream.read,12,16,35,29,82.85714285714286,0,1
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.getCentralDirectoryLength,4,4,7,7,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.getCentralDirectoryData,4,4,7,7,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.parseFromCentralDirectoryData,4,4,6,4,66.66666666666666,0,1
@@ org.apache.commons.compress.archivers.zip.UnrecognizedExtraField.copy,4,4,3,3,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.assembleData,4,4,7,7,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getCentralDirectoryData,4,4,7,5,71.42857142857143,0,1
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.getCentralDirectoryLength,4,4,7,5,71.42857142857143,0,0
@@ org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField.parseFromLocalFileData,6,7,11,11,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.isSeekable,5,5,4,4,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setUseLanguageEncodingFlag,6,7,7,4,57.14285714285714,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.finish,5,5,9,9,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.closeEntry,17,23,62,56,90.32258064516128,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.putNextEntry,16,23,44,32,72.72727272727273,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.setLevel,8,10,13,11,84.61538461538461,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.write,14,19,51,42,82.35294117647058,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.close,6,7,12,8,66.66666666666666,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.flush,4,4,6,4,66.66666666666666,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.deflate,4,4,5,4,80.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeLocalFileHeader,23,35,77,49,63.63636363636363,0,2
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeDataDescriptor,5,6,10,7,70.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeCentralFileHeader,12,16,37,24,64.86486486486487,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeOut,5,5,14,14,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream.writeVersionNeededToExtractAndGeneralPurposeBits,9,12,18,8,44.44444444444444,0,1
@@ org.apache.commons.compress.archivers.zip.FallbackZipEncoding.encode,4,4,8,8,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.FallbackZipEncoding.decode,4,4,8,8,100.0,0,1
@@ org.apache.commons.compress.archivers.zip.ZipArchiveInputStream.getNextZipEntry,4,4,3,3,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipArchiveInputStream.matches,9,11,20,13,65.0,0,0
@@ org.apache.commons.compress.archivers.zip.ZipLong.equals,8,10,10,8,80.0,0,0
@@ org.apache.commons.compress.archivers.zip.AsiExtraField.isLink,5,5,2,2,100.0,0,2
@@ org.apache.commons.compress.archivers.zip.AsiExtraField.isDirectory,6,7,6,3,50.0,0,0
@@ org.apache.commons.compress.archivers.zip.AsiExtraField.parseFromLocalFileData,10,12,18,18,100.0,0,0
@@ org.apache.commons.compress.archivers.zip.AsiExtraField.getMode,6,7,8,4,50.0,0,1
@@ org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry,21,29,58,39,67.24137931034483,0,1
@@ org.apache.commons.compress.archivers.ar.ArArchiveInputStream.matches,20,28,18,18,100.0,0,0
@@ org.apache.commons.compress.archivers.ar.ArArchiveOutputStream.closeArchiveEntry,4,4,7,5,71.42857142857143,0,0
@@ org.apache.commons.compress.archivers.ar.ArArchiveOutputStream.putArchiveEntry,7,8,20,18,90.0,0,0
@@ org.apache.commons.compress.archivers.ar.ArArchiveOutputStream.fill,6,7,13,7,53.84615384615385,0,1
@@ org.apache.commons.compress.archivers.ar.ArArchiveOutputStream.writeEntryHeader,14,19,35,35,100.0,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.<init>,4,4,6,3,50.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.<init>,8,9,6,6,100.0,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.<init>,8,10,19,12,63.1578947368421,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.equals,5,6,8,5,62.5,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.isGNULongNameEntry,6,7,8,4,50.0,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.isDirectory,8,10,12,12,100.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.getDirectoryEntries,8,10,23,15,65.21739130434783,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.writeEntryHeader,8,9,31,20,64.51612903225806,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveEntry.normalizeFileName,18,28,37,17,45.94594594594595,0,1
@@ org.apache.commons.compress.archivers.tar.TarUtils.parseOctal,14,19,43,10,23.25581395348837,0,0
@@ org.apache.commons.compress.archivers.tar.TarUtils.parseName,7,8,17,9,52.94117647058824,0,1
@@ org.apache.commons.compress.archivers.tar.TarUtils.getNameBytes,8,10,32,14,43.75,0,1
@@ org.apache.commons.compress.archivers.tar.TarUtils.getOctalBytes,10,13,36,16,44.44444444444444,0,1
@@ org.apache.commons.compress.archivers.tar.TarUtils.computeCheckSum,5,5,13,6,46.15384615384615,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveOutputStream.close,4,4,7,5,71.42857142857143,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveOutputStream.putNextEntry,10,13,24,21,87.5,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveOutputStream.closeEntry,9,11,36,24,66.66666666666666,0,2
@@ org.apache.commons.compress.archivers.tar.TarArchiveOutputStream.write,12,16,88,48,54.54545454545454,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveOutputStream.writeEOFRecord,5,5,15,11,73.33333333333333,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.available,4,4,9,9,100.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.skip,10,12,22,11,50.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.getNextTarEntry,36,52,116,72,62.06896551724138,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.read,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.read,21,28,106,55,51.886792452830186,0,1
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.copyEntryContents,5,5,7,7,100.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarArchiveInputStream.matches,20,28,18,18,100.0,0,1
@@ org.apache.commons.compress.archivers.tar.TarBuffer.initialize,5,5,7,7,100.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarBuffer.isEOFRecord,7,8,14,7,50.0,0,1
@@ org.apache.commons.compress.archivers.tar.TarBuffer.skipRecord,9,12,22,16,72.72727272727273,0,0
@@ org.apache.commons.compress.archivers.tar.TarBuffer.readRecord,9,12,24,18,75.0,0,0
@@ org.apache.commons.compress.archivers.tar.TarBuffer.readBlock,16,22,57,35,61.40350877192983,0,1
@@ org.apache.commons.compress.archivers.tar.TarBuffer.writeRecord,10,13,33,28,84.84848484848484,0,0
@@ org.apache.commons.compress.archivers.tar.TarBuffer.writeRecord,10,13,37,32,86.48648648648648,0,1
@@ org.apache.commons.compress.archivers.tar.TarBuffer.writeBlock,6,7,16,14,87.5,0,0
@@ org.apache.commons.compress.archivers.tar.TarBuffer.flushBlock,8,10,14,10,71.42857142857143,0,0
@@ org.apache.commons.compress.archivers.tar.TarBuffer.close,11,16,36,23,63.888888888888886,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.ensureOpen,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.setFormat,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.putNextEntry,10,13,22,18,81.81818181818183,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.writeHeader,7,10,16,15,93.75,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.closeArchiveEntry,11,15,32,25,78.125,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.write,16,23,46,33,71.73913043478261,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.finish,6,7,11,9,81.81818181818183,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.close,4,4,5,3,60.0,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.pad,4,4,6,5,83.33333333333334,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream.writeAsciiLong,13,16,32,26,81.25,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioUtil.byteArray2long,11,14,27,14,51.85185185185185,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioUtil.long2byteArray,12,16,27,14,51.85185185185185,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.available,4,4,4,4,100.0,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.close,4,4,5,3,60.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.closeEntry,5,5,5,5,100.0,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.ensureOpen,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.getNextCPIOEntry,17,23,44,27,61.36363636363637,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.pad,4,4,8,5,62.5,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.read,5,5,6,6,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.read,26,39,79,55,69.62025316455697,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.readFully,9,11,22,15,68.18181818181817,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.readNewEntry,5,5,5,3,60.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.skip,11,14,33,20,60.60606060606061,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveInputStream.matches,14,19,12,12,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.checkNewFormat,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.checkOldFormat,4,4,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isBlockDevice,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isCharacterDevice,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isDirectory,5,5,4,4,100.0,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isNetwork,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isPipe,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isRegularFile,5,5,4,4,100.0,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isSocket,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.isSymbolicLink,5,5,4,4,100.0,0,0
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.setSize,5,6,7,5,71.42857142857143,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.setFormat,8,11,9,9,100.0,0,1
@@ org.apache.commons.compress.archivers.cpio.CpioArchiveEntry.setMode,5,5,5,5,100.0,0,1
@@ org.apache.commons.compress.utils.IOUtils.copy,5,5,9,9,100.0,0,1
@@ org.apache.commons.compress.compressors.CompressorStreamFactory.createCompressorInputStream,9,12,11,9,81.81818181818183,0,0
@@ org.apache.commons.compress.compressors.CompressorStreamFactory.createCompressorOutputStream,9,12,11,9,81.81818181818183,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream$Data.initTT,5,6,10,3,30.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.makeMaps,7,8,21,8,38.095238095238095,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.hbMakeCodeLengths,56,77,222,121,54.5045045045045,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.<init>,6,7,10,2,20.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.write,8,10,22,20,90.9090909090909,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.writeRun,12,16,49,45,91.83673469387756,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.close,4,4,6,6,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.finish,6,7,10,8,80.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.initBlock,5,5,10,6,60.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.endBlock,7,8,14,14,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.hbAssignCodes,10,12,35,10,28.57142857142857,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues,158,220,797,228,28.60727728983689,0,3
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.simpleSort,32,45,155,92,59.354838709677416,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.vswap,5,5,12,6,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.med3,8,10,29,6,20.689655172413794,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.qSort3,37,52,218,64,29.357798165137616,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.randomiseBlock,14,18,36,18,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.doReversibleTransformation,12,16,39,18,46.15384615384615,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.fullGtU,78,108,207,186,89.85507246376811,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.allocateCompressStructures,6,8,16,8,50.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.generateMTFValues,33,45,146,55,37.67123287671233,0,1
@@ org.apache.commons.compress.compressors.bzip2.CRC.updateCRC,4,4,8,5,62.5,0,0
@@ org.apache.commons.compress.compressors.bzip2.CRC.updateCRC,8,9,16,11,68.75,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read,4,4,5,5,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read,17,23,43,31,72.09302325581395,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.makeMaps,7,8,20,6,30.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read0,12,19,23,23,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.init,9,12,17,15,88.23529411764706,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.checkMagicChar,4,4,7,7,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.initBlock,22,35,38,24,63.1578947368421,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.endBlock,4,4,12,12,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.complete,4,4,6,6,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.close,6,7,8,5,62.5,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.bsR,8,10,26,16,61.53846153846154,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.bsGetBit,9,11,21,10,47.61904761904761,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.hbCreateDecodeTables,25,32,85,45,52.94117647058824,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.recvDecodingTables,45,60,126,67,53.17460317460318,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.createHuffmanDecodingTables,12,15,42,24,57.14285714285714,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.getAndMoveToFrontDecode,62,84,378,84,22.22222222222222,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.getAndMoveToFrontDecode0,10,12,47,16,34.04255319148936,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupBlock,16,21,51,37,72.54901960784314,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartA,12,15,37,31,83.78378378378379,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartA,5,5,15,15,100.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartB,13,17,43,36,83.72093023255815,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartC,5,5,12,12,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartB,7,8,19,19,100.0,0,3
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartC,5,5,12,12,100.0,0,0
