@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ com.google.gson.ParameterizedTypeHandlerMap.getHandlerForTypeHierarchy,7,8,11,11,100.0,0,1
@@ com.google.gson.ParameterizedTypeHandlerMap.getIndexOfSpecificHandlerForTypeHierarchy,7,8,18,9,50.0,0,0
@@ com.google.gson.ParameterizedTypeHandlerMap.copyOf,8,9,11,11,100.0,0,0
@@ com.google.gson.ParameterizedTypeHandlerMap.toString,14,17,28,22,78.57142857142857,0,1
@@ com.google.gson.DefaultTypeAdapters$DefaultDateTypeAdapter.deserialize,4,4,5,5,100.0,0,0
@@ com.google.gson.TypeInfoFactory.getActualType,19,26,36,36,100.0,0,1
@@ com.google.gson.TypeInfoFactory.extractRealTypes,5,5,13,9,69.23076923076923,0,1
@@ com.google.gson.TypeInfoFactory.getIndex,7,8,18,9,50.0,0,0
@@ com.google.gson.Pair.hashCode,8,9,8,8,100.0,0,0
@@ com.google.gson.Pair.equals,8,10,19,19,100.0,0,0
@@ com.google.gson.Pair.equal,7,9,10,10,100.0,0,0
@@ com.google.gson.JsonElement.getAsJsonObject,4,4,3,3,100.0,0,0
@@ com.google.gson.JsonElement.getAsJsonArray,4,4,3,3,100.0,0,0
@@ com.google.gson.JsonElement.getAsJsonPrimitive,4,4,3,3,100.0,0,1
@@ com.google.gson.JsonElement.getAsJsonNull,4,4,3,3,100.0,0,0
@@ com.google.gson.SerializedNameAnnotationInterceptingNamingPolicy.translateName,5,5,7,7,100.0,0,0
@@ com.google.gson.TypeInfoMap.<init>,8,10,9,9,100.0,0,1
@@ com.google.gson.JsonDeserializationContextDefault.deserialize,11,15,20,20,100.0,0,1
@@ com.google.gson.DefaultTypeAdapters$DoubleSerializer.serialize,6,8,10,10,100.0,0,0
@@ com.google.gson.InnerClassExclusionStrategy.isInnerClass,6,7,6,6,100.0,0,1
@@ com.google.gson.InnerClassExclusionStrategy.isStatic,5,5,2,2,100.0,0,0
@@ com.google.gson.LruCache.removeEldestEntry,5,5,4,4,100.0,0,0
@@ com.google.gson.JsonPrimitive.setValue,9,11,10,10,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsBoolean,5,5,3,3,100.0,0,1
@@ com.google.gson.JsonPrimitive.getAsNumber,5,5,6,6,100.0,0,0
@@ com.google.gson.JsonPrimitive.stringToNumber,5,6,6,6,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsString,6,7,8,8,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsDouble,5,5,3,3,100.0,0,1
@@ com.google.gson.JsonPrimitive.getAsBigDecimal,5,5,8,8,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsBigInteger,5,5,8,8,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsFloat,5,5,3,3,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsLong,5,5,3,3,100.0,0,1
@@ com.google.gson.JsonPrimitive.getAsShort,5,5,3,3,100.0,0,1
@@ com.google.gson.JsonPrimitive.getAsInt,5,5,3,3,100.0,0,0
@@ com.google.gson.JsonPrimitive.getAsByte,5,5,3,3,100.0,0,1
@@ com.google.gson.JsonPrimitive.getAsObject,7,9,18,18,100.0,0,0
@@ com.google.gson.JsonPrimitive.toString,5,5,9,9,100.0,0,0
@@ com.google.gson.JsonPrimitive.isPrimitiveOrString,9,11,19,14,73.68421052631578,0,1
@@ com.google.gson.JsonPrimitive.hashCode,8,10,12,12,100.0,0,1
@@ com.google.gson.JsonPrimitive.equals,24,34,39,39,100.0,0,1
@@ com.google.gson.JsonPrimitive.isIntegral,11,16,16,16,100.0,0,3
@@ com.google.gson.JsonPrimitive.isFloatingPoint,9,12,12,12,100.0,0,5
@@ com.google.gson.Preconditions.checkNotNull,5,5,2,2,100.0,0,1
@@ com.google.gson.Preconditions.checkArgument,4,4,3,3,100.0,0,0
@@ com.google.gson.Preconditions.checkState,4,4,3,3,100.0,0,1
@@ com.google.gson.JsonObjectDeserializationVisitor.visitObjectField,7,8,18,18,100.0,0,1
@@ com.google.gson.JsonObjectDeserializationVisitor.visitArrayField,7,8,18,18,100.0,0,0
@@ com.google.gson.JsonObjectDeserializationVisitor.visitFieldUsingCustomHandler,15,21,33,33,100.0,0,1
@@ com.google.gson.JsonObjectDeserializationVisitor.visitPrimitive,4,4,8,8,100.0,0,5
@@ com.google.gson.DefaultTypeAdapters$FloatSerializer.serialize,6,8,10,10,100.0,0,2
@@ com.google.gson.Escaper.escapeJsonString,18,28,49,39,79.59183673469387,0,1
@@ com.google.gson.Escaper.mustEscapeCharInJsString,9,12,15,15,100.0,0,0
@@ com.google.gson.Escaper.isControlCharacter,9,13,10,10,100.0,0,1
@@ com.google.gson.Escaper.appendHexJavaScriptRepresentation,4,4,7,7,100.0,0,1
@@ com.google.gson.JsonArrayDeserializationVisitor.constructTarget,6,7,17,17,100.0,0,0
@@ com.google.gson.JsonArrayDeserializationVisitor.visitArray,17,23,44,35,79.54545454545455,0,3
@@ com.google.gson.ModifyFirstLetterNamingPolicy.translateName,18,25,56,28,50.0,0,1
@@ com.google.gson.ModifyFirstLetterNamingPolicy.modifyString,5,5,5,5,100.0,0,1
@@ com.google.gson.DefaultTypeAdapters$LocaleTypeAdapter.deserialize,13,18,33,9,27.27272727272727,0,1
@@ com.google.gson.SyntheticFieldExclusionStrategy.shouldSkipField,6,7,6,6,100.0,0,1
@@ com.google.gson.JsonDeserializationVisitor.getTarget,4,4,8,7,87.5,0,0
@@ com.google.gson.JsonDeserializationVisitor.visitUsingCustomHandler,4,4,5,5,100.0,0,0
@@ com.google.gson.JsonDeserializationVisitor.invokeCustomDeserializer,5,6,10,10,100.0,0,1
@@ com.google.gson.Streams.parse,15,22,32,32,100.0,0,1
@@ com.google.gson.Streams.write,29,41,51,51,100.0,0,1
@@ com.google.gson.Streams.writerForAppendable,5,5,4,4,100.0,0,0
@@ com.google.gson.ExposeAnnotationDeserializationExclusionStrategy.shouldSkipField,7,8,4,4,100.0,0,1
@@ com.google.gson.ExposeAnnotationSerializationExclusionStrategy.shouldSkipField,7,8,4,4,100.0,0,0
@@ com.google.gson.CamelCaseSeparatorNamingPolicy.<init>,5,5,4,4,100.0,0,0
@@ com.google.gson.CamelCaseSeparatorNamingPolicy.translateName,8,10,21,16,76.19047619047619,0,0
@@ com.google.gson.ObjectNavigator.accept,22,31,64,51,79.6875,0,1
@@ com.google.gson.ObjectNavigator.isPrimitiveOrString,7,9,6,6,100.0,0,1
@@ com.google.gson.ObjectNavigator.navigateClassFields,12,16,43,38,88.37209302325581,0,1
@@ com.google.gson.ModifierBasedExclusionStrategy.<init>,6,7,14,10,71.42857142857143,0,0
@@ com.google.gson.ModifierBasedExclusionStrategy.shouldSkipField,7,8,7,7,100.0,0,0
@@ com.google.gson.DefaultTypeAdapters$MapTypeAdapter.serialize,13,16,22,14,63.63636363636363,0,0
@@ com.google.gson.DefaultTypeAdapters$MapTypeAdapter.deserialize,5,5,7,7,100.0,0,1
@@ com.google.gson.MemoryRefStack.contains,10,13,19,19,100.0,0,1
@@ com.google.gson.MappedObjectConstructor.construct,4,4,6,6,100.0,0,1
@@ com.google.gson.MappedObjectConstructor.constructWithNoArgConstructor,4,4,4,4,100.0,0,0
@@ com.google.gson.MappedObjectConstructor.getNoArgsConstructor,7,8,14,9,64.28571428571429,0,0
@@ com.google.gson.MappedObjectConstructor.register,4,4,13,13,100.0,0,0
@@ com.google.gson.JsonFieldNameValidator.validate,7,8,8,8,100.0,0,0
@@ com.google.gson.JsonSerializationVisitor.start,6,7,12,12,100.0,0,1
@@ com.google.gson.JsonSerializationVisitor.end,4,4,4,4,100.0,0,0
@@ com.google.gson.JsonSerializationVisitor.visitArray,5,5,11,7,63.63636363636363,0,0
@@ com.google.gson.JsonSerializationVisitor.visitArrayField,6,7,16,16,100.0,0,1
@@ com.google.gson.JsonSerializationVisitor.visitObjectField,6,7,16,16,100.0,0,0
@@ com.google.gson.JsonSerializationVisitor.visitPrimitive,5,5,4,4,100.0,0,0
@@ com.google.gson.JsonSerializationVisitor.addAsArrayElement,5,5,7,7,100.0,0,1
@@ com.google.gson.JsonSerializationVisitor.visitUsingCustomHandler,8,10,13,13,100.0,0,0
@@ com.google.gson.JsonSerializationVisitor.findAndInvokeCustomSerializer,7,8,12,12,100.0,0,1
@@ com.google.gson.JsonSerializationVisitor.visitFieldUsingCustomHandler,8,10,16,16,100.0,0,1
@@ com.google.gson.JsonSerializationVisitor.isFieldNull,5,5,6,6,100.0,0,1
@@ com.google.gson.Primitives.wrap,5,5,4,4,100.0,0,0
@@ com.google.gson.Primitives.unwrap,5,5,4,4,100.0,0,0
@@ com.google.gson.JsonSerializationContextDefault.serialize,4,4,4,4,100.0,0,0
@@ com.google.gson.CompositionFieldNamingPolicy.<init>,4,4,4,4,100.0,0,0
@@ com.google.gson.CompositionFieldNamingPolicy.translateName,5,5,15,8,53.333333333333336,0,0
@@ com.google.gson.JsonArray.add,4,4,6,5,83.33333333333334,0,0
@@ com.google.gson.JsonArray.getAsNumber,4,4,6,6,100.0,0,1
@@ com.google.gson.JsonArray.getAsString,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsDouble,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsBigDecimal,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsBigInteger,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsFloat,4,4,6,6,100.0,0,1
@@ com.google.gson.JsonArray.getAsLong,4,4,6,6,100.0,0,1
@@ com.google.gson.JsonArray.getAsInt,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsByte,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsCharacter,4,4,6,6,100.0,0,1
@@ com.google.gson.JsonArray.getAsShort,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsBoolean,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.getAsObject,4,4,6,6,100.0,0,0
@@ com.google.gson.JsonArray.toString,8,9,12,9,75.0,0,0
@@ com.google.gson.DefaultTypeAdapters$CollectionTypeAdapter.serialize,16,21,26,16,61.53846153846154,0,1
@@ com.google.gson.DefaultTypeAdapters$CollectionTypeAdapter.deserialize,11,14,19,19,100.0,0,0
@@ com.google.gson.AnonymousAndLocalClassExclusionStrategy.isAnonymousOrLocal,7,9,6,6,100.0,0,0
@@ com.google.gson.DefaultTypeAdapters$DefaultJavaSqlDateTypeAdapter.deserialize,4,4,5,5,100.0,0,1
@@ com.google.gson.ParameterizedTypeImpl.equals,17,25,38,38,100.0,0,1
@@ com.google.gson.ParameterizedTypeImpl.hashCode,8,9,12,12,100.0,0,0
@@ com.google.gson.GsonBuilder.setExclusionStrategies,5,5,12,8,66.66666666666666,0,0
@@ com.google.gson.GsonBuilder.registerTypeAdapter,13,18,22,22,100.0,0,0
@@ com.google.gson.GsonBuilder.registerTypeHierarchyAdapter,13,18,22,22,100.0,0,0
@@ com.google.gson.GsonBuilder.create,8,10,39,39,100.0,0,0
@@ com.google.gson.GsonBuilder.addTypeAdaptersForDate,13,19,29,17,58.620689655172406,0,0
@@ com.google.gson.ObjectTypePair.getMatchingHandler,9,12,21,21,100.0,0,0
@@ com.google.gson.ObjectTypePair.toMoreSpecificType,7,9,23,23,100.0,0,1
@@ com.google.gson.ObjectTypePair.getActualTypeIfMoreSpecific,7,9,16,10,62.5,0,1
@@ com.google.gson.ObjectTypePair.hashCode,5,5,6,6,100.0,0,0
@@ com.google.gson.ObjectTypePair.equals,21,30,51,51,100.0,0,0
@@ com.google.gson.TypeInfoCollection.<init>,4,4,4,4,100.0,0,0
@@ com.google.gson.FieldAttributes.getDeclaredType,4,4,9,8,88.88888888888889,0,0
@@ com.google.gson.FieldAttributes.getAnnotations,5,6,20,19,95.0,0,0
@@ com.google.gson.FieldAttributes.hasModifier,5,5,6,6,100.0,0,0
@@ com.google.gson.FieldAttributes.getAnnotationFromArray,7,8,8,8,100.0,0,0
@@ com.google.gson.JsonObject.add,7,8,9,8,88.88888888888889,0,0
@@ com.google.gson.JsonObject.createJsonElement,5,5,3,3,100.0,0,0
@@ com.google.gson.JsonObject.get,7,8,12,12,100.0,0,0
@@ com.google.gson.JsonObject.toString,8,9,12,9,75.0,0,1
@@ com.google.gson.JsonTreeNavigator.navigate,20,27,47,39,82.97872340425532,0,0
@@ com.google.gson.JsonTreeNavigator.visitChild,11,14,34,34,100.0,0,0
@@ com.google.gson.JsonTreeNavigator.visitChild,9,11,26,26,100.0,0,0
@@ com.google.gson.ObjectNavigatorFactory.<init>,5,5,5,5,100.0,0,0
@@ com.google.gson.CircularReferenceException.createDetailedException,6,7,13,13,100.0,0,0
@@ com.google.gson.stream.JsonReader.<init>,4,4,4,4,100.0,0,1
@@ com.google.gson.stream.JsonReader.expect,4,4,9,9,100.0,0,0
@@ com.google.gson.stream.JsonReader.hasNext,6,7,12,12,100.0,0,0
@@ com.google.gson.stream.JsonReader.peek,4,4,7,7,100.0,0,0
@@ com.google.gson.stream.JsonReader.quickPeek,21,34,57,57,100.0,0,0
@@ com.google.gson.stream.JsonReader.consumeNonExecutePrefix,10,13,35,28,80.0,0,0
@@ com.google.gson.stream.JsonReader.nextName,4,4,9,9,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextString,6,8,19,19,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextBoolean,10,13,24,22,91.66666666666666,0,0
@@ com.google.gson.stream.JsonReader.nextNull,7,9,18,18,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextDouble,11,16,27,27,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextLong,7,9,17,17,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextInt,7,9,17,17,100.0,0,0
@@ com.google.gson.stream.JsonReader.skipValue,10,14,30,18,60.0,0,0
@@ com.google.gson.stream.JsonReader.nextInArray,13,19,24,24,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextInObject,15,21,32,30,93.75,0,0
@@ com.google.gson.stream.JsonReader.objectValue,9,13,23,23,100.0,0,1
@@ com.google.gson.stream.JsonReader.nextValue,7,10,17,17,100.0,0,0
@@ com.google.gson.stream.JsonReader.fillBuffer,9,11,41,30,73.17073170731707,0,0
@@ com.google.gson.stream.JsonReader.checkLenient,4,4,5,5,100.0,0,0
@@ com.google.gson.stream.JsonReader.nextString,19,26,76,35,46.05263157894737,0,0
@@ com.google.gson.stream.JsonReader.nextLiteral,16,22,54,34,62.96296296296296,0,0
@@ com.google.gson.stream.JsonReader.readEscapeCharacter,15,24,32,32,100.0,0,0
@@ com.google.gson.stream.JsonReader.readLiteral,4,4,5,5,100.0,0,0
@@ com.google.gson.stream.JsonReader.decodeLiteral,8,10,19,19,100.0,0,1
@@ com.google.gson.stream.JsonWriter.<init>,4,4,4,4,100.0,0,0
@@ com.google.gson.stream.JsonWriter.setIndent,5,5,5,5,100.0,0,0
@@ com.google.gson.stream.JsonWriter.close,7,9,20,20,100.0,0,0
@@ com.google.gson.stream.JsonWriter.name,4,4,4,4,100.0,0,0
@@ com.google.gson.stream.JsonWriter.value,4,4,5,5,100.0,0,0
@@ com.google.gson.stream.JsonWriter.value,5,5,4,4,100.0,0,0
@@ com.google.gson.stream.JsonWriter.value,5,6,8,8,100.0,0,0
@@ com.google.gson.stream.JsonWriter.value,9,13,18,18,100.0,0,1
@@ com.google.gson.stream.JsonWriter.close,4,4,4,4,100.0,0,0
@@ com.google.gson.stream.JsonWriter.string,18,27,52,47,90.38461538461539,0,0
@@ com.google.gson.stream.JsonWriter.newline,7,8,19,15,78.94736842105263,0,0
@@ com.google.gson.stream.JsonWriter.beforeName,6,7,14,14,100.0,0,0
@@ com.google.gson.stream.JsonWriter.beforeValue,12,18,30,30,100.0,0,0
@@ com.google.gson.reflect.TypeToken.nonNull,4,4,4,4,100.0,0,0
@@ com.google.gson.reflect.TypeToken.getSuperclassTypeParameter,4,4,3,3,100.0,0,0
@@ com.google.gson.reflect.TypeToken.getRawType,10,13,14,14,100.0,0,0
@@ com.google.gson.reflect.TypeToken.isAssignableFrom,16,22,40,40,100.0,0,0
@@ com.google.gson.reflect.TypeToken.isAssignableFrom,11,14,21,13,61.904761904761905,0,1
@@ com.google.gson.reflect.TypeToken.isAssignableFrom,24,33,71,45,63.38028169014085,0,1
@@ com.google.gson.reflect.TypeToken.typeEquals,9,11,24,17,70.83333333333334,0,0
@@ com.google.gson.reflect.TypeToken.matches,6,7,9,9,100.0,0,0
@@ com.google.gson.reflect.TypeToken.equals,6,7,9,9,100.0,0,0
@@ com.google.gson.reflect.TypeToken.toString,5,5,6,6,100.0,0,0
@@ com.google.gson.reflect.TypeToken.buildUnexpectedTypeError,5,5,12,8,66.66666666666666,0,0
