@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ com.fasterxml.jackson.databind.ObjectReader.readValues,4,4,11,2,2,18.181818181818183,18.181818181818183,0,2
@@ com.fasterxml.jackson.databind.ObjectReader.readValues,6,7,21,4,5,19.047619047619047,23.809523809523807,0,4
@@ com.fasterxml.jackson.databind.ObjectReader.readValues,6,7,21,4,5,19.047619047619047,23.809523809523807,0,4
@@ com.fasterxml.jackson.databind.ObjectReader.readValues,4,4,13,2,2,15.384615384615385,15.384615384615385,0,1
@@ com.fasterxml.jackson.databind.ObjectReader.readValues,4,4,11,2,2,18.181818181818183,18.181818181818183,0,1
@@ com.fasterxml.jackson.databind.ObjectReader.readValues,4,4,11,2,2,18.181818181818183,18.181818181818183,0,2
@@ com.fasterxml.jackson.databind.ObjectReader._bind,14,19,49,7,14,14.285714285714285,28.57142857142857,0,12
@@ com.fasterxml.jackson.databind.ObjectReader._bindAndClose,16,22,57,9,16,15.789473684210526,28.07017543859649,0,16
@@ com.fasterxml.jackson.databind.ObjectReader._bindAsTree,9,12,33,5,10,15.151515151515152,30.303030303030305,0,7
@@ com.fasterxml.jackson.databind.ObjectReader._bindAndCloseAsTree,4,4,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.ObjectReader._bindAndReadValues,4,4,12,2,3,16.666666666666664,25.0,0,1
@@ com.fasterxml.jackson.databind.ObjectReader._initForReading,5,6,8,3,4,37.5,50.0,0,1
@@ com.fasterxml.jackson.databind.ObjectReader._findRootDeserializer,10,13,23,5,8,21.73913043478261,34.78260869565217,0,3
@@ com.fasterxml.jackson.databind.ObjectReader._prefetchRootDeserializer,9,12,24,5,8,20.833333333333336,33.33333333333333,0,4
@@ com.fasterxml.jackson.databind.ObjectReader._unwrapAndDeserialize,15,20,54,10,24,18.51851851851852,44.44444444444444,0,10
@@ com.fasterxml.jackson.databind.ObjectReader._detectBindAndClose,4,4,8,2,3,25.0,37.5,0,1
@@ com.fasterxml.jackson.databind.ObjectReader._detectBindAndClose,6,7,14,4,5,28.57142857142857,35.714285714285715,0,2
@@ com.fasterxml.jackson.databind.ObjectReader._detectBindAndReadValues,6,7,14,4,5,28.57142857142857,35.714285714285715,0,2
@@ com.fasterxml.jackson.databind.ObjectReader._detectBindAndCloseAsTree,4,4,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ com.fasterxml.jackson.databind.ObjectReader._verifySchemaType,5,6,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ com.fasterxml.jackson.databind.ObjectReader._with,6,7,16,3,4,18.75,25.0,0,9
@@ com.fasterxml.jackson.databind.PropertyNamingStrategy$PascalCaseStrategy.translate,7,9,11,4,7,36.36363636363637,63.63636363636363,0,2
@@ com.fasterxml.jackson.databind.DeserializationConfig.with,8,9,24,5,10,20.833333333333336,41.66666666666667,0,6
@@ com.fasterxml.jackson.databind.DeserializationConfig.without,8,9,24,5,10,20.833333333333336,41.66666666666667,0,6
@@ com.fasterxml.jackson.databind.DeserializationConfig.with,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.DeserializationConfig.withRootName,7,9,16,4,7,25.0,43.75,0,2
@@ com.fasterxml.jackson.databind.DeserializationConfig.withView,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.DeserializationConfig._withBase,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.DeserializationConfig.with,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.databind.DeserializationConfig.withHandler,4,4,10,2,2,20.0,20.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationConfig.withNoProblemHandlers,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.DeserializationConfig.with,5,5,10,2,3,20.0,30.0,0,1
@@ com.fasterxml.jackson.databind.DeserializationConfig.with,8,9,24,5,10,20.833333333333336,41.66666666666667,0,4
@@ com.fasterxml.jackson.databind.DeserializationConfig.withFeatures,8,9,24,5,10,20.833333333333336,41.66666666666667,0,3
@@ com.fasterxml.jackson.databind.DeserializationConfig.without,5,5,10,2,3,20.0,30.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationConfig.without,8,9,24,5,10,20.833333333333336,41.66666666666667,0,4
@@ com.fasterxml.jackson.databind.DeserializationConfig.withoutFeatures,8,9,24,5,10,20.833333333333336,41.66666666666667,0,4
@@ com.fasterxml.jackson.databind.DeserializationConfig.getAnnotationIntrospector,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.DeserializationConfig.useRootWrapping,7,8,10,3,4,30.0,40.0,0,1
@@ com.fasterxml.jackson.databind.DeserializationConfig.getDefaultVisibilityChecker,8,10,25,8,14,32.0,56.00000000000001,0,3
@@ com.fasterxml.jackson.databind.DeserializationConfig.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.JsonSerializer.serializeWithType,4,4,5,2,2,40.0,40.0,0,1
@@ com.fasterxml.jackson.databind.JsonSerializer.isEmpty,5,5,2,2,2,100.0,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonSerializer.acceptJsonFormatVisitor,4,4,4,2,2,50.0,50.0,0,1
@@ com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty.isManagedReference,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty.isBackReference,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.<init>,7,8,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.findInjectableValue,4,4,10,2,2,20.0,20.0,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.findContextualValueDeserializer,5,6,9,3,5,33.33333333333333,55.55555555555556,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer,8,10,17,5,10,29.411764705882355,58.82352941176471,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.findKeyDeserializer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.leaseObjectBuffer,5,5,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.returnObjectBuffer,5,6,12,3,5,25.0,41.66666666666667,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.getArrayBuilders,4,4,8,2,3,25.0,37.5,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.handleUnknownProperty,7,9,22,6,11,27.27272727272727,50.0,0,3
@@ com.fasterxml.jackson.databind.DeserializationContext.reportUnknownProperty,7,8,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.getDateFormat,4,4,8,2,2,25.0,25.0,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext._calcName,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext._desc,4,4,5,2,2,40.0,40.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.<init>,4,4,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.setDefaultKeySerializer,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.setNullValueSerializer,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.setNullKeySerializer,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer,7,10,25,5,9,20.0,36.0,0,2
@@ com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer,6,8,18,4,7,22.22222222222222,38.88888888888889,0,3
@@ com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer,10,13,28,5,10,17.857142857142858,35.714285714285715,0,2
@@ com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer,10,13,28,5,10,17.857142857142858,35.714285714285715,0,3
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeValue,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeField,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue,5,5,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue,5,5,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateKey,5,5,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateKey,5,5,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._reportIncompatibleRootType,5,6,9,3,5,33.33333333333333,55.55555555555556,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._findExplicitUntypedSerializer,6,7,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer,4,4,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer,4,4,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._handleContextualResolvable,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._handleResolvable,4,4,5,2,3,40.0,60.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._handleContextual,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._dateFormat,4,4,8,2,2,25.0,25.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException$Reference.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException$Reference.toString,12,15,28,7,9,25.0,32.142857142857146,0,3
@@ com.fasterxml.jackson.databind.PropertyName.<init>,5,5,5,2,3,40.0,60.0,0,1
@@ com.fasterxml.jackson.databind.PropertyName.readResolve,7,9,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ com.fasterxml.jackson.databind.PropertyName.construct,7,9,12,5,12,41.66666666666667,100.0,0,1
@@ com.fasterxml.jackson.databind.PropertyName.withSimpleName,6,7,15,4,8,26.666666666666668,53.333333333333336,0,1
@@ com.fasterxml.jackson.databind.PropertyName.withNamespace,7,9,17,4,7,23.52941176470588,41.17647058823529,0,1
@@ com.fasterxml.jackson.databind.PropertyName.hasSimpleName,5,5,4,2,2,50.0,50.0,0,1
@@ com.fasterxml.jackson.databind.PropertyName.hasNamespace,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.PropertyName.equals,18,25,39,10,16,25.64102564102564,41.02564102564102,0,5
@@ com.fasterxml.jackson.databind.PropertyName.hashCode,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ com.fasterxml.jackson.databind.PropertyName.toString,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.databind.MappingIterator.<init>,9,12,14,6,8,42.857142857142854,57.14285714285714,0,2
@@ com.fasterxml.jackson.databind.MappingIterator.close,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.MappingIterator.hasNextValue,11,16,27,8,13,29.629629629629626,48.148148148148145,0,2
@@ com.fasterxml.jackson.databind.MappingIterator.nextValue,10,13,28,6,8,21.428571428571427,28.57142857142857,0,2
@@ com.fasterxml.jackson.databind.BeanProperty$Std.getAnnotation,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.databind.BeanProperty$Std.getContextAnnotation,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.databind.MappingJsonFactory.<init>,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.MappingJsonFactory.hasFormat,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isValueNode,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isContainerNode,6,7,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isMissingNode,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isArray,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isObject,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isPojo,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isNumber,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isTextual,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isBoolean,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isNull,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isBinary,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.has,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.has,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.hasNonNull,6,7,4,3,4,75.0,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonNode.hasNonNull,6,7,4,3,4,75.0,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.findValues,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.JsonNode.findValuesAsText,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.JsonNode.findParents,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.JavaType.narrowBy,8,10,34,5,10,14.705882352941178,29.411764705882355,0,2
@@ com.fasterxml.jackson.databind.JavaType.forcedNarrowBy,8,10,33,5,10,15.151515151515152,30.303030303030305,0,2
@@ com.fasterxml.jackson.databind.JavaType.widenBy,4,4,10,2,2,20.0,20.0,0,0
@@ com.fasterxml.jackson.databind.JavaType.hasRawClass,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.JavaType.isConcrete,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.JavaType.hasGenericTypes,5,5,2,2,2,100.0,100.0,0,0
@@ com.fasterxml.jackson.databind.JavaType._assertSubclass,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder.buildTypeDeserializer,5,5,8,2,3,25.0,37.5,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder.buildTypeSerializer,5,5,8,2,3,25.0,37.5,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder.useForType,19,27,38,16,24,42.10526315789473,63.1578947368421,0,3
@@ com.fasterxml.jackson.databind.ObjectMapper.<init>,12,15,22,7,9,31.818181818181817,40.909090909090914,0,2
@@ com.fasterxml.jackson.databind.ObjectMapper._checkInvalidCopy,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.registerModule,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.registerModules,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.registerModules,5,5,5,1,2,20.0,40.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.findModules,8,9,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.setMixInAnnotations,7,9,10,3,5,30.0,50.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.findMixInClassFor,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.mixInCount,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.configure,8,9,12,4,5,33.33333333333333,41.66666666666667,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.configure,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.configure,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,7,9,14,5,7,35.714285714285715,50.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,2,3,50.0,75.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,2,3,50.0,75.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.writeValue,9,12,24,7,9,29.166666666666668,37.5,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.writeTree,4,4,5,2,2,40.0,40.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.treeToValue,5,6,10,3,5,30.0,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.valueToTree,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writerWithType,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writerWithType,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writer,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.convertValue,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.convertValue,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._convert,12,17,36,8,14,22.22222222222222,38.88888888888889,0,4
@@ com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue,9,12,22,7,9,31.818181818181817,40.909090909090914,0,2
@@ com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue,9,12,22,7,9,31.818181818181817,40.909090909090914,0,2
@@ com.fasterxml.jackson.databind.ObjectMapper._configAndWriteCloseable,6,7,6,4,4,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._writeCloseableValue,6,7,9,4,5,44.44444444444444,55.55555555555556,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._readValue,10,13,36,5,10,13.88888888888889,27.77777777777778,0,2
@@ com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose,10,13,34,5,10,14.705882352941178,29.411764705882355,0,3
@@ com.fasterxml.jackson.databind.ObjectMapper._initForReading,5,6,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._unwrapAndDeserialize,12,16,43,9,20,20.930232558139537,46.51162790697674,0,3
@@ com.fasterxml.jackson.databind.ObjectMapper._findRootDeserializer,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._verifySchemaType,5,6,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException.from,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException.from,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException.wrapWithPath,8,10,15,4,8,26.666666666666668,53.333333333333336,0,1
@@ com.fasterxml.jackson.databind.JsonMappingException.getPath,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException.prependPath,6,7,15,4,8,26.666666666666668,53.333333333333336,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException._buildMessage,7,8,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ com.fasterxml.jackson.databind.JsonMappingException._appendPathDesc,8,10,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.with,8,9,24,5,10,20.833333333333336,41.66666666666667,0,3
@@ com.fasterxml.jackson.databind.SerializationConfig.without,8,9,24,5,10,20.833333333333336,41.66666666666667,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.with,5,5,8,2,2,25.0,25.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.withRootName,7,9,16,4,7,25.0,43.75,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.with,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.withView,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig._withBase,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.with,5,5,10,2,3,20.0,30.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.with,8,9,24,5,10,20.833333333333336,41.66666666666667,0,2
@@ com.fasterxml.jackson.databind.SerializationConfig.withFeatures,8,9,24,5,10,20.833333333333336,41.66666666666667,0,2
@@ com.fasterxml.jackson.databind.SerializationConfig.without,5,5,10,2,3,20.0,30.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.without,8,9,24,5,10,20.833333333333336,41.66666666666667,0,2
@@ com.fasterxml.jackson.databind.SerializationConfig.withoutFeatures,8,9,24,5,10,20.833333333333336,41.66666666666667,0,2
@@ com.fasterxml.jackson.databind.SerializationConfig.withFilters,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.withSerializationInclusion,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.useRootWrapping,7,8,10,3,4,30.0,40.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.getAnnotationIntrospector,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.getDefaultVisibilityChecker,8,10,25,8,14,32.0,56.00000000000001,0,4
@@ com.fasterxml.jackson.databind.SerializationConfig.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.getSerializationInclusion,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.databind.PropertyNamingStrategy$LowerCaseWithUnderscoresStrategy.translate,20,28,55,23,36,41.81818181818181,65.45454545454545,0,24
@@ com.fasterxml.jackson.databind.AnnotationIntrospector.findFormat,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.databind.AnnotationIntrospector.findNameForSerialization,11,14,24,9,17,37.5,70.83333333333334,0,3
@@ com.fasterxml.jackson.databind.AnnotationIntrospector.findNameForDeserialization,13,17,33,12,23,36.36363636363637,69.6969696969697,0,3
@@ com.fasterxml.jackson.databind.DatabindContext.objectIdGeneratorInstance,7,8,13,4,5,30.76923076923077,38.46153846153847,0,1
@@ com.fasterxml.jackson.databind.DatabindContext.converterInstance,18,25,29,10,16,34.48275862068966,55.172413793103445,0,3
@@ com.fasterxml.jackson.databind.ObjectWriter.<init>,4,4,8,2,3,25.0,37.5,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.withFeatures,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.without,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.without,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.withoutFeatures,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.with,4,4,10,2,2,20.0,20.0,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.with,6,7,17,3,4,17.647058823529413,23.52941176470588,0,2
@@ com.fasterxml.jackson.databind.ObjectWriter.withRootName,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.withSchema,4,4,13,2,2,15.384615384615385,15.384615384615385,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.withView,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
