@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.doOptimize,93,133,427,224,52.459016393442624,0,7
@@ org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.determineLMParameter,72,99,349,203,58.16618911174785,0,4
@@ org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.determineLMDirection,41,56,201,103,51.243781094527364,0,6
@@ org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.qrDecomposition,36,48,169,79,46.74556213017752,0,1
@@ org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer.qTy,11,13,42,25,59.523809523809526,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$4.value,5,5,17,10,58.82352941176471,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$6.value,5,5,17,10,58.82352941176471,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$2.value,5,5,12,5,41.66666666666667,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$2.value,5,5,12,5,41.66666666666667,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$16$2.value,8,9,28,20,71.42857142857143,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$6$1.value,5,5,20,13,65.0,0,5
@@ org.apache.commons.math3.analysis.FunctionUtils.sample,9,11,26,22,84.61538461538461,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$7.value,5,5,17,10,58.82352941176471,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$5.value,5,5,17,10,58.82352941176471,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$5.value,5,5,17,10,58.82352941176471,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$19.value,23,30,94,58,61.702127659574465,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$16$1.value,8,9,28,16,57.14285714285714,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$1.value,5,5,12,5,41.66666666666667,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$3.value,5,5,12,5,41.66666666666667,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$17.value,20,26,79,50,63.29113924050633,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$15.value,8,10,24,20,83.33333333333334,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$9$1.value,10,12,52,27,51.92307692307693,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$9.value,5,5,17,10,58.82352941176471,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$11.value,5,5,16,9,56.25,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$3$1.value,5,5,15,7,46.666666666666664,0,1
@@ org.apache.commons.math3.analysis.FunctionUtils$18$1.value,11,13,38,24,63.1578947368421,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$8.value,5,5,17,10,58.82352941176471,0,0
@@ org.apache.commons.math3.analysis.FunctionUtils$8.value,5,5,17,10,58.82352941176471,0,1
@@ org.apache.commons.math3.analysis.integration.MidPointIntegrator.<init>,4,4,3,3,100.0,0,6
@@ org.apache.commons.math3.analysis.integration.MidPointIntegrator.<init>,4,4,3,3,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.MidPointIntegrator.stage,5,5,18,10,55.55555555555556,0,1
@@ org.apache.commons.math3.analysis.integration.MidPointIntegrator.doIntegrate,7,9,24,21,87.5,0,0
@@ org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator.<init>,4,4,6,6,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator.doIntegrate,6,7,22,19,86.36363636363636,0,0
@@ org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator.stage,5,5,18,11,61.111111111111114,0,0
@@ org.apache.commons.math3.analysis.integration.TrapezoidIntegrator.<init>,4,4,3,3,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.TrapezoidIntegrator.<init>,4,4,3,3,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.TrapezoidIntegrator.stage,7,8,25,17,68.0,0,0
@@ org.apache.commons.math3.analysis.integration.TrapezoidIntegrator.doIntegrate,7,9,22,20,90.9090909090909,0,1
@@ org.apache.commons.math3.analysis.integration.SimpsonIntegrator.<init>,4,4,3,3,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.SimpsonIntegrator.<init>,4,4,3,3,100.0,0,1
@@ org.apache.commons.math3.analysis.integration.SimpsonIntegrator.doIntegrate,9,12,30,27,90.0,0,1
@@ org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator.<init>,8,11,19,19,100.0,0,1
@@ org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator.doIntegrate,6,7,22,19,86.36363636363636,0,0
@@ org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator.stage,8,9,32,18,56.25,0,0
@@ org.apache.commons.math3.analysis.integration.RombergIntegrator.<init>,4,4,3,3,100.0,0,2
@@ org.apache.commons.math3.analysis.integration.RombergIntegrator.<init>,4,4,3,3,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.RombergIntegrator.doIntegrate,10,13,37,29,78.37837837837837,0,2
@@ org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator.<init>,6,7,12,12,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory.getRule,6,7,14,13,92.85714285714286,0,1
@@ org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory.getRuleInternal,4,4,5,5,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory.addRule,4,4,6,6,100.0,0,1
@@ org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory.convertToDouble,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory.computeRule,34,45,136,53,38.970588235294116,0,1
@@ org.apache.commons.math3.analysis.integration.gauss.HermiteRuleFactory.computeRule,34,45,135,55,40.74074074074074,0,1
@@ org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory.transform,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.integration.gauss.SymmetricGaussIntegrator.integrate,9,11,31,18,58.06451612903226,0,0
@@ org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator.<init>,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator.integrate,5,5,20,12,60.0,0,1
@@ org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionRuleFactory.computeRule,35,46,166,92,55.42168674698795,0,1
@@ org.apache.commons.math3.analysis.solvers.MullerSolver2.doSolve,24,33,118,60,50.847457627118644,0,1
@@ org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver.<init>,4,4,6,6,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver.<init>,4,4,6,6,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver.<init>,4,4,6,6,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver.doSolve,59,87,317,87,27.444794952681388,0,3
@@ org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver.guessX,11,13,41,22,53.65853658536586,0,1
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver.doSolve,12,16,41,41,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver.laguerre,9,11,42,32,76.19047619047619,0,1
@@ org.apache.commons.math3.analysis.solvers.BrentSolver.doSolve,12,16,41,41,100.0,0,2
@@ org.apache.commons.math3.analysis.solvers.BrentSolver.brent,31,45,229,33,14.41048034934498,0,2
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.solve,4,4,6,6,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.solve,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.forceSide,25,36,116,29,25.0,0,1
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.bracket,13,19,51,51,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.isBracketing,10,14,14,14,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.isSequence,6,7,8,8,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.verifyInterval,4,4,7,7,100.0,0,1
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.verifyBracketing,6,7,14,14,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.BaseSecantSolver.doSolve,52,80,160,100,62.5,0,1
@@ org.apache.commons.math3.analysis.solvers.MullerSolver.doSolve,10,13,38,38,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.MullerSolver.solve,34,47,200,51,25.5,0,7
@@ org.apache.commons.math3.analysis.solvers.SecantSolver.doSolve,13,17,41,35,85.36585365853658,0,0
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver.isRoot,8,10,23,23,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver.solveAll,15,19,46,30,65.21739130434783,0,1
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver.solve,20,26,88,44,50.0,0,1
@@ org.apache.commons.math3.analysis.solvers.BisectionSolver.doSolve,7,8,25,11,44.0,0,1
@@ org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver.doSolve,5,5,13,9,69.23076923076923,0,0
@@ org.apache.commons.math3.analysis.solvers.RiddersSolver.doSolve,20,27,89,55,61.79775280898876,0,1
@@ org.apache.commons.math3.analysis.solvers.NewtonSolver.doSolve,5,5,13,9,69.23076923076923,0,0
@@ org.apache.commons.math3.analysis.function.HarmonicOscillator$Parametric.validateParameters,6,7,5,5,100.0,0,1
@@ org.apache.commons.math3.analysis.function.HarmonicOscillator.value,6,7,19,15,78.94736842105263,0,0
@@ org.apache.commons.math3.analysis.function.Logit$Parametric.validateParameters,6,7,5,5,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Logit.value,5,6,14,14,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Logit.value,15,20,56,46,82.14285714285714,0,0
@@ org.apache.commons.math3.analysis.function.StepFunction.<init>,10,14,17,17,100.0,0,0
@@ org.apache.commons.math3.analysis.function.StepFunction.value,7,8,15,12,80.0,0,0
@@ org.apache.commons.math3.analysis.function.Gaussian$Parametric.validateParameters,8,10,8,8,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sigmoid$Parametric.validateParameters,6,7,5,5,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Logistic$Parametric.validateParameters,8,10,8,8,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sinc.value,7,8,9,9,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sinc.value,32,42,102,54,52.94117647058824,0,0
@@ org.apache.commons.math3.analysis.function.Gaussian.<init>,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Gaussian.value,16,21,59,28,47.45762711864407,0,1
@@ org.apache.commons.math3.analysis.function.Logistic.<init>,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sigmoid.value,14,17,54,32,59.25925925925925,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$3.value,21,27,96,49,51.041666666666664,0,1
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$1.value,7,8,32,28,87.5,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.<init>,6,7,12,12,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.<init>,4,4,12,12,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.multiply,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.divide,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.negate,5,5,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.abs,4,4,6,6,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.copySign,7,10,10,10,100.0,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.copySign,7,10,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.scalb,5,5,16,12,75.0,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.hypot,12,17,36,36,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.compose,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.toDegrees,5,5,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.toRadians,5,5,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.linearCombination,11,13,39,24,61.53846153846154,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.linearCombination,8,9,28,17,60.71428571428571,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.equals,11,15,23,23,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$2.value,15,19,66,41,62.121212121212125,0,1
@@ org.apache.commons.math3.analysis.differentiation.JacobianFunction.value,11,13,36,22,61.111111111111114,0,0
@@ org.apache.commons.math3.analysis.differentiation.GradientFunction.value,8,9,26,18,69.23076923076923,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator.<init>,8,10,27,27,100.0,0,3
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator.evaluate,14,17,67,35,52.23880597014925,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.getCompiler,31,43,99,68,68.68686868686868,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileSizes,7,8,18,14,77.77777777777779,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileDerivativesIndirection,11,14,36,28,77.77777777777779,0,4
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileLowerIndirection,8,10,22,18,81.81818181818183,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileMultiplicationIndirection,22,30,75,54,72.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileCompositionIndirection,42,57,160,99,61.875,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.getPartialDerivativeIndex,4,4,11,11,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.getPartialDerivativeIndex,9,11,30,17,56.666666666666664,0,3
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.linearCombination,5,5,16,12,75.0,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.linearCombination,5,5,19,15,78.94736842105263,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.linearCombination,5,5,22,18,81.81818181818183,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.add,5,5,14,10,71.42857142857143,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.subtract,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.multiply,8,9,33,21,63.63636363636363,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.remainder,5,5,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.pow,13,17,43,34,79.06976744186046,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.pow,8,9,35,23,65.71428571428571,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.pow,15,19,66,49,74.24242424242425,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.rootN,10,12,40,32,80.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.log,6,7,26,21,80.76923076923077,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.log1p,6,7,26,21,80.76923076923077,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.log10,6,7,26,21,80.76923076923077,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.cos,6,7,24,20,83.33333333333334,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.sin,6,7,24,20,83.33333333333334,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.tan,15,20,61,31,50.81967213114754,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.acos,15,20,67,34,50.74626865671642,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.asin,15,20,67,34,50.74626865671642,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.atan,15,20,67,34,50.74626865671642,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.atan2,13,16,51,43,84.31372549019608,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.cosh,6,7,24,20,83.33333333333334,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.sinh,6,7,24,20,83.33333333333334,0,3
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.tanh,15,20,61,31,50.81967213114754,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.acosh,15,20,67,34,50.74626865671642,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.asinh,15,20,67,34,50.74626865671642,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.atanh,15,20,67,34,50.74626865671642,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compose,11,13,47,27,57.446808510638306,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.taylor,10,12,37,16,43.24324324324324,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.checkCompatibility,6,7,24,24,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.<init>,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.getCoefficients,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.evaluate,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.evaluateInternal,16,20,82,32,39.02439024390244,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.computeCoefficients,22,28,93,48,51.61290322580645,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.verifyInterpolationArray,6,7,13,13,100.0,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.<init>,9,12,17,17,100.0,0,2
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.value,9,12,41,32,78.04878048780488,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.polynomialSplineDerivative,5,5,16,12,75.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.value,9,12,41,32,78.04878048780488,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.isValidPoint,5,6,14,14,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$JacobiKey.equals,9,12,21,21,100.0,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.createJacobiPolynomial,4,4,14,14,100.0,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.shift,17,21,58,30,51.724137931034484,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.buildPolynomial,7,8,21,17,80.95238095238095,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.computeUpToDegree,8,9,35,19,54.285714285714285,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction$Parametric.gradient,5,5,13,8,61.53846153846154,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.value,5,5,14,7,50.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.getCoefficients,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.evaluate,5,5,13,6,46.15384615384615,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.computeCoefficients,11,13,39,24,61.53846153846154,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.verifyInputArray,7,9,12,12,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.<init>,7,9,19,10,52.63157894736842,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.evaluate,7,8,17,10,58.82352941176471,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.value,7,8,20,13,65.0,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.add,8,9,28,24,85.71428571428571,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.subtract,11,13,39,31,79.48717948717949,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.negate,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.multiply,8,9,35,21,60.0,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.differentiate,9,11,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.toString,20,28,67,43,64.17910447761194,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.toString,4,4,4,4,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.equals,8,10,15,15,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction.<init>,21,29,57,48,84.21052631578947,0,0
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction.value,18,23,39,33,84.61538461538461,0,0
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator.<init>,6,7,9,9,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.<init>,8,9,17,7,41.17647058823529,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.value,8,11,14,14,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.apply,8,9,21,8,38.095238095238095,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeX,4,4,7,7,100.0,0,1
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeY,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeXX,4,4,7,7,100.0,0,0
