@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping$Builder.hasLineNumber,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping$Builder.hasColumnPosition,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping$Builder.hasIdentifier,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping$Builder.getIdentifier,4,4,5,2,2,40.0,40.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping$Builder.setIdentifier,4,4,5,2,2,40.0,40.0,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.maybeForceBuilderInitialization,4,4,1,1,1,100.0,100.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.clear,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.build,4,4,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.buildParsed,4,4,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.buildPartial,11,14,34,10,17,29.411764705882355,50.0,0,4
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.mergeFrom,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.mergeFrom,10,13,17,7,8,41.17647058823529,47.05882352941176,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.mergeFrom,12,17,38,11,16,28.947368421052634,42.10526315789473,0,8
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.hasLineNumber,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.hasColumnPosition,5,5,4,2,2,50.0,50.0,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.hasOriginalMapping,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.getOriginalMapping,4,4,8,2,2,25.0,25.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.setOriginalMapping,7,8,13,3,5,23.076923076923077,38.46153846153847,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.setOriginalMapping,5,5,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.mergeOriginalMapping,9,11,23,4,8,17.391304347826086,34.78260869565217,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.clearOriginalMapping,5,5,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.getOriginalMappingOrBuilder,4,4,8,2,2,25.0,25.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping$Builder.getOriginalMappingFieldBuilder,4,4,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.hasOriginalFile,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.getOriginalFile,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.getOriginalFileBytes,4,4,5,2,2,40.0,40.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.hasLineNumber,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.hasColumnPosition,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.hasIdentifier,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.getIdentifier,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.getIdentifierBytes,4,4,5,2,2,40.0,40.0,0,1
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.isInitialized,7,8,5,3,4,60.0,80.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.writeTo,10,13,28,8,9,28.57142857142857,32.142857142857146,0,3
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.getSerializedSize,12,16,41,14,23,34.146341463414636,56.09756097560976,0,4
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.parseDelimitedFrom,4,4,5,2,2,40.0,40.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$OriginalMapping.parseDelimitedFrom,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.hasLineNumber,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.hasColumnPosition,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.hasOriginalMapping,5,5,4,2,2,50.0,50.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.isInitialized,7,8,5,3,4,60.0,80.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.writeTo,8,10,23,6,7,26.08695652173913,30.434782608695656,0,2
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.getSerializedSize,10,13,32,9,16,28.125,50.0,0,2
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.parseDelimitedFrom,4,4,5,2,2,40.0,40.0,0,0
@@ com.google.debugging.sourcemap.proto.Mapping$LineMapping.parseDelimitedFrom,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.google.javascript.jscomp.DefaultPassConfig.getIntermediateState,8,9,18,4,5,22.22222222222222,27.77777777777778,0,1
@@ com.google.javascript.jscomp.DefaultPassConfig.setIntermediateState,8,9,21,4,5,19.047619047619047,23.809523809523807,0,1
@@ com.google.javascript.jscomp.DefaultPassConfig.maybeInitializePreprocessorSymbolTable,6,8,19,4,7,21.052631578947366,36.84210526315789,0,2
@@ com.google.javascript.jscomp.DefaultPassConfig.getChecks,78,122,379,72,97,18.997361477572557,25.593667546174142,0,274
@@ com.google.javascript.jscomp.DefaultPassConfig.getOptimizations,111,170,555,106,127,19.0990990990991,22.882882882882882,0,598
@@ com.google.javascript.jscomp.DefaultPassConfig.getMainOptimizationLoop,22,33,86,20,26,23.25581395348837,30.23255813953488,0,17
@@ com.google.javascript.jscomp.DefaultPassConfig.getCodeRemovingPasses,19,28,76,16,22,21.052631578947366,28.947368421052634,0,12
@@ com.google.javascript.jscomp.DefaultPassConfig.assertAllOneTimePasses,5,5,3,1,2,33.33333333333333,66.66666666666666,0,0
@@ com.google.javascript.jscomp.DefaultPassConfig.assertAllLoopablePasses,8,9,5,2,4,40.0,80.0,0,1
@@ com.google.javascript.jscomp.DefaultPassConfig.combineChecks,5,5,4,2,3,50.0,75.0,0,0
@@ com.google.javascript.jscomp.DefaultPassConfig.runPropertyRenaming,6,8,35,4,4,11.428571428571429,11.428571428571429,0,2
@@ com.google.javascript.jscomp.DefaultPassConfig.runVariableRenaming,10,12,36,6,7,16.666666666666664,19.444444444444446,0,4
@@ com.google.javascript.jscomp.DefaultPassConfig.isInliningForbidden,6,7,16,3,4,18.75,25.0,0,1
@@ com.google.javascript.jscomp.DefaultPassConfig.getAdditionalReplacements,8,11,21,6,10,28.57142857142857,47.61904761904761,0,2
@@ com.google.javascript.jscomp.GenerateExports.process,26,38,84,33,57,39.285714285714285,67.85714285714286,0,69
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.<init>,5,5,5,2,3,40.0,60.0,0,0
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.getQualifiedSlot,8,11,16,5,8,31.25,50.0,0,2
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.getSlot,9,11,13,5,6,38.46153846153847,46.15384615384615,0,1
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.isGlobalScope,6,7,4,3,4,75.0,100.0,0,0
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.isDocScope,7,9,10,4,6,40.0,60.0,0,1
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.isPropertyScope,6,7,4,3,4,75.0,100.0,0,0
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.isLexicalScope,5,5,2,2,2,100.0,100.0,0,0
@@ com.google.javascript.jscomp.SymbolTable$SymbolScope.toString,4,4,4,2,2,50.0,50.0,0,1
@@ com.google.javascript.jscomp.FlowSensitiveInlineVariables$Candidate$3.visit,11,16,26,7,11,26.923076923076923,42.30769230769231,0,1
@@ com.google.javascript.jscomp.TransformAMDToCJSModule$RenameCallback.visit,5,6,12,3,4,25.0,33.33333333333333,0,1
@@ com.google.javascript.jscomp.RenameVars$1.compare,4,4,14,2,2,14.285714285714285,14.285714285714285,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.<init>,5,5,8,2,3,25.0,37.5,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.setContents,4,4,5,2,3,40.0,60.0,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferFromOverriddenFunction,28,40,72,26,39,36.11111111111111,54.166666666666664,0,30
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferReturnType,5,6,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferInheritance,35,53,99,22,37,22.22222222222222,37.37373737373738,0,30
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferThisType,7,10,14,5,10,35.714285714285715,71.42857142857143,0,3
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferThisType,7,9,16,6,10,37.5,62.5,0,2
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferParameterTypes,5,5,7,1,2,14.285714285714285,28.57142857142857,0,4
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferParameterTypes,30,43,108,40,61,37.03703703703704,56.481481481481474,0,43
@@ com.google.javascript.jscomp.FunctionTypeBuilder.isOptionalParameter,9,12,17,5,8,29.411764705882355,47.05882352941176,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.isVarArgsParameter,9,12,17,5,8,29.411764705882355,47.05882352941176,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.inferTemplateTypeName,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ com.google.javascript.jscomp.FunctionTypeBuilder.addParameter,16,24,34,10,19,29.411764705882355,55.88235294117647,0,3
@@ com.google.javascript.jscomp.FunctionTypeBuilder.buildAndRegister,23,34,92,21,39,22.82608695652174,42.391304347826086,0,17
@@ com.google.javascript.jscomp.FunctionTypeBuilder.maybeSetBaseType,5,6,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.getOrCreateConstructor,20,29,53,16,22,30.18867924528302,41.509433962264154,0,7
@@ com.google.javascript.jscomp.FunctionTypeBuilder.isFunctionTypeDeclaration,9,13,10,6,10,60.0,100.0,0,0
@@ com.google.javascript.jscomp.FunctionTypeBuilder.getScopeDeclaredIn,5,6,11,3,5,27.27272727272727,45.45454545454545,0,1
@@ com.google.javascript.jscomp.FunctionTypeBuilder.hasMoreTagsToResolve,12,16,13,6,10,46.15384615384615,76.92307692307693,0,2
@@ com.google.javascript.jscomp.TypedScopeCreator$FirstOrderFunctionAnalyzer.process,5,5,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ com.google.javascript.jscomp.TypedScopeCreator$FirstOrderFunctionAnalyzer.enterScope,4,4,5,2,2,40.0,40.0,0,0
@@ com.google.javascript.jscomp.TypedScopeCreator$FirstOrderFunctionAnalyzer.visit,26,42,59,21,34,35.59322033898305,57.6271186440678,0,11
@@ com.google.javascript.jscomp.PrintStreamErrorManager.printSummary,10,15,22,9,12,40.909090909090914,54.54545454545454,0,2
@@ com.google.javascript.jscomp.LineNumberCheck.shouldTraverse,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.google.javascript.jscomp.LineNumberCheck.visit,7,9,14,4,6,28.57142857142857,42.857142857142854,0,0
@@ com.google.javascript.jscomp.TypedCodeGenerator.add,13,20,25,11,17,44.0,68.0,0,3
@@ com.google.javascript.jscomp.TypedCodeGenerator.getTypeAnnotation,16,24,23,11,19,47.82608695652174,82.6086956521739,0,3
@@ com.google.javascript.jscomp.TypedCodeGenerator.getFunctionAnnotation,37,56,75,27,40,36.0,53.333333333333336,0,35
