@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.mockito.internal.invocation.ArgumentsComparator.varArgsMatch,21,30,63,24,38.095238095238095,0,2
@@ org.mockito.internal.invocation.MatchersBinder.validateMatchers,5,6,10,7,70.0,0,0
@@ org.mockito.internal.invocation.InvocationImpl.isVerified,6,7,8,4,50.0,0,3
@@ org.mockito.internal.invocation.InvocationImpl.equals,10,14,29,15,51.724137931034484,0,1
@@ org.mockito.internal.invocation.InvocationImpl.callRealMethod,4,4,8,6,75.0,0,0
@@ org.mockito.internal.invocation.InvocationMarker.markVerified,5,5,2,2,100.0,0,0
@@ org.mockito.internal.invocation.InvocationMarker.markVerifiedInOrder,5,5,1,1,100.0,0,0
@@ org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching.isOut,5,5,6,6,100.0,0,0
@@ org.mockito.internal.invocation.UnusedStubsFinder.find,10,12,5,4,80.0,0,1
@@ org.mockito.internal.invocation.InvocationMatcher.<init>,5,5,6,6,100.0,0,0
@@ org.mockito.internal.invocation.InvocationMatcher.matches,7,9,14,7,50.0,0,1
@@ org.mockito.internal.invocation.InvocationMatcher.hasSimilarMethod,19,26,22,16,72.72727272727273,0,0
@@ org.mockito.internal.invocation.InvocationMatcher.hasSameMethod,11,15,28,16,57.14285714285714,0,1
@@ org.mockito.internal.invocation.InvocationMatcher.captureArgumentsFrom,9,11,23,15,65.21739130434783,0,1
@@ org.mockito.internal.invocation.InvocationMatcher.isVarargMatcher,4,4,5,2,40.0,0,0
@@ org.mockito.internal.invocation.InvocationMatcher.isVariableArgument,8,11,14,7,50.0,0,1
@@ org.mockito.internal.invocation.InvocationMatcher.createFrom,5,5,2,2,100.0,0,0
@@ org.mockito.internal.invocation.finder.AllInvocationsFinder.find,5,5,2,2,100.0,0,1
@@ org.mockito.internal.handler.InvocationNotifierHandler.notifyMethodCall,5,5,2,2,100.0,0,1
@@ org.mockito.internal.handler.InvocationNotifierHandler.notifyMethodCallException,5,5,2,2,100.0,0,1
@@ org.mockito.internal.handler.NullResultGuardian.handle,5,6,6,4,66.66666666666666,0,0
@@ org.mockito.internal.handler.MockHandlerImpl.handle,10,13,40,39,97.5,0,0
@@ org.mockito.internal.handler.MockHandlerImpl.createVerificationData,4,4,6,4,66.66666666666666,0,0
@@ org.mockito.internal.reporting.SmartPrinter.<init>,6,7,9,7,77.77777777777779,0,1
@@ org.mockito.internal.reporting.Pluralizer.pluralize,5,5,3,3,100.0,0,0
@@ org.mockito.internal.reporting.PrintSettings.print,6,8,11,7,63.63636363636363,0,0
@@ org.mockito.internal.configuration.MockAnnotationProcessor.process,9,11,16,14,87.5,0,0
@@ org.mockito.internal.configuration.InjectingAnnotationEngine.processInjectMocks,5,5,8,4,50.0,0,1
@@ org.mockito.internal.configuration.InjectingAnnotationEngine.processIndependentAnnotations,5,5,10,6,60.0,0,1
@@ org.mockito.internal.configuration.InjectingAnnotationEngine.injectMocks,5,5,12,8,66.66666666666666,0,0
@@ org.mockito.internal.configuration.DefaultAnnotationEngine.forAnnotation,4,4,10,10,100.0,0,0
@@ org.mockito.internal.configuration.DefaultAnnotationEngine.process,10,12,10,8,80.0,0,1
@@ org.mockito.internal.configuration.DefaultAnnotationEngine.throwIfAlreadyAssigned,4,4,3,2,66.66666666666666,0,0
@@ org.mockito.internal.configuration.GlobalConfiguration.<init>,4,4,4,3,75.0,0,0
@@ org.mockito.internal.configuration.GlobalConfiguration.createConfig,4,4,4,4,100.0,0,0
@@ org.mockito.internal.configuration.CaptorAnnotationProcessor.process,4,4,4,4,100.0,0,1
@@ org.mockito.internal.configuration.SpyAnnotationEngine.process,13,17,18,16,88.88888888888889,0,0
@@ org.mockito.internal.configuration.SpyAnnotationEngine.assertNotInterface,7,8,7,7,100.0,0,1
@@ org.mockito.internal.configuration.SpyAnnotationEngine.newSpyInstance,11,15,26,24,92.3076923076923,0,1
@@ org.mockito.internal.configuration.SpyAnnotationEngine.assertNoIncompatibleAnnotations,7,8,5,3,60.0,0,1
@@ org.mockito.internal.configuration.plugins.PluginLoader.loadPlugin,4,4,5,5,100.0,0,0
@@ org.mockito.internal.configuration.plugins.PluginLoader.loadImpl,6,7,13,8,61.53846153846154,0,1
@@ org.mockito.internal.configuration.plugins.PluginFinder.findPluginClass,9,11,12,12,100.0,0,0
@@ org.mockito.internal.configuration.plugins.PluginFileReader.readPluginClass,7,8,3,3,100.0,0,1
@@ org.mockito.internal.configuration.plugins.PluginFileReader.stripCommentAndWhitespace,4,4,6,3,50.0,0,0
@@ org.mockito.internal.configuration.injection.PropertyAndSetterInjection.processInjection,5,5,13,6,46.15384615384615,0,0
@@ org.mockito.internal.configuration.injection.PropertyAndSetterInjection.injectMockCandidatesOnFields,7,8,16,12,75.0,0,0
@@ org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection.apply,5,5,5,5,100.0,0,1
@@ org.mockito.internal.configuration.injection.SpyOnInjectedFieldsHandler.processInjection,8,10,12,10,83.33333333333334,0,1
@@ org.mockito.internal.configuration.injection.MockInjectionStrategy.thenTry,5,5,10,10,100.0,0,0
@@ org.mockito.internal.configuration.injection.MockInjectionStrategy.process,4,4,12,12,100.0,0,0
@@ org.mockito.internal.configuration.injection.MockInjectionStrategy.relayProcessToNextStrategy,6,7,14,7,50.0,0,0
@@ org.mockito.internal.configuration.injection.ConstructorInjection$SimpleArgumentResolver.resolveTypeInstances,5,5,3,3,100.0,0,0
@@ org.mockito.internal.configuration.injection.ConstructorInjection$SimpleArgumentResolver.objectThatIsAssignableFrom,7,8,5,5,100.0,0,0
@@ org.mockito.internal.configuration.injection.PropertyAndSetterInjection$1.isOut,6,7,4,2,50.0,0,1
@@ org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter.filterCandidate,9,11,23,19,82.6086956521739,0,1
@@ org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter.filterCandidate,7,8,11,9,81.81818181818183,0,0
@@ org.mockito.internal.configuration.injection.filter.FinalMockCandidateFilter.filterCandidate,4,4,7,7,100.0,0,1
@@ org.mockito.internal.configuration.injection.filter.FinalMockCandidateFilter$1.thenInject,4,4,10,8,80.0,0,1
@@ org.mockito.internal.configuration.injection.scanner.MockScanner.scan,7,8,7,6,85.71428571428571,0,0
@@ org.mockito.internal.configuration.injection.scanner.MockScanner.preparedMock,6,7,13,13,100.0,0,0
@@ org.mockito.internal.configuration.injection.scanner.MockScanner.isAnnotatedByMockOrSpy,7,9,6,3,50.0,0,0
@@ org.mockito.internal.configuration.injection.scanner.MockScanner.isMockOrSpy,6,7,12,6,50.0,0,0
@@ org.mockito.internal.configuration.injection.scanner.InjectMocksScanner.scan,7,8,6,5,83.33333333333334,0,0
@@ org.mockito.internal.configuration.injection.scanner.InjectMocksScanner.assertNoAnnotations,7,8,5,3,60.0,0,0
@@ org.mockito.internal.progress.ThreadSafeMockingProgress.threadSafely,4,4,4,3,75.0,0,1
@@ org.mockito.internal.progress.ArgumentMatcherStorageImpl.pullLocalizedMatchers,4,4,6,6,100.0,0,0
@@ org.mockito.internal.progress.ArgumentMatcherStorageImpl.popLastArgumentMatchers,5,5,11,7,63.63636363636363,0,1
@@ org.mockito.internal.progress.ArgumentMatcherStorageImpl.assertMatchersFoundFor,4,4,7,5,71.42857142857143,0,0
@@ org.mockito.internal.progress.ArgumentMatcherStorageImpl.assertIncorrectUseOfAdditionalMatchers,4,4,10,7,70.0,0,0
@@ org.mockito.internal.progress.ArgumentMatcherStorageImpl.validateState,4,4,6,4,66.66666666666666,0,0
@@ org.mockito.internal.progress.MockingProgressImpl.pullVerificationMode,4,4,6,6,100.0,0,1
@@ org.mockito.internal.progress.MockingProgressImpl.validateState,4,4,7,5,71.42857142857143,0,0
@@ org.mockito.internal.progress.MockingProgressImpl.validateMostStuff,4,4,8,6,75.0,0,0
@@ org.mockito.internal.progress.MockingProgressImpl.mockingStarted,4,4,9,7,77.77777777777779,0,0
@@ org.mockito.internal.progress.HandyReturnValues.returnFor,4,4,3,3,100.0,0,0
@@ org.mockito.internal.progress.HandyReturnValues.returnFor,5,5,4,4,100.0,0,1
@@ org.mockito.internal.util.Decamelizer.decamelizeMatcher,6,7,7,7,100.0,0,1
@@ org.mockito.internal.util.Decamelizer.decamelizeClassName,7,8,9,9,100.0,0,0
@@ org.mockito.internal.util.MockUtil.isTypeMockable,6,7,4,2,50.0,0,0
@@ org.mockito.internal.util.MockUtil.createMock,4,4,5,4,80.0,0,0
@@ org.mockito.internal.util.MockUtil.getMockHandler,6,7,9,9,100.0,0,1
@@ org.mockito.internal.util.MockUtil.isSpy,6,7,10,5,50.0,0,0
@@ org.mockito.internal.util.MockUtil.isMockitoMock,5,5,4,4,100.0,0,0
@@ org.mockito.internal.util.MockUtil.maybeRedefineMockName,5,6,9,6,66.66666666666666,0,0
@@ org.mockito.internal.util.MockCreationValidator.validateType,4,4,7,4,57.14285714285714,0,0
@@ org.mockito.internal.util.MockCreationValidator.validateExtraInterfaces,9,11,8,6,75.0,0,0
@@ org.mockito.internal.util.MockCreationValidator.validateMockedType,7,9,10,6,60.0,0,0
@@ org.mockito.internal.util.MockCreationValidator.validateDelegatedInstance,7,9,10,6,60.0,0,0
@@ org.mockito.internal.util.MockCreationValidator.validateSerializable,7,10,9,5,55.55555555555556,0,0
@@ org.mockito.internal.util.MockCreationValidator.validateConstructorUse,5,6,7,4,57.14285714285714,0,0
@@ org.mockito.internal.util.Checks.checkNotNull,4,4,4,4,100.0,0,0
@@ org.mockito.internal.util.Checks.checkItemsNotNull,5,5,2,2,100.0,0,0
@@ org.mockito.internal.util.StringJoiner.join,5,5,2,2,100.0,0,2
@@ org.mockito.internal.util.Timer.isCounting,8,10,12,9,75.0,0,0
@@ org.mockito.internal.util.Timer.validateInput,4,4,3,2,66.66666666666666,0,1
@@ org.mockito.internal.util.Primitives.primitiveTypeOf,4,4,5,5,100.0,0,1
@@ org.mockito.internal.util.ObjectMethodsGuru.isToString,7,9,6,3,50.0,0,0
@@ org.mockito.internal.util.ObjectMethodsGuru.isEqualsMethod,7,9,6,3,50.0,0,0
@@ org.mockito.internal.util.ObjectMethodsGuru.isHashCodeMethod,6,7,4,2,50.0,0,0
@@ org.mockito.internal.util.ObjectMethodsGuru.isCompareToMethod,8,11,8,4,50.0,0,0
@@ org.mockito.internal.util.MockNameImpl.<init>,5,5,6,6,100.0,0,0
@@ org.mockito.internal.util.MockNameImpl.toInstanceName,4,4,5,2,40.0,0,0
@@ org.mockito.internal.util.junit.JUnitFailureHacker.appendWarnings,4,4,6,6,100.0,0,0
@@ org.mockito.internal.util.junit.JUnitFailureHacker.isEmpty,6,7,4,2,50.0,0,0
@@ org.mockito.internal.util.io.IOUtil.readLines,5,5,6,6,100.0,0,1
@@ org.mockito.internal.util.io.IOUtil.close,4,4,3,2,66.66666666666666,0,1
@@ org.mockito.internal.util.collections.ArrayUtils.isEmpty,6,7,4,2,50.0,0,0
@@ org.mockito.internal.util.collections.IdentitySet.contains,7,8,4,4,100.0,0,0
@@ org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet.equals,4,4,5,5,100.0,0,1
@@ org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet.unwrapTo,7,8,15,8,53.333333333333336,0,0
@@ org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet.toArray,5,5,6,6,100.0,0,0
@@ org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet.asWrappedMocks,8,10,7,5,71.42857142857143,0,0
@@ org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet.of,6,7,5,4,80.0,0,1
@@ org.mockito.internal.util.collections.ListUtil.filter,7,8,7,5,71.42857142857143,0,1
@@ org.mockito.internal.util.collections.Sets.newSet,4,4,3,3,100.0,0,0
@@ org.mockito.internal.util.collections.Iterables.toIterable,5,5,5,5,100.0,0,0
@@ org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper.equals,9,11,15,15,100.0,0,0
@@ org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper.toString,5,5,7,7,100.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer$NoArgConstructorInstantiator.instantiate,4,4,4,3,75.0,0,0
@@ org.mockito.internal.util.reflection.Fields.allDeclaredFieldsOf,5,5,10,6,60.0,0,1
@@ org.mockito.internal.util.reflection.Fields.instanceFieldsIn,5,5,3,3,100.0,0,1
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.registerTypeVariablesOn,11,14,29,22,75.86206896551724,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.registerTypeParametersOn,5,5,1,1,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.registerTypeVariableIfNotPresent,4,4,9,6,66.66666666666666,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.boundsOf,4,4,5,5,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.boundsOf,4,4,5,5,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.hasRawExtraInterfaces,5,5,2,2,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.actualTypeArguments,5,5,3,3,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.getActualTypeArgumentFor,4,4,5,5,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.resolveGenericReturnType,8,10,14,14,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport.inferFrom,6,7,7,7,100.0,0,0
@@ org.mockito.internal.util.reflection.Fields$1.isOut,7,8,4,4,100.0,0,1
@@ org.mockito.internal.util.reflection.FieldInitializationReport.fieldClass,5,5,6,6,100.0,0,1
@@ org.mockito.internal.util.reflection.InstanceField.reader,4,4,10,6,60.0,0,0
@@ org.mockito.internal.util.reflection.InstanceField.equals,11,15,27,16,59.25925925925925,0,0
@@ org.mockito.internal.util.reflection.BeanPropertySetter.set,4,4,4,3,75.0,0,0
@@ org.mockito.internal.util.reflection.BeanPropertySetter.reportNoSetterFound,4,4,7,7,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$FromClassGenericMetadataSupport.<init>,6,7,11,4,36.36363636363637,0,1
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$FromClassGenericMetadataSupport.superClassOf,4,4,4,4,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$FromClassGenericMetadataSupport.readActualTypeParametersOnDeclaringClass,5,5,1,1,100.0,0,0
@@ org.mockito.internal.util.reflection.Whitebox.getFieldFromHierarchy,8,10,20,5,25.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer.<init>,4,4,6,6,100.0,0,1
@@ org.mockito.internal.util.reflection.FieldInitializer.checkNotLocal,4,4,3,3,100.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer.checkNotInner,5,6,5,3,60.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer.checkNotInterface,4,4,3,3,100.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer.checkNotAbstract,4,4,3,3,100.0,0,1
@@ org.mockito.internal.util.reflection.FieldInitializer.acquireFieldInstance,4,4,5,5,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$WildCardBoundedType.firstBound,5,5,4,4,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$WildCardBoundedType.equals,7,9,13,10,76.92307692307693,0,0
@@ org.mockito.internal.util.reflection.SuperTypesLastSorter.sort,14,18,47,20,42.5531914893617,0,1
@@ org.mockito.internal.util.reflection.FieldInitializer$ParameterizedConstructorInstantiator$1.compare,4,4,6,6,100.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer$ParameterizedConstructorInstantiator$1.countMockableParams,7,8,10,4,40.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer$ParameterizedConstructorInstantiator.instantiate,4,4,4,3,75.0,0,0
@@ org.mockito.internal.util.reflection.FieldInitializer$ParameterizedConstructorInstantiator.checkParameterized,4,4,3,3,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMaster.getGenericType,7,9,9,7,77.77777777777779,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.readTypeVariables,5,5,3,3,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.rawType,4,4,9,5,55.55555555555556,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.extractRawTypeOf,10,13,16,16,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.extraInterfaces,8,10,11,11,100.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.rawExtraInterfaces,7,8,8,6,75.0,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.extractActualBoundedTypeOf,8,10,14,14,100.0,0,0
@@ org.mockito.internal.util.reflection.FieldReader.isNull,5,5,2,2,100.0,0,0
@@ org.mockito.internal.util.reflection.Fields$InstanceFields.assignedValues,5,5,2,2,100.0,0,0
@@ org.mockito.internal.util.reflection.Fields$InstanceFields.names,5,5,2,2,100.0,0,0
@@ org.mockito.internal.util.reflection.AccessibilityChanger.safelyDisableAccess,5,6,9,6,66.66666666666666,0,1
@@ org.mockito.internal.util.reflection.LenientCopyTool.copyValues,8,9,18,13,72.22222222222221,0,0
@@ org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVarBoundedType.equals,7,9,13,10,76.92307692307693,0,1
@@ org.mockito.internal.junit.FriendlyExceptionMaker.createArgumentsAreDifferentException,4,4,8,8,100.0,0,0
@@ org.mockito.internal.debugging.MockitoDebuggerImpl.printInvocations,12,15,29,17,58.620689655172406,0,0
@@ org.mockito.internal.debugging.WarningsFinder.find,16,20,20,18,90.0,0,1
@@ org.mockito.internal.debugging.LoggingListener.foundUnstubbed,4,4,7,5,71.42857142857143,0,0
@@ org.mockito.internal.debugging.VerboseMockInvocationLogger.printReturnedValueOrThrowable,11,13,10,10,100.0,0,0
@@ org.mockito.internal.debugging.VerboseMockInvocationLogger.printStubInfo,4,4,4,3,75.0,0,0
@@ org.mockito.internal.debugging.LocationImpl.toString,4,4,3,3,100.0,0,0
@@ org.mockito.internal.exceptions.util.ScenarioPrinter.print,9,11,12,10,83.33333333333334,0,0
@@ org.mockito.internal.exceptions.stacktrace.StackTraceFilter.filter,13,17,38,12,31.57894736842105,0,0
@@ org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilter.filter,4,4,7,7,100.0,0,0
@@ org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner.isOut,9,13,10,4,40.0,0,0
@@ org.mockito.internal.verification.AtLeast.<init>,4,4,4,4,100.0,0,1
@@ org.mockito.internal.verification.AtLeast.verify,4,4,10,8,80.0,0,0
@@ org.mockito.internal.verification.AtLeast.verifyInOrder,4,4,14,12,85.71428571428571,0,0
@@ org.mockito.internal.verification.Times.<init>,4,4,4,4,100.0,0,0
@@ org.mockito.internal.verification.Times.verify,4,4,8,6,75.0,0,0
@@ org.mockito.internal.verification.Times.verifyInOrder,4,4,13,11,84.61538461538461,0,0
@@ org.mockito.internal.verification.VerificationOverTimeImpl.verify,9,11,17,11,64.70588235294117,0,0
@@ org.mockito.internal.verification.VerificationOverTimeImpl.handleVerifyException,4,4,8,8,100.0,0,0
@@ org.mockito.internal.verification.VerificationOverTimeImpl.canRecoverFromFailure,6,7,4,2,50.0,0,0
@@ org.mockito.internal.verification.NoMoreInteractions.verify,4,4,4,3,75.0,0,0
@@ org.mockito.internal.verification.NoMoreInteractions.verifyInOrder,4,4,3,2,66.66666666666666,0,0
@@ org.mockito.internal.verification.VerificationDataImpl.assertWantedIsVerifiable,6,7,10,7,70.0,0,1
@@ org.mockito.internal.verification.AtMost.<init>,4,4,4,4,100.0,0,0
@@ org.mockito.internal.verification.AtMost.verify,4,4,13,10,76.92307692307693,0,0
@@ org.mockito.internal.verification.Calls.<init>,4,4,4,4,100.0,0,0
@@ org.mockito.internal.verification.Only.verify,8,11,19,14,73.68421052631578,0,0
@@ org.mockito.internal.verification.SingleRegisteredInvocation.isEmpty,5,5,4,4,100.0,0,1
@@ org.mockito.internal.verification.DefaultRegisteredInvocations.removeLast,4,4,6,4,66.66666666666666,0,1
@@ org.mockito.internal.verification.checkers.NumberOfInvocationsChecker.check,9,12,34,30,88.23529411764706,0,0
@@ org.mockito.internal.verification.checkers.MissingInvocationChecker.check,6,7,16,15,93.75,0,0
@@ org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker.check,4,4,15,13,86.66666666666667,0,0
@@ org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsInOrderChecker.check,4,4,16,14,87.5,0,0
@@ org.mockito.internal.verification.checkers.NumberOfInvocationsInOrderChecker.check,6,7,26,24,92.3076923076923,0,0
@@ org.mockito.internal.verification.checkers.MissingInvocationInOrderChecker.check,12,16,33,30,90.9090909090909,0,0
@@ org.mockito.internal.verification.checkers.NonGreedyNumberOfInvocationsInOrderChecker.check,7,8,28,19,67.85714285714286,0,0
@@ org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool.getSuspiciouslyNotMatchingArgsIndexes,12,17,41,17,41.46341463414634,0,0
@@ org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool.toStringEquals,5,5,4,4,100.0,0,0
@@ org.mockito.internal.creation.DelegatingMethod.<init>,5,6,6,4,66.66666666666666,0,0
@@ org.mockito.internal.creation.DelegatingMethod.isAbstract,5,5,4,4,100.0,0,0
@@ org.mockito.internal.creation.DelegatingMethod.equals,6,7,12,12,100.0,0,0
@@ org.mockito.internal.creation.MockSettingsImpl.extraInterfaces,12,16,12,8,66.66666666666666,0,1
@@ org.mockito.internal.creation.MockSettingsImpl.defaultAnswer,4,4,3,2,66.66666666666666,0,0
@@ org.mockito.internal.creation.MockSettingsImpl.verboseLogging,4,4,4,3,75.0,0,0
@@ org.mockito.internal.creation.MockSettingsImpl.invocationListeners,10,13,11,7,63.63636363636363,0,0
@@ org.mockito.internal.creation.MockSettingsImpl.invocationListenersContainsType,7,8,4,4,100.0,0,0
@@ org.mockito.internal.creation.MockSettingsImpl.hasInvocationListeners,5,5,4,4,100.0,0,0
@@ org.mockito.internal.creation.MockSettingsImpl.prepareExtraInterfaces,4,4,4,3,75.0,0,0
@@ org.mockito.internal.creation.settings.CreationSettings.isSerializable,5,5,6,6,100.0,0,1
@@ org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator.mockCachePerClassLoaderOf,4,4,13,10,76.92307692307693,0,0
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport.writeReplace,4,4,8,8,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey.<init>,5,5,5,5,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey.equals,11,15,27,24,88.88888888888889,0,0
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport$MockitoMockObjectInputStream.resolveClass,4,4,8,8,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport$MockitoMockObjectInputStream.notMarkedAsAMockitoMock,5,5,2,2,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport$MockitoMockObjectOutputStream.mockitoProxyClassMarker,4,4,2,2,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.InterceptedInvocation.isVerified,6,7,8,4,50.0,0,0
@@ org.mockito.internal.creation.bytebuddy.InterceptedInvocation.callRealMethod,4,4,6,4,66.66666666666666,0,1
@@ org.mockito.internal.creation.bytebuddy.InterceptedInvocation.equals,10,14,29,15,51.724137931034484,0,1
@@ org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator.getOrGenerateMockClass,6,7,15,7,46.666666666666664,0,0
@@ org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator.prettifyFailure,4,4,10,10,100.0,0,0
@@ org.mockito.internal.creation.bytebuddy.MockMethodInterceptor.createMockitoMethod,4,4,6,6,100.0,0,1
@@ org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator.generateMockClass,7,8,15,10,66.66666666666666,0,0
@@ org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator.nameFor,6,8,17,7,41.17647058823529,0,1
@@ org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator.isComingFromJDK,8,11,8,3,37.5,0,0
