@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.bracket,13,19,51,38,74.50980392156863,0,0
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.isBracketing,10,14,14,8,57.14285714285714,0,1
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.isSequence,6,7,8,4,50.0,0,0
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.verifyInterval,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils.verifyBracketing,6,7,14,14,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.BaseSecantSolver.doSolve,52,80,160,95,59.375,0,1
@@ org.apache.commons.math3.analysis.solvers.MullerSolver.doSolve,10,13,38,38,100.0,0,0
@@ org.apache.commons.math3.analysis.solvers.MullerSolver.solve,34,47,200,44,22.0,0,1
@@ org.apache.commons.math3.analysis.solvers.SecantSolver.doSolve,13,17,41,35,85.36585365853658,0,0
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver.isRoot,8,10,23,18,78.26086956521739,0,0
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver.solveAll,15,19,46,30,65.21739130434783,0,0
@@ org.apache.commons.math3.analysis.solvers.LaguerreSolver$ComplexSolver.solve,20,26,88,44,50.0,0,0
@@ org.apache.commons.math3.analysis.solvers.BisectionSolver.doSolve,7,8,25,10,40.0,0,0
@@ org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver.doSolve,5,5,13,9,69.23076923076923,0,1
@@ org.apache.commons.math3.analysis.solvers.RiddersSolver.doSolve,20,27,89,55,61.79775280898876,0,0
@@ org.apache.commons.math3.analysis.solvers.NewtonSolver.doSolve,5,5,13,9,69.23076923076923,0,0
@@ org.apache.commons.math3.analysis.function.HarmonicOscillator$Parametric.validateParameters,6,7,5,5,100.0,0,1
@@ org.apache.commons.math3.analysis.function.HarmonicOscillator.value,6,7,19,13,68.42105263157895,0,1
@@ org.apache.commons.math3.analysis.function.Logit$Parametric.validateParameters,6,7,5,5,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Logit.value,5,6,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.function.Logit.value,15,20,56,38,67.85714285714286,0,0
@@ org.apache.commons.math3.analysis.function.StepFunction.<init>,10,14,17,13,76.47058823529412,0,0
@@ org.apache.commons.math3.analysis.function.StepFunction.value,7,8,15,12,80.0,0,0
@@ org.apache.commons.math3.analysis.function.Gaussian$Parametric.validateParameters,8,10,8,8,100.0,0,1
@@ org.apache.commons.math3.analysis.function.Sigmoid$Parametric.validateParameters,6,7,5,5,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Logistic$Parametric.validateParameters,8,10,8,8,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sinc.value,7,8,9,9,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sinc.value,32,42,102,50,49.01960784313725,0,0
@@ org.apache.commons.math3.analysis.function.Gaussian.<init>,4,4,7,7,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Gaussian.value,16,21,59,27,45.76271186440678,0,0
@@ org.apache.commons.math3.analysis.function.Logistic.<init>,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.function.Sigmoid.value,14,17,54,32,59.25925925925925,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$3.value,21,27,96,49,51.041666666666664,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$1.value,7,8,32,28,87.5,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.<init>,6,7,12,11,91.66666666666666,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.<init>,4,4,12,12,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.multiply,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.divide,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.negate,5,5,15,11,73.33333333333333,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.abs,4,4,6,6,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.copySign,7,10,10,4,40.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.copySign,7,10,10,4,40.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.scalb,5,5,16,12,75.0,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.hypot,12,17,36,28,77.77777777777779,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.compose,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.toDegrees,5,5,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.toRadians,5,5,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.linearCombination,11,13,39,24,61.53846153846154,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.linearCombination,8,9,28,17,60.71428571428571,0,1
@@ org.apache.commons.math3.analysis.differentiation.DerivativeStructure.equals,11,15,23,15,65.21739130434783,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator$2.value,15,19,66,41,62.121212121212125,0,1
@@ org.apache.commons.math3.analysis.differentiation.JacobianFunction.value,11,13,36,22,61.111111111111114,0,0
@@ org.apache.commons.math3.analysis.differentiation.GradientFunction.value,8,9,26,18,69.23076923076923,0,1
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator.<init>,8,10,27,27,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator.evaluate,14,17,67,35,52.23880597014925,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.getCompiler,31,43,99,55,55.55555555555556,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileSizes,7,8,18,13,72.22222222222221,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileDerivativesIndirection,11,14,36,26,72.22222222222221,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileLowerIndirection,8,10,22,16,72.72727272727273,0,3
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileMultiplicationIndirection,22,30,75,47,62.66666666666667,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compileCompositionIndirection,42,57,160,95,59.375,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.getPartialDerivativeIndex,4,4,11,11,100.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.getPartialDerivativeIndex,9,11,30,17,56.666666666666664,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.linearCombination,5,5,16,12,75.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.linearCombination,5,5,19,15,78.94736842105263,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.linearCombination,5,5,22,18,81.81818181818183,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.add,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.subtract,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.multiply,8,9,33,21,63.63636363636363,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.remainder,5,5,15,11,73.33333333333333,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.pow,13,17,43,31,72.09302325581395,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.pow,8,9,35,23,65.71428571428571,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.pow,15,19,66,47,71.21212121212122,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.rootN,10,12,40,32,80.0,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.log,6,7,26,17,65.38461538461539,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.log1p,6,7,26,17,65.38461538461539,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.log10,6,7,26,17,65.38461538461539,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.cos,6,7,24,16,66.66666666666666,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.sin,6,7,24,16,66.66666666666666,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.tan,15,20,61,27,44.26229508196721,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.acos,15,20,67,30,44.776119402985074,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.asin,15,20,67,30,44.776119402985074,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.atan,15,20,67,30,44.776119402985074,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.atan2,13,16,51,42,82.35294117647058,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.cosh,6,7,24,16,66.66666666666666,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.sinh,6,7,24,16,66.66666666666666,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.tanh,15,20,61,27,44.26229508196721,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.acosh,15,20,67,30,44.776119402985074,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.asinh,15,20,67,30,44.776119402985074,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.atanh,15,20,67,30,44.776119402985074,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.compose,11,13,47,27,57.446808510638306,0,0
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.taylor,10,12,37,15,40.54054054054054,0,1
@@ org.apache.commons.math3.analysis.differentiation.DSCompiler.checkCompatibility,6,7,24,24,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.<init>,4,4,7,5,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.getCoefficients,4,4,7,5,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.evaluate,4,4,10,10,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.evaluateInternal,16,20,82,31,37.80487804878049,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.computeCoefficients,22,28,93,48,51.61290322580645,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm.verifyInterpolationArray,6,7,13,13,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.<init>,9,12,17,15,88.23529411764706,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.value,9,12,41,22,53.65853658536586,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.polynomialSplineDerivative,5,5,16,12,75.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.value,9,12,41,22,53.65853658536586,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction.isValidPoint,5,6,14,7,50.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils$JacobiKey.equals,9,12,21,11,52.38095238095239,0,2
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.createJacobiPolynomial,4,4,14,12,85.71428571428571,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.shift,17,21,58,30,51.724137931034484,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.buildPolynomial,7,8,21,15,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialsUtils.computeUpToDegree,8,9,35,19,54.285714285714285,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction$Parametric.gradient,5,5,13,8,61.53846153846154,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.value,5,5,14,7,50.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.getCoefficients,4,4,7,5,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.evaluate,5,5,13,6,46.15384615384615,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.computeCoefficients,11,13,39,24,61.53846153846154,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm.verifyInputArray,7,9,12,10,83.33333333333334,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.<init>,7,9,19,9,47.368421052631575,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.evaluate,7,8,17,10,58.82352941176471,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.value,7,8,20,13,65.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.add,8,9,28,24,85.71428571428571,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.subtract,11,13,39,31,79.48717948717949,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.negate,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.multiply,8,9,35,21,60.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.differentiate,9,11,15,11,73.33333333333333,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.toString,20,28,67,36,53.73134328358209,0,1
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.toString,4,4,4,4,100.0,0,0
@@ org.apache.commons.math3.analysis.polynomials.PolynomialFunction.equals,8,10,15,15,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction.<init>,21,29,57,46,80.7017543859649,0,0
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction.value,18,23,39,32,82.05128205128204,0,0
@@ org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator.<init>,6,7,9,9,100.0,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.<init>,8,9,17,7,41.17647058823529,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.value,8,11,14,10,71.42857142857143,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.apply,8,9,21,8,38.095238095238095,0,0
@@ org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction.partialDerivativeX,4,4,7,5,71.42857142857143,0,0
