@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.jfree.chart.ChartPanel.paintComponent,34,48,167,33,61,19.760479041916167,36.52694610778443,0,43
@@ org.jfree.chart.ChartPanel.chartChanged,4,4,5,2,3,40.0,60.0,0,0
@@ org.jfree.chart.ChartPanel.actionPerformed,30,43,69,20,40,28.985507246376812,57.971014492753625,0,17
@@ org.jfree.chart.ChartPanel.mouseEntered,9,11,21,5,6,23.809523809523807,28.57142857142857,0,2
@@ org.jfree.chart.ChartPanel.mouseExited,9,11,21,5,6,23.809523809523807,28.57142857142857,0,10
@@ org.jfree.chart.ChartPanel.mousePressed,28,40,67,29,40,43.28358208955223,59.70149253731343,0,17
@@ org.jfree.chart.ChartPanel.mouseDragged,10,13,21,6,8,28.57142857142857,38.095238095238095,0,3
@@ org.jfree.chart.ChartPanel.mouseReleased,11,14,21,5,7,23.809523809523807,33.33333333333333,0,1
@@ org.jfree.chart.ChartPanel.mouseClicked,7,8,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ org.jfree.chart.ChartPanel.mouseMoved,14,19,40,10,16,25.0,40.0,0,5
@@ org.jfree.chart.ChartPanel.zoomInBoth,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.jfree.chart.ChartPanel.zoomInDomain,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.ChartPanel.zoomInRange,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.ChartPanel.zoomOutBoth,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.ChartPanel.zoomOutDomain,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.jfree.chart.ChartPanel.zoomOutRange,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.ChartPanel.zoom,9,12,31,5,8,16.129032258064516,25.806451612903224,0,2
@@ org.jfree.chart.ChartPanel.restoreAutoBounds,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.ChartPanel.restoreAutoDomainBounds,7,8,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ org.jfree.chart.ChartPanel.restoreAutoRangeBounds,7,8,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ org.jfree.chart.ChartPanel.getScreenDataArea,7,8,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ org.jfree.chart.ChartPanel.drawZoomRectangle,10,13,23,7,8,30.434782608695656,34.78260869565217,0,2
@@ org.jfree.chart.ChartPanel.drawSelectionShape,9,12,24,7,8,29.166666666666668,33.33333333333333,0,1
@@ org.jfree.chart.ChartPanel.doEditChartProperties,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.ChartPanel.doSaveAs,7,9,12,4,7,33.33333333333333,58.333333333333336,0,1
@@ org.jfree.chart.ChartPanel.createChartPrintJob,5,6,10,3,4,30.0,40.0,0,1
@@ org.jfree.chart.ChartPanel.print,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.jfree.chart.ChartPanel.addChartMouseListener,7,8,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.jfree.chart.ChartPanel.removeChartMouseListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.ChartPanel.getListeners,7,8,13,4,8,30.76923076923077,61.53846153846154,0,1
@@ org.jfree.chart.ChartPanel.createPopupMenu,23,32,60,31,45,51.66666666666667,75.0,0,11
@@ org.jfree.chart.ChartPanel.displayPopupMenu,36,52,103,40,58,38.83495145631068,56.310679611650485,0,29
@@ org.jfree.chart.ChartPanel.updateUI,4,4,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.ChartPanel.readObject,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.ChartPanel.getSelectionState,7,8,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.JFreeChart.<init>,10,13,27,6,8,22.22222222222222,29.629629629629626,0,3
@@ org.jfree.chart.JFreeChart.setRenderingHints,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.JFreeChart.setPadding,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.JFreeChart.setTitle,6,7,13,4,5,30.76923076923077,38.46153846153847,0,1
@@ org.jfree.chart.JFreeChart.setTitle,7,8,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ org.jfree.chart.JFreeChart.getLegend,9,11,14,5,9,35.714285714285715,64.28571428571429,0,2
@@ org.jfree.chart.JFreeChart.setSubtitles,9,11,12,3,5,25.0,41.66666666666667,0,2
@@ org.jfree.chart.JFreeChart.getSubtitle,5,6,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.JFreeChart.addSubtitle,4,4,5,2,2,40.0,40.0,0,3
@@ org.jfree.chart.JFreeChart.addSubtitle,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.jfree.chart.JFreeChart.clearSubtitles,5,5,6,1,2,16.666666666666664,33.33333333333333,0,1
@@ org.jfree.chart.JFreeChart.setAntiAlias,12,17,30,12,21,40.0,70.0,0,5
@@ org.jfree.chart.JFreeChart.setTextAntiAlias,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.JFreeChart.setBackgroundPaint,7,9,16,4,6,25.0,37.5,0,1
@@ org.jfree.chart.JFreeChart.setBackgroundImage,7,9,16,4,6,25.0,37.5,0,1
@@ org.jfree.chart.JFreeChart.setBackgroundImageAlignment,4,4,8,2,2,25.0,25.0,0,1
@@ org.jfree.chart.JFreeChart.setBackgroundImageAlpha,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.JFreeChart.setNotify,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.JFreeChart.draw,32,47,101,31,43,30.693069306930692,42.57425742574257,0,34
@@ org.jfree.chart.JFreeChart.createAlignedRectangle2D,14,19,49,8,13,16.3265306122449,26.53061224489796,0,7
@@ org.jfree.chart.JFreeChart.drawTitle,21,29,73,13,26,17.80821917808219,35.61643835616438,0,13
@@ org.jfree.chart.JFreeChart.createBufferedImage,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.jfree.chart.JFreeChart.addChangeListener,7,8,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.jfree.chart.JFreeChart.removeChangeListener,7,8,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.JFreeChart.notifyListeners,11,14,30,12,19,40.0,63.33333333333333,0,7
@@ org.jfree.chart.JFreeChart.addProgressListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.JFreeChart.removeProgressListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.JFreeChart.notifyListeners,10,12,24,11,17,45.83333333333333,70.83333333333334,0,5
@@ org.jfree.chart.JFreeChart.equals,32,46,111,16,30,14.414414414414415,27.027027027027028,0,28
@@ org.jfree.chart.JFreeChart.readObject,7,8,17,4,6,23.52941176470588,35.294117647058826,0,2
@@ org.jfree.chart.JFreeChart.clone,9,11,27,6,8,22.22222222222222,29.629629629629626,0,20
@@ org.jfree.chart.ChartFrame.<init>,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.jfree.chart.ChartRenderingInfo.clear,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.jfree.chart.ChartRenderingInfo.equals,12,16,31,6,10,19.35483870967742,32.25806451612903,0,3
@@ org.jfree.chart.ChartRenderingInfo.clone,6,7,15,4,5,26.666666666666668,33.33333333333333,0,1
@@ org.jfree.chart.BufferedImageRenderingSource.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.BufferedImageRenderingSource.getSelectionState,7,8,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.<init>,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.jfree.chart.StandardChartTheme.setExtraLargeFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setLargeFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setRegularFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setSmallFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setTitlePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setSubtitlePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setChartBackgroundPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setLegendBackgroundPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setLegendItemPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setPlotBackgroundPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setPlotOutlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setLabelLinkStyle,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setLabelLinkPaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.setDomainGridlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setRangeGridlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setBaselinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setCrosshairPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setAxisOffset,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.setAxisLabelPaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.setTickLabelPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setItemLabelPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setShadowPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setBarPainter,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.setXYBarPainter,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setThermometerPaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.setWallPaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.setErrorIndicatorPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setGridBandPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.setGridBandAlternatePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.getDrawingSupplier,4,4,8,2,2,25.0,25.0,0,1
@@ org.jfree.chart.StandardChartTheme.setDrawingSupplier,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.apply,11,14,27,7,9,25.925925925925924,33.33333333333333,0,3
@@ org.jfree.chart.StandardChartTheme.applyToTitle,20,28,41,10,17,24.390243902439025,41.46341463414634,0,5
@@ org.jfree.chart.StandardChartTheme.applyToBlockContainer,5,5,4,1,2,25.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.applyToBlock,6,7,10,3,4,30.0,40.0,0,1
@@ org.jfree.chart.StandardChartTheme.applyToPlot,26,37,50,15,24,30.0,48.0,0,7
@@ org.jfree.chart.StandardChartTheme.applyToPiePlot,8,10,9,6,6,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.StandardChartTheme.applyToCategoryPlot,29,40,67,18,26,26.865671641791046,38.80597014925373,0,24
@@ org.jfree.chart.StandardChartTheme.applyToXYPlot,32,44,72,19,27,26.38888888888889,37.5,0,23
@@ org.jfree.chart.StandardChartTheme.applyToFastScatterPlot,6,7,9,4,5,44.44444444444444,55.55555555555556,0,1
@@ org.jfree.chart.StandardChartTheme.applyToPolarPlot,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.applyToThermometerPlot,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.StandardChartTheme.applyToCategoryAxis,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.StandardChartTheme.applyToValueAxis,6,7,8,4,4,50.0,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.applyToPeriodAxis,5,5,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.jfree.chart.StandardChartTheme.applyToAbstractRenderer,6,7,6,4,4,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.StandardChartTheme.applyToCategoryItemRenderer,16,22,37,13,14,35.13513513513514,37.83783783783784,0,4
@@ org.jfree.chart.StandardChartTheme.applyToXYItemRenderer,8,10,16,5,6,31.25,37.5,0,1
@@ org.jfree.chart.StandardChartTheme.applyToXYAnnotation,6,7,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.StandardChartTheme.equals,68,100,255,34,66,13.333333333333334,25.882352941176475,0,125
@@ org.jfree.chart.ChartFactory.setChartTheme,8,10,8,4,6,50.0,75.0,0,2
@@ org.jfree.chart.ChartFactory.createPieChart,37,52,79,26,40,32.91139240506329,50.63291139240506,0,37
@@ org.jfree.chart.ChartFactory.createPieChart,37,52,79,26,40,32.91139240506329,50.63291139240506,0,44
@@ org.jfree.chart.ChartFactory.createMultiplePieChart,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.ChartFactory.createMultiplePieChart3D,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.jfree.chart.ChartFactory.createXYBarChart,8,9,18,4,5,22.22222222222222,27.77777777777778,0,2
@@ org.jfree.chart.ChartTransferable.getTransferData,4,4,15,2,2,13.333333333333334,13.333333333333334,0,1
@@ org.jfree.chart.ChartTransferable.createBufferedImage,12,16,51,10,24,19.607843137254903,47.05882352941176,0,8
@@ org.jfree.chart.MouseWheelHandler.mouseWheelMoved,8,10,12,4,6,33.33333333333333,50.0,0,1
@@ org.jfree.chart.MouseWheelHandler.handleZoomable,10,13,31,7,12,22.58064516129032,38.70967741935484,0,3
@@ org.jfree.chart.ChartUtilities.writeChartAsPNG,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.jfree.chart.ChartUtilities.writeChartAsPNG,6,7,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ org.jfree.chart.ChartUtilities.writeScaledChartAsPNG,12,16,32,8,14,25.0,43.75,0,4
@@ org.jfree.chart.ChartUtilities.saveChartAsPNG,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.jfree.chart.ChartUtilities.saveChartAsPNG,6,7,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ org.jfree.chart.ChartUtilities.writeChartAsJPEG,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.jfree.chart.ChartUtilities.writeChartAsJPEG,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.ChartUtilities.saveChartAsJPEG,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.ChartUtilities.saveChartAsJPEG,6,7,10,3,4,30.0,40.0,0,1
@@ org.jfree.chart.ChartUtilities.writeImageMap,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.jfree.chart.demo.TimeSeriesChartDemo1.createChart,4,4,5,2,3,40.0,60.0,0,1
@@ org.jfree.chart.ui.Library.equals,12,17,27,7,12,25.925925925925924,44.44444444444444,0,2
@@ org.jfree.chart.ui.Library.hashCode,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.jfree.chart.ui.Licences.getInstance,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.ui.StrokeSample.paintComponent,5,5,10,2,3,20.0,30.0,0,1
@@ org.jfree.chart.ui.StrokeSample.getListCellRendererComponent,4,4,5,2,3,40.0,60.0,0,0
@@ org.jfree.chart.ui.FontChooserPanel.getSelectedStyle,9,12,16,6,8,37.5,50.0,0,1
@@ org.jfree.chart.ui.FontChooserPanel.getSelectedSize,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.ui.FontChooserPanel.setSelectedFont,14,18,50,11,22,22.0,44.0,0,10
@@ org.jfree.chart.ui.BasicProjectInfo$OptionalLibraryHolder.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.ui.BasicProjectInfo$OptionalLibraryHolder.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.ui.BasicProjectInfo$OptionalLibraryHolder.getLibrary,4,4,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ org.jfree.chart.ui.BasicProjectInfo$OptionalLibraryHolder.loadLibrary,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.ui.FontDisplayField.fontToString,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.ui.LCBLayout.preferredLayoutSize,15,19,82,12,24,14.634146341463413,29.268292682926827,0,60
@@ org.jfree.chart.ui.LCBLayout.minimumLayoutSize,15,19,82,12,24,14.634146341463413,29.268292682926827,0,50
@@ org.jfree.chart.ui.LCBLayout.layoutContainer,27,36,145,31,56,21.379310344827587,38.62068965517241,0,99
@@ org.jfree.chart.ui.ProjectInfo.toString,14,17,28,5,9,17.857142857142858,32.142857142857146,0,4
@@ org.jfree.chart.ui.ExtensionFileFilter.accept,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.ui.BasicProjectInfo.addLibrary,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.ui.BasicProjectInfo.getOptionalLibraries,7,8,19,4,6,21.052631578947366,31.57894736842105,0,2
@@ org.jfree.chart.ui.BasicProjectInfo.addOptionalLibrary,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.ui.BasicProjectInfo.addOptionalLibrary,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.imagemap.ImageMapUtilities.writeImageMap,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.jfree.chart.imagemap.ImageMapUtilities.getImageMap,10,14,24,8,13,33.33333333333333,54.166666666666664,0,5
@@ org.jfree.chart.imagemap.ImageMapUtilities.htmlEscape,20,27,35,10,17,28.57142857142857,48.57142857142857,0,17
@@ org.jfree.chart.imagemap.ImageMapUtilities.javascriptEscape,14,18,26,7,11,26.923076923076923,42.30769230769231,0,6
@@ org.jfree.chart.renderer.LookupPaintScale$PaintItem.compareTo,6,7,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.renderer.LookupPaintScale$PaintItem.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,1
@@ org.jfree.chart.renderer.OutlierList.isOverlapped,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.renderer.OutlierList.updateAveragedOutlier,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.isSeriesVisible,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesVisible,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseSeriesVisible,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.isSeriesVisibleInLegend,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesVisibleInLegend,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseSeriesVisibleInLegend,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.getItemPaint,6,7,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.lookupSeriesPaint,8,11,21,7,11,33.33333333333333,52.38095238095239,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesPaint,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.clearSeriesPaints,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBasePaint,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.getItemFillPaint,6,7,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.lookupSeriesFillPaint,8,11,21,7,11,33.33333333333333,52.38095238095239,0,2
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesFillPaint,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseFillPaint,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.getItemOutlinePaint,6,7,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.lookupSeriesOutlinePaint,8,11,21,7,11,33.33333333333333,52.38095238095239,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesOutlinePaint,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseOutlinePaint,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.lookupSeriesStroke,8,11,21,7,11,33.33333333333333,52.38095238095239,0,2
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesStroke,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.clearSeriesStrokes,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseStroke,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.lookupSeriesOutlineStroke,8,11,21,7,11,33.33333333333333,52.38095238095239,0,2
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesOutlineStroke,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseOutlineStroke,6,7,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.getItemShape,6,7,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ org.jfree.chart.renderer.AbstractRenderer.lookupSeriesShape,8,11,21,7,11,33.33333333333333,52.38095238095239,0,2
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesShape,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseShape,6,7,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.isSeriesItemLabelsVisible,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setSeriesItemLabelsVisible,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.setBaseItemLabelsVisible,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.renderer.AbstractRenderer.getItemLabelFont,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
