@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ com.fasterxml.jackson.core.JsonProcessingException.<init>,4,4,6,2,3,33.33333333333333,50.0,0,1
@@ com.fasterxml.jackson.core.JsonProcessingException.getMessage,11,15,21,10,16,47.61904761904761,76.19047619047619,0,3
@@ com.fasterxml.jackson.core.JsonFactory._checkInvalidCopy,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.canUseSchema,6,7,6,3,4,50.0,66.66666666666666,0,1
@@ com.fasterxml.jackson.core.JsonFactory.getFormatName,4,4,2,2,2,100.0,100.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.hasFormat,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.configure,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.JsonFactory.configure,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.JsonFactory.configure,5,5,4,2,3,50.0,75.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.JsonFactory.setRootValueSeparator,5,5,4,2,3,50.0,75.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.getRootValueSeparator,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.createParser,4,4,12,2,3,16.666666666666664,25.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory.createParser,4,4,12,2,3,16.666666666666664,25.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.createParser,4,4,12,2,3,16.666666666666664,25.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.createParser,4,4,12,2,3,16.666666666666664,25.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.createParser,5,6,16,3,5,18.75,31.25,0,0
@@ com.fasterxml.jackson.core.JsonFactory.createParser,5,6,20,3,5,15.0,25.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.createParser,4,4,12,2,3,16.666666666666664,25.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.createGenerator,8,10,32,4,6,12.5,18.75,0,2
@@ com.fasterxml.jackson.core.JsonFactory.createGenerator,4,4,12,2,3,16.666666666666664,25.0,0,1
@@ com.fasterxml.jackson.core.JsonFactory.createGenerator,8,10,32,4,6,12.5,18.75,0,2
@@ com.fasterxml.jackson.core.JsonFactory._createGenerator,6,7,16,4,5,25.0,31.25,0,1
@@ com.fasterxml.jackson.core.JsonFactory._createUTF8Generator,6,7,16,4,5,25.0,31.25,0,1
@@ com.fasterxml.jackson.core.JsonFactory._createWriter,4,4,8,2,2,25.0,25.0,0,0
@@ com.fasterxml.jackson.core.JsonFactory._getBufferRecycler,7,8,8,4,5,50.0,62.5,0,1
@@ com.fasterxml.jackson.core.JsonFactory._optimizedStreamFromURL,7,10,12,6,10,50.0,83.33333333333334,0,1
@@ com.fasterxml.jackson.core.JsonGenerator$Feature.collectDefaults,7,8,18,3,8,16.666666666666664,44.44444444444444,0,3
@@ com.fasterxml.jackson.core.JsonParser$Feature.collectDefaults,7,8,18,3,8,16.666666666666664,44.44444444444444,0,3
@@ com.fasterxml.jackson.core.JsonParser.configure,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.core.JsonParser.isEnabled,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.JsonParser.nextFieldName,6,7,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.nextTextValue,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.nextIntValue,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.nextLongValue,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.nextBooleanValue,5,6,8,3,3,37.5,37.5,0,1
@@ com.fasterxml.jackson.core.JsonParser.isExpectedStartArrayToken,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.getByteValue,5,6,6,3,5,50.0,83.33333333333334,0,1
@@ com.fasterxml.jackson.core.JsonParser.getShortValue,5,6,6,3,5,50.0,83.33333333333334,0,1
@@ com.fasterxml.jackson.core.JsonParser.getBooleanValue,6,7,10,3,4,30.0,40.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.readValueAs,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.readValueAs,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.readValuesAs,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.readValuesAs,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.JsonParser.readValueAsTree,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.sym.Name3.equals,8,11,20,5,8,25.0,40.0,0,2
@@ com.fasterxml.jackson.core.sym.NameN.<init>,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.sym.NameN.equals,9,11,24,6,12,25.0,50.0,0,2
@@ com.fasterxml.jackson.core.sym.Name1.equals,5,5,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.sym.Name1.equals,6,7,8,3,4,37.5,50.0,0,1
@@ com.fasterxml.jackson.core.sym.Name1.equals,6,7,8,3,4,37.5,50.0,0,1
@@ com.fasterxml.jackson.core.sym.Name2.equals,6,7,12,3,4,25.0,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.sym.Name2.equals,7,9,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer$Bucket.<init>,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer$Bucket.find,11,15,40,9,15,22.5,37.5,0,5
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer$Bucket.find,11,15,40,9,15,22.5,37.5,0,6
@@ com.fasterxml.jackson.core.sym.Name.equals,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.<init>,9,11,18,4,8,22.22222222222222,44.44444444444444,0,3
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.release,5,6,8,3,4,37.5,50.0,0,1
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.mergeChild,7,9,18,4,7,22.22222222222222,38.88888888888889,0,1
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.size,4,4,8,2,2,25.0,25.0,0,1
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.maybeDirty,5,5,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.findName,13,18,27,8,13,29.629629629629626,48.148148148148145,0,4
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.findName,16,22,37,10,16,27.027027027027028,43.24324324324324,0,5
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.findName,17,24,41,10,18,24.390243902439025,43.90243902439025,0,7
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.addName,7,8,13,4,5,30.76923076923077,38.46153846153847,0,2
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.addName,10,12,22,5,7,22.727272727272727,31.818181818181817,0,2
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.calcHash,7,8,18,3,5,16.666666666666664,27.77777777777778,0,2
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.calcQuads,9,12,39,6,10,15.384615384615385,25.64102564102564,0,10
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer._addSymbol,26,37,104,20,29,19.230769230769234,27.884615384615387,0,30
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.rehash,29,39,129,24,40,18.6046511627907,31.007751937984494,0,93
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.findBestBucket,9,11,26,9,20,34.61538461538461,76.92307692307693,0,5
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.unshareCollision,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.constructName,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer.constructName,10,14,30,7,10,23.333333333333332,33.33333333333333,0,4
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket.<init>,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket.find,12,16,38,18,29,47.368421052631575,76.31578947368422,0,10
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.mergeChild,8,10,19,4,7,21.052631578947366,36.84210526315789,0,1
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.release,6,7,8,3,4,37.5,50.0,0,1
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.collisionCount,7,8,18,3,8,16.666666666666664,44.44444444444444,0,2
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.findSymbol,27,40,107,26,45,24.299065420560748,42.05607476635514,0,37
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.calcHash,8,9,17,5,8,29.411764705882355,47.05882352941176,0,2
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.calcHash,8,9,17,5,8,29.411764705882355,47.05882352941176,0,3
@@ com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.rehash,22,29,102,21,35,20.588235294117645,34.31372549019608,0,41
@@ com.fasterxml.jackson.core.util.TextBuffer.releaseBuffers,6,7,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.resetWithEmpty,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.resetWithShared,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.resetWithCopy,6,7,15,3,5,20.0,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.resetWithString,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.findBuffer,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.size,8,10,21,4,6,19.047619047619047,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.getTextOffset,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.hasTextAsCharacters,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.getTextBuffer,10,13,25,5,8,20.0,32.0,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.contentsAsString,19,26,63,9,18,14.285714285714285,28.57142857142857,0,5
@@ com.fasterxml.jackson.core.util.TextBuffer.contentsAsArray,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.contentsAsDecimal,8,10,22,4,6,18.181818181818183,27.27272727272727,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.ensureNotShared,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.util.TextBuffer.append,6,7,20,4,5,20.0,25.0,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.getCurrentSegment,8,10,20,4,8,20.0,40.0,0,2
@@ com.fasterxml.jackson.core.util.TextBuffer.emptyAndGetCurrentSegment,6,7,12,4,5,33.33333333333333,41.66666666666667,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.finishCurrentSegment,4,4,10,2,3,20.0,30.0,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.expandCurrentSegment,5,5,5,2,3,40.0,60.0,0,3
@@ com.fasterxml.jackson.core.util.TextBuffer.unshare,7,9,22,5,10,22.727272727272727,45.45454545454545,0,2
@@ com.fasterxml.jackson.core.util.TextBuffer.expand,6,7,19,4,5,21.052631578947366,26.31578947368421,0,1
@@ com.fasterxml.jackson.core.util.TextBuffer.buildResultArray,16,22,57,8,16,14.035087719298245,28.07017543859649,0,6
@@ com.fasterxml.jackson.core.util.VersionUtil.<init>,4,4,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.util.VersionUtil.versionFor,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ com.fasterxml.jackson.core.util.VersionUtil.packageVersionFor,6,7,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ com.fasterxml.jackson.core.util.VersionUtil.doReadVersion,9,12,26,9,15,34.61538461538461,57.692307692307686,0,2
@@ com.fasterxml.jackson.core.util.VersionUtil.mavenVersionFor,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.core.util.VersionUtil.parseVersion,15,19,21,8,10,38.095238095238095,47.61904761904761,0,2
@@ com.fasterxml.jackson.core.util.VersionUtil.parseVersionPart,8,10,20,5,11,25.0,55.00000000000001,0,3
@@ com.fasterxml.jackson.core.util.JsonParserSequence.createFlattened,11,14,19,7,9,36.84210526315789,47.368421052631575,0,2
@@ com.fasterxml.jackson.core.util.JsonParserSequence.addFlattenedActiveParsers,8,9,18,4,6,22.22222222222222,33.33333333333333,0,3
@@ com.fasterxml.jackson.core.util.JsonParserSequence.nextToken,7,9,10,4,6,40.0,60.0,0,1
@@ com.fasterxml.jackson.core.util.JsonParserSequence.switchToNext,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.<init>,5,5,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.reset,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.release,5,6,12,3,4,25.0,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.append,4,4,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.appendTwoBytes,5,5,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.appendThreeBytes,5,5,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder.toByteArray,11,14,30,6,9,20.0,30.0,0,4
@@ com.fasterxml.jackson.core.util.ByteArrayBuilder._allocMore,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter$Lf2SpacesIndenter.withLinefeed,4,4,8,2,2,25.0,25.0,0,1
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter$Lf2SpacesIndenter.writeIndentation,7,8,15,3,5,20.0,33.33333333333333,0,1
@@ com.fasterxml.jackson.core.util.MinimalPrettyPrinter.writeRootValueSeparator,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.util.BufferRecycler.allocByteBuffer,5,5,10,2,2,20.0,20.0,0,1
@@ com.fasterxml.jackson.core.util.BufferRecycler.allocCharBuffer,8,10,27,5,14,18.51851851851852,51.85185185185185,0,2
@@ com.fasterxml.jackson.core.util.InternCache.removeEldestEntry,5,5,2,2,2,100.0,100.0,0,0
@@ com.fasterxml.jackson.core.util.InternCache.intern,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.<init>,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.withRootSeparator,6,8,17,4,8,23.52941176470588,47.05882352941176,0,1
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.indentArraysWith,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.indentObjectsWith,5,5,5,2,3,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.withArrayIndenter,6,7,15,4,8,26.666666666666668,53.333333333333336,0,2
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.withObjectIndenter,6,7,15,4,8,26.666666666666668,53.333333333333336,0,1
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter._withSpaces,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.writeRootValueSeparator,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.writeStartObject,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.writeObjectFieldValueSeparator,5,5,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.writeEndObject,7,8,15,3,7,20.0,46.666666666666664,0,1
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.writeStartArray,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.core.util.DefaultPrettyPrinter.writeEndArray,7,8,15,3,7,20.0,46.666666666666664,0,1
@@ com.fasterxml.jackson.core.io.IOContext.releaseReadIOBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.io.IOContext.releaseWriteEncodingBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.io.IOContext.releaseBase64Buffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.io.IOContext.releaseTokenBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.io.IOContext.releaseConcatBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.io.IOContext.releaseNameCopyBuffer,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ com.fasterxml.jackson.core.io.IOContext._verifyAlloc,4,4,2,2,2,100.0,100.0,0,0
@@ com.fasterxml.jackson.core.io.IOContext._verifyRelease,4,4,4,2,2,50.0,50.0,0,1
@@ com.fasterxml.jackson.core.io.BaseReader.close,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.io.BaseReader.read,6,7,14,4,8,28.57142857142857,57.14285714285714,0,0
@@ com.fasterxml.jackson.core.io.BaseReader.freeBuffers,4,4,5,2,2,40.0,40.0,0,0
@@ com.fasterxml.jackson.core.io.UTF8Writer.close,9,12,26,7,8,26.923076923076923,30.76923076923077,0,2
@@ com.fasterxml.jackson.core.io.UTF8Writer.flush,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ com.fasterxml.jackson.core.io.UTF8Writer.write,34,48,188,69,123,36.702127659574465,65.42553191489363,0,183
@@ com.fasterxml.jackson.core.io.UTF8Writer.write,21,29,71,18,35,25.352112676056336,49.29577464788733,0,13
@@ com.fasterxml.jackson.core.io.UTF8Writer.write,34,48,188,69,123,36.702127659574465,65.42553191489363,0,191
@@ com.fasterxml.jackson.core.io.UTF8Writer.convertSurrogate,5,6,8,3,5,37.5,62.5,0,0
@@ com.fasterxml.jackson.core.io.UTF8Writer.illegalSurrogateDesc,8,10,10,4,6,40.0,60.0,0,0
@@ com.fasterxml.jackson.core.io.JsonStringEncoder.getInstance,7,8,8,4,5,50.0,62.5,0,1
@@ com.fasterxml.jackson.core.io.JsonStringEncoder.quoteAsString,22,30,124,32,69,25.806451612903224,55.64516129032258,0,72
@@ com.fasterxml.jackson.core.io.JsonStringEncoder.quoteAsUTF8,40,57,317,141,226,44.479495268138805,71.29337539432177,0,461
@@ com.fasterxml.jackson.core.io.JsonStringEncoder.encodeAsUTF8,36,51,290,128,206,44.13793103448276,71.03448275862068,0,420
@@ com.fasterxml.jackson.core.io.JsonStringEncoder._appendByteEscape,8,9,16,3,5,18.75,31.25,0,1
@@ com.fasterxml.jackson.core.io.JsonStringEncoder._convertSurrogate,5,6,8,3,5,37.5,62.5,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.asQuotedChars,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.asUnquotedUTF8,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.asQuotedUTF8,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.appendQuotedUTF8,6,7,17,3,6,17.647058823529413,35.294117647058826,0,1
@@ com.fasterxml.jackson.core.io.SerializedString.appendQuoted,6,7,17,3,6,17.647058823529413,35.294117647058826,0,1
@@ com.fasterxml.jackson.core.io.SerializedString.appendUnquotedUTF8,6,7,17,3,6,17.647058823529413,35.294117647058826,0,1
@@ com.fasterxml.jackson.core.io.SerializedString.appendUnquoted,4,4,10,2,2,20.0,20.0,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.writeQuotedUTF8,4,4,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ com.fasterxml.jackson.core.io.SerializedString.writeUnquotedUTF8,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ com.fasterxml.jackson.core.io.SerializedString.putQuotedUTF8,6,7,14,3,6,21.428571428571427,42.857142857142854,0,1
@@ com.fasterxml.jackson.core.io.SerializedString.putUnquotedUTF8,6,7,14,3,6,21.428571428571427,42.857142857142854,0,1
@@ com.fasterxml.jackson.core.io.SerializedString.equals,7,9,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ com.fasterxml.jackson.core.io.CharTypes.charToHex,5,5,4,2,3,50.0,75.0,0,0
@@ com.fasterxml.jackson.core.io.CharTypes.appendQuoted,11,14,31,6,11,19.35483870967742,35.483870967741936,0,9
@@ com.fasterxml.jackson.core.io.NumberInput.parseInt,11,18,65,9,16,13.846153846153847,24.615384615384617,0,6
@@ com.fasterxml.jackson.core.io.NumberInput.parseInt,31,48,79,25,50,31.645569620253166,63.29113924050633,0,21
@@ com.fasterxml.jackson.core.io.NumberInput.parseLong,4,4,4,2,2,50.0,50.0,0,1
@@ com.fasterxml.jackson.core.io.NumberInput.inLongRange,17,22,29,9,17,31.03448275862069,58.620689655172406,0,4
@@ com.fasterxml.jackson.core.io.NumberInput.inLongRange,17,22,29,9,17,31.03448275862069,58.620689655172406,0,5
@@ com.fasterxml.jackson.core.io.NumberInput.parseAsInt,16,23,44,15,29,34.090909090909086,65.9090909090909,0,8
@@ com.fasterxml.jackson.core.io.NumberInput.parseAsLong,16,23,44,15,29,34.090909090909086,65.9090909090909,0,6
@@ com.fasterxml.jackson.core.io.NumberInput.parseAsDouble,6,7,8,3,4,37.5,50.0,0,0
@@ com.fasterxml.jackson.core.io.NumberInput.parseDouble,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ com.fasterxml.jackson.core.io.UTF32Reader.<init>,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ com.fasterxml.jackson.core.io.UTF32Reader.read,26,38,110,26,51,23.636363636363637,46.36363636363636,0,44
@@ com.fasterxml.jackson.core.io.UTF32Reader.loadMore,30,41,78,20,34,25.64102564102564,43.58974358974359,0,26
