@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.jxpath.servlet.PageScopeContextHandler.getPropertyNames,5,5,6,6,100.0,0,1
@@ org.apache.commons.jxpath.servlet.HttpSessionHandler.collectPropertyNames,6,7,7,7,100.0,0,1
@@ org.apache.commons.jxpath.servlet.HttpSessionHandler.getProperty,5,6,10,10,100.0,0,0
@@ org.apache.commons.jxpath.servlet.HttpSessionHandler.setProperty,4,4,5,5,100.0,0,0
@@ org.apache.commons.jxpath.util.MethodLookupUtils.lookupConstructor,25,34,73,37,50.68493150684932,0,3
@@ org.apache.commons.jxpath.util.MethodLookupUtils.lookupStaticMethod,28,40,90,45,50.0,0,2
@@ org.apache.commons.jxpath.util.MethodLookupUtils.lookupMethod,31,46,100,55,55.00000000000001,0,2
@@ org.apache.commons.jxpath.util.MethodLookupUtils.matchParameterTypes,17,23,41,25,60.97560975609756,0,1
@@ org.apache.commons.jxpath.util.MethodLookupUtils.matchType,10,13,15,15,100.0,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter$ValueNodeSet.getPointers,7,8,23,18,78.26086956521739,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.isCollection,8,10,7,7,100.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getCollectionHint,12,16,10,10,100.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getIndexedPropertyLength,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getLength,8,10,9,9,100.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.iterate,13,17,24,20,83.33333333333334,0,13
@@ org.apache.commons.jxpath.util.ValueUtils.expandCollection,10,13,16,16,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.remove,23,32,49,45,91.83673469387756,0,2
@@ org.apache.commons.jxpath.util.ValueUtils.getValue,20,29,42,34,80.95238095238095,0,4
@@ org.apache.commons.jxpath.util.ValueUtils.setValue,9,12,15,15,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.getValue,4,4,4,4,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.setValue,4,4,6,6,100.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getValue,6,7,11,11,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.setValue,11,14,23,23,100.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getDynamicPropertyHandler,4,4,6,5,83.33333333333334,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getAccessibleMethod,16,22,29,24,82.75862068965517,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getAccessibleMethodFromInterfaceNest,11,14,31,16,51.61290322580645,0,2
@@ org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.asPath,15,20,31,30,96.7741935483871,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter.canConvert,71,109,132,125,94.6969696969697,0,4
@@ org.apache.commons.jxpath.util.BasicTypeConverter.convert,75,110,178,164,92.13483146067416,0,5
@@ org.apache.commons.jxpath.util.BasicTypeConverter.convertNullToPrimitive,18,25,33,33,100.0,0,0
@@ org.apache.commons.jxpath.util.BasicTypeConverter.convertStringToPrimitive,26,41,56,56,100.0,0,2
@@ org.apache.commons.jxpath.util.BasicTypeConverter.allocateNumber,20,31,42,42,100.0,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter.canCreateCollection,9,12,8,8,100.0,0,0
@@ org.apache.commons.jxpath.util.BasicTypeConverter.allocateCollection,9,12,10,10,100.0,0,2
@@ org.apache.commons.jxpath.util.BasicTypeConverter.unmodifiableCollection,6,7,7,7,100.0,0,0
@@ org.apache.commons.jxpath.ri.InfoSetUtil.stringValue,21,29,28,28,100.0,0,1
@@ org.apache.commons.jxpath.ri.InfoSetUtil.number,17,23,23,23,100.0,0,1
@@ org.apache.commons.jxpath.ri.InfoSetUtil.doubleValue,19,26,22,22,100.0,0,1
@@ org.apache.commons.jxpath.ri.InfoSetUtil.booleanValue,26,37,31,31,100.0,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.getDocumentOrder,5,6,8,8,100.0,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.isChildOrderingRequired,4,4,2,2,100.0,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.hasNext,12,16,22,22,100.0,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.next,13,18,26,26,100.0,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.performIteratorStep,8,11,13,13,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.constructIterator,13,17,21,21,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.getContextNodeList,10,12,13,13,100.0,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.getNodeSet,8,10,11,11,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.toString,4,4,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.getRootContext,4,4,9,8,88.88888888888889,0,2
@@ org.apache.commons.jxpath.ri.EvalContext.getSingleNodePointer,6,7,5,5,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.nextSet,13,18,25,25,100.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.<init>,7,8,14,11,78.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createNodeFactoryArray,4,4,3,3,100.0,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.compileExpression,13,17,25,19,76.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getValue,19,30,37,28,75.67567567567568,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getValue,7,9,15,14,93.33333333333333,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getPointer,9,12,19,7,36.84210526315789,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createPath,7,8,12,10,83.33333333333334,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setValue,12,15,23,16,69.56521739130434,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.checkSimplePath,5,6,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.removePath,4,4,3,3,100.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.removeAll,8,9,12,8,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getRelativeContext,4,4,6,6,100.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getVariablePointer,9,11,23,9,39.130434782608695,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getFunction,8,10,18,13,72.22222222222221,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.registerNamespace,4,4,11,10,90.9090909090909,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setNamespaceContextPointer,4,4,10,9,90.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getDefaultNamespaceURI,6,7,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.QName.<init>,5,5,7,7,100.0,0,0
@@ org.apache.commons.jxpath.ri.QName.toString,4,4,9,9,100.0,0,1
@@ org.apache.commons.jxpath.ri.QName.equals,13,19,35,35,100.0,0,1
@@ org.apache.commons.jxpath.ri.NamespaceResolver.getNamespaceContextPointer,5,6,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.NamespaceResolver.getNamespaceURI,8,11,22,16,72.72727272727273,0,0
@@ org.apache.commons.jxpath.ri.NamespaceResolver.getPrefix,15,21,44,40,90.9090909090909,0,1
@@ org.apache.commons.jxpath.ri.NamespaceResolver.seal,4,4,6,6,100.0,0,0
@@ org.apache.commons.jxpath.ri.Parser.describePosition,6,7,8,8,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.<init>,4,4,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.getConstantContext,7,8,13,11,84.61538461538461,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.getRegisteredValue,6,8,12,12,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.RootContext.setRegisteredValue,8,10,23,17,73.91304347826086,0,0
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.getCurrentNodePointer,5,6,8,8,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.setPosition,7,9,15,15,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.nextNode,18,27,65,55,84.61538461538461,0,1
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.isRecursive,8,10,13,12,92.3076923076923,0,0
@@ org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext.getDocumentOrder,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext.setPosition,7,9,15,15,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext.nextNode,29,44,105,102,97.14285714285714,0,1
@@ org.apache.commons.jxpath.ri.axes.UnionContext.getDocumentOrder,4,4,5,5,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.UnionContext.setPosition,12,16,33,28,84.84848484848484,0,1
@@ org.apache.commons.jxpath.ri.axes.InitialContext.<init>,7,8,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.InitialContext.setPosition,10,13,17,17,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.InitialContext.nextSet,4,4,5,5,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ParentContext.setPosition,5,5,2,2,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ParentContext.nextNode,11,15,37,22,59.45945945945946,0,1
@@ org.apache.commons.jxpath.ri.axes.SelfContext.getCurrentNodePointer,5,6,8,8,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SelfContext.setPosition,12,16,28,20,71.42857142857143,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStep,14,20,36,36,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepNoPredicatesPropertyOwner,17,23,53,39,73.58490566037736,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepNoPredicatesStandard,16,22,50,37,74.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepPredicatesPropertyOwner,4,4,11,11,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createChildPointerForStep,12,16,18,16,88.88888888888889,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepPredicatesStandard,24,34,79,62,78.48101265822784,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicate,6,7,24,24,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateName,26,37,92,62,67.3913043478261,0,2
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicatesStandard,18,25,56,51,91.07142857142857,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateIndex,4,4,17,17,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.indexFromPredicate,12,16,31,4,12.903225806451612,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.computeQuality,6,7,14,4,28.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isNameAttributeEqual,7,9,8,8,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isCollectionElement,9,13,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.valuePointer,5,5,3,3,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createNullPointer,10,13,23,22,95.65217391304348,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createNullPointerForPredicates,10,12,40,17,42.5,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.getNodeIterator,11,14,18,17,94.44444444444444,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isLangAttribute,7,9,6,6,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NamespaceContext.setPosition,7,9,11,11,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NamespaceContext.nextNode,17,23,39,29,74.35897435897436,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.getCurrentNodePointer,5,6,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.setPosition,6,7,8,8,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.nextSet,4,4,5,5,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.getCurrentNodePointer,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.getSingleNodePointer,10,13,17,17,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.setPosition,6,7,10,10,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.prepare,7,8,14,14,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.<init>,4,4,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.nextNode,25,35,72,40,55.55555555555556,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setupDynamicPropertyPointer,8,10,13,13,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setPosition,10,14,25,25,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.getCurrentNodePointer,7,9,14,14,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setPositionStandard,7,9,15,15,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.AncestorContext.setPosition,7,9,11,11,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.AncestorContext.nextNode,9,13,34,34,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.AttributeContext.setPosition,7,9,11,11,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.AttributeContext.nextNode,10,13,27,17,62.96296296296296,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.unescape,8,9,22,5,22.727272727272727,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NCName,39,73,149,149,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NCName_Without_CoreFunctions,9,13,29,29,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.CoreFunctionName,34,63,156,126,80.76923076923077,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.QName,7,8,22,16,72.72727272727273,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.QName_Without_CoreFunctions,9,11,27,17,62.96296296296296,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.LocationPath,6,7,16,14,87.5,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AbsoluteLocationPath,10,12,28,28,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.RelativeLocationPath,5,5,13,13,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.LocationStep,6,7,18,18,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NodeTest,20,28,79,57,72.15189873417721,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AxisSpecifier,5,5,12,10,83.33333333333334,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AxisName,17,29,71,58,81.69014084507043,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AbbreviatedAxisSpecifier,5,5,12,10,83.33333333333334,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.PrimaryExpr,12,17,47,41,87.2340425531915,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.FunctionCall,4,4,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.CoreFunctionCall,4,4,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.ArgumentList,8,9,24,22,91.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.UnionExpr,9,11,28,16,57.14285714285714,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.PathExpr,7,8,15,13,86.66666666666667,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.FilterExpr,10,12,34,28,82.35294117647058,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.OrExpr,9,11,28,16,57.14285714285714,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AndExpr,9,11,28,16,57.14285714285714,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.EqualityExpr,8,10,34,25,73.52941176470588,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.RelationalExpr,10,14,60,35,58.333333333333336,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AdditiveExpr,9,11,28,16,57.14285714285714,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.SubtractiveExpr,5,5,15,12,80.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.MultiplicativeExpr,9,12,46,30,65.21739130434783,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.UnaryExpr,6,7,17,15,88.23529411764706,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.WildcardName,16,21,58,50,86.20689655172413,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NodeType,8,11,26,22,84.61538461538461,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_1,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_2,5,5,4,4,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_3,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_4,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_5,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_6,5,5,4,4,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_65,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_104,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_64,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_63,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_62,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_18,123,212,418,418,100.0,0,5
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_111,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_110,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_109,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_108,7,9,12,12,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_107,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_173,12,17,24,24,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_98,23,37,68,68,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_171,15,23,40,40,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_172,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_153,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_130,7,9,14,14,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_54,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_170,11,16,26,26,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_53,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_52,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_51,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_50,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_49,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_48,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_176,12,17,24,24,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_47,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_175,12,17,24,24,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_46,7,9,12,12,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_174,12,17,24,24,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_45,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_44,7,9,12,12,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_43,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_42,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_41,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_116,17,25,36,36,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_40,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_39,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_38,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_37,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_36,7,9,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_168,11,16,28,28,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_35,7,9,12,12,100.0,0,0
