@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.sysds.lops.Data.isPersistentWrite,5,5,6,6,100.0,0,1
@@ org.apache.sysds.lops.Data.isPersistentRead,6,7,10,5,50.0,0,0
@@ org.apache.sysds.lops.Data.getInstructions,54,80,148,119,80.4054054054054,0,4
@@ org.apache.sysds.lops.Data.getCreateVarInstructions,19,27,48,34,70.83333333333334,0,1
@@ org.apache.sysds.lops.Data.createVarCSVHelper,19,26,32,30,93.75,0,1
@@ org.apache.sysds.lops.Data.createVarLIBSVMHelper,11,14,21,21,100.0,0,0
@@ org.apache.sysds.lops.Data.createVarHDF5Helper,7,8,13,13,100.0,0,0
@@ org.apache.sysds.lops.AppendM.getBroadcastInput,4,4,5,5,100.0,0,0
@@ org.apache.sysds.lops.LeftIndex.getBroadcastInput,8,10,17,12,70.58823529411765,0,0
@@ org.apache.sysds.lops.LeftIndex.getOpcode,4,4,6,6,100.0,0,0
@@ org.apache.sysds.lops.LeftIndex.getInstructions,7,8,20,18,90.0,0,0
@@ org.apache.sysds.lops.PartialAggregate.getCorrectionLocation,17,26,47,39,82.97872340425532,0,1
@@ org.apache.sysds.lops.PartialAggregate.setDimensionsBasedOnDirection,9,11,24,24,100.0,0,1
@@ org.apache.sysds.lops.PartialAggregate.getInstructions,11,16,36,18,50.0,0,1
@@ org.apache.sysds.lops.PartialAggregate.getOpcode,59,102,141,109,77.30496453900709,0,3
@@ org.apache.sysds.lops.Compression$CompressConfig.isEnabled,5,5,4,4,100.0,0,1
@@ org.apache.sysds.lops.Compression$CompressConfig.isWorkload,5,5,4,4,100.0,0,0
@@ org.apache.sysds.lops.BinaryM.<init>,7,8,16,16,100.0,0,0
@@ org.apache.sysds.lops.BinaryM.isOpcode,22,39,36,18,50.0,0,1
@@ org.apache.sysds.lops.CumulativeOffsetBinary.checkSupportedOperations,8,12,21,11,52.38095238095239,0,0
@@ org.apache.sysds.lops.CumulativeOffsetBinary.getOpcode,8,12,18,18,100.0,0,0
@@ org.apache.sysds.lops.CumulativeOffsetBinary.getInstructions,4,4,9,7,77.77777777777779,0,0
@@ org.apache.sysds.lops.TernaryAggregate.getInstructions,6,8,19,11,57.89473684210527,0,1
@@ org.apache.sysds.lops.TernaryAggregate.getOpCode,5,6,11,11,100.0,0,0
@@ org.apache.sysds.lops.ParameterizedBuiltin.<init>,5,5,7,7,100.0,0,0
@@ org.apache.sysds.lops.ParameterizedBuiltin.getInputIndex,7,8,18,9,50.0,0,1
@@ org.apache.sysds.lops.ParameterizedBuiltin.getInstructions,41,63,136,121,88.97058823529412,0,2
@@ org.apache.sysds.lops.ParameterizedBuiltin.toString,9,11,10,8,80.0,0,1
@@ org.apache.sysds.lops.ParameterizedBuiltin.compileGenericParamMap,8,9,11,11,100.0,0,0
@@ org.apache.sysds.lops.Ctable.init,5,5,14,10,71.42857142857143,0,0
@@ org.apache.sysds.lops.Ctable.findCtableOperationByInputDataTypes,13,19,33,21,63.63636363636363,0,0
@@ org.apache.sysds.lops.Ctable.getInstructions,27,36,62,54,87.09677419354838,0,1
@@ org.apache.sysds.lops.Ctable.getOperationType,13,17,21,16,76.19047619047619,0,0
@@ org.apache.sysds.lops.MMCJ.getInstructions,5,5,12,12,100.0,0,1
@@ org.apache.sysds.lops.RightIndex.getOpcode,4,4,4,4,100.0,0,0
@@ org.apache.sysds.lops.RightIndex.getInstructions,4,4,8,6,75.0,0,1
@@ org.apache.sysds.lops.WeightedSquaredLoss$WeightsType.hasFourInputs,6,7,8,4,50.0,0,0
@@ org.apache.sysds.lops.Federated.<init>,4,4,4,3,75.0,0,0
@@ org.apache.sysds.lops.CentralMoment.init,4,4,8,7,87.5,0,0
@@ org.apache.sysds.lops.CentralMoment.getInstructions,15,20,36,28,77.77777777777779,0,0
@@ org.apache.sysds.lops.MMTSJ.<init>,5,6,10,7,70.0,0,0
@@ org.apache.sysds.lops.MMTSJ.getInstructions,9,12,28,20,71.42857142857143,0,1
@@ org.apache.sysds.lops.SpoofFused.<init>,5,5,5,5,100.0,0,0
@@ org.apache.sysds.lops.SpoofFused.toString,4,4,8,8,100.0,0,0
@@ org.apache.sysds.lops.SpoofFused.getInstructions,10,12,34,30,88.23529411764706,0,1
@@ org.apache.sysds.lops.GroupedAggregate.init,8,10,11,9,81.81818181818183,0,0
@@ org.apache.sysds.lops.GroupedAggregate.getInstructions,19,28,51,38,74.50980392156863,0,1
@@ org.apache.sysds.lops.WeightedSigmoid.getInstructions,7,8,21,19,90.47619047619048,0,1
@@ org.apache.sysds.lops.GroupedAggregateM.<init>,5,5,5,5,100.0,0,1
@@ org.apache.sysds.lops.LopProperties.setLevel,11,14,17,7,41.17647058823529,0,0
@@ org.apache.sysds.lops.MatMultCP.getInstructions,7,8,27,20,74.07407407407408,0,0
@@ org.apache.sysds.lops.DeCompression$CompressConfig.isEnabled,6,7,8,4,50.0,0,0
@@ org.apache.sysds.lops.MapMult$CacheType.isRight,6,7,8,4,50.0,0,0
@@ org.apache.sysds.lops.MapMult$CacheType.getFlipped,7,10,14,14,100.0,0,0
@@ org.apache.sysds.lops.CumulativePartialAggregate.<init>,8,12,27,17,62.96296296296296,0,1
@@ org.apache.sysds.lops.CumulativePartialAggregate.getOpcode,8,12,18,18,100.0,0,1
@@ org.apache.sysds.lops.SortKeys.init,4,4,8,7,87.5,0,1
@@ org.apache.sysds.lops.SortKeys.getInstructions,6,7,19,10,52.63157894736842,0,1
@@ org.apache.sysds.lops.SortKeys.getInstructions,6,7,19,10,52.63157894736842,0,0
@@ org.apache.sysds.lops.SortKeys.constructSortByValueLop,7,8,13,13,100.0,0,0
@@ org.apache.sysds.lops.SortKeys.constructSortByValueLop,7,8,14,14,100.0,0,0
@@ org.apache.sysds.lops.Transform.init,5,5,5,5,100.0,0,1
@@ org.apache.sysds.lops.Transform.getOpcode,8,12,20,20,100.0,0,0
@@ org.apache.sysds.lops.Transform.getInstructions,17,26,70,39,55.714285714285715,0,1
@@ org.apache.sysds.lops.BinaryScalar.getInstructions,4,4,9,5,55.55555555555556,0,1
@@ org.apache.sysds.lops.Unary.init,5,5,14,14,100.0,0,0
@@ org.apache.sysds.lops.Unary.init,6,8,20,12,60.0,0,0
@@ org.apache.sysds.lops.Unary.toString,4,4,9,9,100.0,0,1
@@ org.apache.sysds.lops.Unary.isMultiThreadedOp,18,31,56,28,50.0,0,1
@@ org.apache.sysds.lops.Unary.appendFedOut,4,4,7,5,71.42857142857143,0,0
@@ org.apache.sysds.lops.Unary.getInstructions,8,11,25,17,68.0,0,1
@@ org.apache.sysds.lops.Unary.getInstructions,11,14,35,29,82.85714285714286,0,1
@@ org.apache.sysds.lops.Ctable$OperationTypes.hasSecondInput,7,9,12,6,50.0,0,1
@@ org.apache.sysds.lops.Ctable$OperationTypes.hasThirdInput,6,7,8,4,50.0,0,0
@@ org.apache.sysds.lops.CoVariance.init,6,7,14,13,92.85714285714286,0,0
@@ org.apache.sysds.lops.CoVariance.getInstructions,8,11,27,18,66.66666666666666,0,1
@@ org.apache.sysds.lops.Compression.getInstructions,4,4,8,6,75.0,0,0
@@ org.apache.sysds.lops.WeightedSquaredLoss.getInstructions,7,8,22,20,90.9090909090909,0,0
@@ org.apache.sysds.lops.Append.getInstructions,4,4,9,5,55.55555555555556,0,0
@@ org.apache.sysds.lops.WeightedDivMM.getInstructions,7,8,22,20,90.9090909090909,0,0
@@ org.apache.sysds.lops.Binary.getBroadcastInput,7,9,14,10,71.42857142857143,0,0
@@ org.apache.sysds.lops.Binary.getInstructions,6,7,18,13,72.22222222222221,0,0
@@ org.apache.sysds.lops.Sql.getInstructions,18,25,40,32,80.0,0,0
@@ org.apache.sysds.lops.MapMultChain.getBroadcastInput,4,4,5,5,100.0,0,0
@@ org.apache.sysds.lops.MapMultChain.getInstructions,9,11,27,24,88.88888888888889,0,0
@@ org.apache.sysds.lops.ReBlock.<init>,4,4,9,9,100.0,0,0
@@ org.apache.sysds.lops.ReBlock.getChildFormat,7,9,9,7,77.77777777777779,0,0
@@ org.apache.sysds.lops.MMTSJ$MMTSJType.isLeft,5,5,4,4,100.0,0,0
@@ org.apache.sysds.lops.MMTSJ$MMTSJType.isRight,5,5,4,4,100.0,0,0
@@ org.apache.sysds.lops.Lop.replaceInput,4,4,10,7,70.0,0,0
@@ org.apache.sysds.lops.Lop.resetVisitStatus,7,8,15,11,73.33333333333333,0,0
@@ org.apache.sysds.lops.Lop.updateLevel,10,13,18,14,77.77777777777779,0,1
@@ org.apache.sysds.lops.Lop.addToDag,6,7,6,4,66.66666666666666,0,0
@@ org.apache.sysds.lops.Lop.isVariable,7,9,6,2,33.33333333333333,0,0
@@ org.apache.sysds.lops.Lop.isAllOutputsCP,9,11,11,9,81.81818181818183,0,0
@@ org.apache.sysds.lops.Lop.prepScalarLabel,4,4,5,2,40.0,0,0
@@ org.apache.sysds.lops.Lop.prepScalarOperand,13,19,27,16,59.25925925925925,0,0
@@ org.apache.sysds.lops.Lop.prepScalarInputOperand,6,7,6,4,66.66666666666666,0,0
@@ org.apache.sysds.lops.Lop.prepInputOperand,4,4,8,8,100.0,0,0
@@ org.apache.sysds.lops.WeightedCrossEntropy.getInstructions,7,8,22,20,90.9090909090909,0,0
@@ org.apache.sysds.lops.PickByCount.init,4,4,9,8,88.88888888888889,0,0
@@ org.apache.sysds.lops.PickByCount.getInstructions,9,11,29,24,82.75862068965517,0,1
@@ org.apache.sysds.lops.PickByCount.getInstructions,4,4,9,5,55.55555555555556,0,0
@@ org.apache.sysds.lops.OutputParameters.setDimensions,8,10,16,12,75.0,0,1
@@ org.apache.sysds.lops.CSVReBlock.<init>,4,4,9,9,100.0,0,1
@@ org.apache.sysds.lops.CSVReBlock.prepCSVProperties,17,23,26,25,96.15384615384616,0,1
@@ org.apache.sysds.lops.WeightedUnaryMM.getInstructions,7,8,22,20,90.9090909090909,0,1
@@ org.apache.sysds.lops.DataGen.<init>,5,5,6,6,100.0,0,1
@@ org.apache.sysds.lops.DataGen.getInstructions,9,14,35,35,100.0,0,1
@@ org.apache.sysds.lops.DataGen.getRandInstructionCPSpark,22,30,69,61,88.40579710144928,0,0
@@ org.apache.sysds.lops.DataGen.getFrameInstructionCPSpark,27,38,59,53,89.83050847457628,0,0
@@ org.apache.sysds.lops.DataGen.getSInitInstructionCPSpark,6,7,19,19,100.0,0,0
@@ org.apache.sysds.lops.DataGen.getSampleInstructionCPSpark,4,4,11,11,100.0,0,0
@@ org.apache.sysds.lops.DataGen.getTimeInstructionCP,4,4,10,10,100.0,0,1
@@ org.apache.sysds.lops.DataGen.getSeqInstructionCPSpark,4,4,11,11,100.0,0,0
@@ org.apache.sysds.lops.PMMJ.<init>,5,5,8,8,100.0,0,0
@@ org.apache.sysds.lops.PMMJ.getBroadcastInput,4,4,5,5,100.0,0,0
@@ org.apache.sysds.lops.PMMJ.getInstructions,6,7,15,13,86.66666666666667,0,0
@@ org.apache.sysds.lops.compile.Dag.getFilePath,4,4,9,5,55.55555555555556,0,0
@@ org.apache.sysds.lops.compile.Dag.getNextUniqueVarname,7,8,5,5,100.0,0,1
@@ org.apache.sysds.lops.compile.Dag.addNode,4,4,9,9,100.0,0,0
@@ org.apache.sysds.lops.compile.Dag.getJobs,10,12,14,13,92.85714285714286,0,0
@@ org.apache.sysds.lops.compile.Dag.inputNeedsPrefetch,7,9,8,4,50.0,0,1
@@ org.apache.sysds.lops.compile.Dag.prefetchFederated,10,12,9,6,66.66666666666666,0,0
@@ org.apache.sysds.lops.compile.Dag.addPrefetchLop,10,12,11,10,90.9090909090909,0,0
@@ org.apache.sysds.lops.compile.Dag.addBroadcastLop,10,12,11,10,90.9090909090909,0,0
@@ org.apache.sysds.lops.compile.Dag.isTransientWriteRead,8,11,10,5,50.0,0,0
@@ org.apache.sysds.lops.compile.Dag.isPrefetchNeeded,25,43,47,24,51.06382978723404,0,1
@@ org.apache.sysds.lops.compile.Dag.isBroadcastNeeded,6,7,6,3,50.0,0,0
@@ org.apache.sysds.lops.compile.Dag.deleteUpdatedTransientReadVariables,35,53,57,37,64.91228070175438,0,0
@@ org.apache.sysds.lops.compile.Dag.generateRemoveInstructions,12,16,18,14,77.77777777777779,0,1
@@ org.apache.sysds.lops.compile.Dag.generateInstructionsForInputVariables,13,20,23,11,47.82608695652174,0,0
@@ org.apache.sysds.lops.compile.Dag.excludeRemoveInstruction,10,14,30,13,43.333333333333336,0,0
@@ org.apache.sysds.lops.compile.Dag.processConsumersForInputs,5,5,2,2,100.0,0,0
@@ org.apache.sysds.lops.compile.Dag.processConsumers,10,13,17,14,82.35294117647058,0,1
@@ org.apache.sysds.lops.compile.Dag.generateControlProgramJobs,94,137,248,163,65.7258064516129,0,2
@@ org.apache.sysds.lops.compile.Dag.getOutputFileFormat,6,8,11,4,36.36363636363637,0,1
@@ org.apache.sysds.lops.compile.Dag.setupNodeOutputs,45,66,106,92,86.79245283018868,0,0
@@ org.apache.sysds.lops.compile.Dag.collapseAssignvarAndRmvarInstructions,15,21,27,20,74.07407407407408,0,0
@@ org.apache.sysds.lops.compile.Dag.createPackedRmvarInstructions,13,17,17,13,76.47058823529412,0,1
@@ org.apache.sysds.lops.compile.Dag.lambda$isBroadcastNeeded$2,5,5,4,4,100.0,0,0
@@ org.apache.sysds.lops.compile.Dag.lambda$isPrefetchNeeded$1,7,9,6,3,50.0,0,0
@@ org.apache.sysds.lops.compile.Dag.lambda$doPlainInstructionGen$0,9,13,10,3,30.0,0,0
@@ org.apache.sysds.lops.compile.LopComparator.compare,10,13,16,16,100.0,0,0
@@ org.apache.sysds.hops.DataOp.<init>,4,4,6,4,66.66666666666666,0,0
@@ org.apache.sysds.hops.DataOp.<init>,15,20,30,23,76.66666666666667,0,1
@@ org.apache.sysds.hops.DataOp.<init>,5,6,10,4,40.0,0,1
@@ org.apache.sysds.hops.DataOp.<init>,8,10,13,9,69.23076923076923,0,0
@@ org.apache.sysds.hops.DataOp.checkArity,11,14,25,22,88.0,0,0
@@ org.apache.sysds.hops.DataOp.constructLops,15,22,55,49,89.0909090909091,0,1
@@ org.apache.sysds.hops.DataOp.isRead,6,7,12,6,50.0,0,0
@@ org.apache.sysds.hops.DataOp.isWrite,6,7,12,6,50.0,0,0
@@ org.apache.sysds.hops.DataOp.isPersistentReadWrite,6,7,12,6,50.0,0,0
@@ org.apache.sysds.hops.DataOp.isFederatedDataOp,5,5,6,6,100.0,0,0
@@ org.apache.sysds.hops.DataOp.computeOutputMemEstimate,13,20,40,23,57.49999999999999,0,0
@@ org.apache.sysds.hops.DataOp.inferOutputCharacteristics,10,14,31,17,54.83870967741935,0,0
@@ org.apache.sysds.hops.DataOp.optFindExecType,26,38,71,39,54.929577464788736,0,1
@@ org.apache.sysds.hops.DataOp.refreshSizeInformation,13,18,34,17,50.0,0,0
@@ org.apache.sysds.hops.DataOp.compare,23,36,75,40,53.333333333333336,0,0
@@ org.apache.sysds.hops.DataOp.removeInput,7,8,7,5,71.42857142857143,0,0
@@ org.apache.sysds.hops.DataGenOp.<init>,16,21,28,23,82.14285714285714,0,0
@@ org.apache.sysds.hops.DataGenOp.checkArity,5,5,7,7,100.0,0,0
@@ org.apache.sysds.hops.DataGenOp.isMultiThreadedOpType,5,5,6,6,100.0,0,0
@@ org.apache.sysds.hops.DataGenOp.constructLops,22,31,45,35,77.77777777777779,0,0
@@ org.apache.sysds.hops.DataGenOp.computeOutputMemEstimate,8,10,23,15,65.21739130434783,0,0
@@ org.apache.sysds.hops.DataGenOp.computeIntermediateMemEstimate,5,6,10,6,60.0,0,0
@@ org.apache.sysds.hops.DataGenOp.inferOutputCharacteristics,27,44,72,47,65.27777777777779,0,1
@@ org.apache.sysds.hops.DataGenOp.optFindExecType,14,19,37,21,56.75675675675676,0,0
@@ org.apache.sysds.hops.DataGenOp.refreshSizeInformation,38,57,92,62,67.3913043478261,0,1
@@ org.apache.sysds.hops.DataGenOp.setInput,4,4,4,3,75.0,0,0
@@ org.apache.sysds.hops.DataGenOp.hasConstantValue,18,26,31,22,70.96774193548387,0,1
@@ org.apache.sysds.hops.DataGenOp.hasConstantValue,19,28,39,21,53.84615384615385,0,1
@@ org.apache.sysds.hops.DataGenOp.hasUnspecifiedSeed,5,6,14,8,57.14285714285714,0,0
@@ org.apache.sysds.hops.DataGenOp.compare,28,44,94,50,53.191489361702125,0,0
@@ org.apache.sysds.hops.BinaryOp.checkArity,5,5,6,6,100.0,0,0
@@ org.apache.sysds.hops.BinaryOp.isGPUEnabled,36,55,94,59,62.76595744680851,0,0
@@ org.apache.sysds.hops.BinaryOp.isMultiThreadedOpType,10,15,22,11,50.0,0,0
@@ org.apache.sysds.hops.BinaryOp.constructLops,12,18,39,39,100.0,0,0
@@ org.apache.sysds.hops.BinaryOp.constructLopsQuantile,5,5,16,14,87.5,0,0
@@ org.apache.sysds.hops.BinaryOp.constructLopsAppend,36,55,93,57,61.29032258064516,0,1
@@ org.apache.sysds.hops.BinaryOp.constructLopsBinaryDefault,72,114,203,121,59.60591133004927,0,1
@@ org.apache.sysds.hops.BinaryOp.computeOutputMemEstimate,35,52,80,41,51.24999999999999,0,0
@@ org.apache.sysds.hops.BinaryOp.computeIntermediateMemEstimate,10,14,31,17,54.83870967741935,0,0
@@ org.apache.sysds.hops.BinaryOp.inferOutputCharacteristics,83,125,210,94,44.761904761904766,0,2
@@ org.apache.sysds.hops.BinaryOp.optFindExecType,61,99,176,84,47.72727272727273,0,1
@@ org.apache.sysds.hops.BinaryOp.constructSPAppendLop,8,11,38,34,89.47368421052632,0,0
@@ org.apache.sysds.hops.BinaryOp.optFindAppendSPMethod,30,53,81,29,35.80246913580247,0,0
@@ org.apache.sysds.hops.BinaryOp.requiresReplication,12,19,16,6,37.5,0,0
@@ org.apache.sysds.hops.BinaryOp.optFindMMBinaryMethodSpark,25,44,74,29,39.189189189189186,0,0
@@ org.apache.sysds.hops.BinaryOp.refreshSizeInformation,70,107,184,119,64.67391304347827,0,1
@@ org.apache.sysds.hops.BinaryOp.compare,11,16,35,19,54.285714285714285,0,0
@@ org.apache.sysds.hops.BinaryOp.supportsMatrixScalarOperations,28,51,144,72,50.0,0,1
@@ org.apache.sysds.hops.BinaryOp.isPPredOperation,10,15,36,18,50.0,0,0
@@ org.apache.sysds.hops.BinaryOp.getComplementPPredOperation,9,14,27,27,100.0,0,0
@@ org.apache.sysds.hops.Hop.logForcedETCall,6,8,16,10,62.5,0,0
@@ org.apache.sysds.hops.Hop.checkAndSetForcedPlatform,17,27,41,25,60.97560975609756,0,0
@@ org.apache.sysds.hops.Hop.checkAndSetInvalidCPDimsAndSize,10,14,20,9,45.0,0,0
@@ org.apache.sysds.hops.Hop.hasValidCPDimsAndSize,14,17,15,10,66.66666666666666,0,0
@@ org.apache.sysds.hops.Hop.hasMatrixInputWithDifferentBlocksizes,8,10,8,4,50.0,0,0
@@ org.apache.sysds.hops.Hop.hasCompressedInput,7,8,2,2,100.0,0,0
@@ org.apache.sysds.hops.Hop.updateLopFedOut,4,4,6,4,66.66666666666666,0,0
@@ org.apache.sysds.hops.Hop.constructAndSetLopsDataFlowProperties,7,9,12,6,50.0,0,0
@@ org.apache.sysds.hops.Hop.constructAndSetReblockLopIfRequired,13,19,40,19,47.5,0,0
@@ org.apache.sysds.hops.Hop.constructAndSetCheckpointLopIfRequired,26,38,54,29,53.70370370370371,0,0
@@ org.apache.sysds.hops.Hop.constructAndSetCompressionLopIfRequired,16,22,34,23,67.64705882352942,0,0
@@ org.apache.sysds.hops.Hop.getExecutionModeForCompression,9,13,19,7,36.84210526315789,0,1
@@ org.apache.sysds.hops.Hop.createOffsetLop,12,15,16,13,81.25,0,0
@@ org.apache.sysds.hops.Hop.getInputSize,22,29,63,25,39.682539682539684,0,0
@@ org.apache.sysds.hops.Hop.getInputSize,4,4,11,6,54.54545454545454,0,0
@@ org.apache.sysds.hops.Hop.getMemEstimate,6,7,5,4,80.0,0,0
@@ org.apache.sysds.hops.Hop.isMemEstimated,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.Hop.computeMemEstimate,34,49,68,52,76.47058823529412,0,1
@@ org.apache.sysds.hops.Hop.refreshMemEstimates,7,8,6,6,100.0,0,0
@@ org.apache.sysds.hops.Hop.findExecTypeByMemEstimate,13,18,29,14,48.275862068965516,0,0
@@ org.apache.sysds.hops.Hop.isFederated,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.Hop.addAllInputs,5,5,1,1,100.0,0,0
@@ org.apache.sysds.hops.Hop.hasFederatedOutput,5,5,6,6,100.0,0,1
@@ org.apache.sysds.hops.Hop.hasLocalOutput,5,5,6,6,100.0,0,0
@@ org.apache.sysds.hops.Hop.federatedCostInitialized,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.Hop.isVector,7,9,10,3,30.0,0,0
@@ org.apache.sysds.hops.Hop.areDimsBelowThreshold,7,9,10,5,50.0,0,0
@@ org.apache.sysds.hops.Hop.dimsKnown,10,15,32,11,34.375,0,0
@@ org.apache.sysds.hops.Hop.dimsKnown,9,13,14,5,35.714285714285715,0,0
@@ org.apache.sysds.hops.Hop.dimsKnownAny,6,7,4,2,50.0,0,0
@@ org.apache.sysds.hops.Hop.rowsKnown,6,7,8,4,50.0,0,0
@@ org.apache.sysds.hops.Hop.colsKnown,6,7,8,4,50.0,0,0
@@ org.apache.sysds.hops.Hop.resetVisitStatus,6,7,3,2,66.66666666666666,0,0
@@ org.apache.sysds.hops.Hop.resetVisitStatus,8,10,7,6,85.71428571428571,0,0
@@ org.apache.sysds.hops.Hop.resetVisitStatus,7,8,5,5,100.0,0,0
@@ org.apache.sysds.hops.Hop.resetVisitStatusForced,7,8,8,8,100.0,0,1
@@ org.apache.sysds.hops.Hop.resetRecompilationFlag,5,5,2,2,100.0,0,0
@@ org.apache.sysds.hops.Hop.resetRecompilationFlag,17,27,33,17,51.515151515151516,0,1
@@ org.apache.sysds.hops.Hop.setRequiresRecompileIfNecessary,19,28,25,12,48.0,0,0
@@ org.apache.sysds.hops.Hop.computeSizeInformation,4,4,5,2,40.0,0,0
@@ org.apache.sysds.hops.Hop.computeSizeInformation,4,4,5,2,40.0,0,0
@@ org.apache.sysds.hops.Hop.computeDimParameterInformation,16,23,36,25,69.44444444444444,0,0
@@ org.apache.sysds.hops.Hop.rEvalSimpleBinaryLongExpression,30,47,87,57,65.51724137931035,0,1
@@ org.apache.sysds.hops.Hop.updateRepetitionEstimates,6,7,5,4,80.0,0,0
@@ org.apache.sysds.hops.Hop.clone,4,4,30,30,100.0,0,0
@@ org.apache.sysds.hops.Hop.printErrorLocation,4,4,11,11,100.0,0,0
@@ org.apache.sysds.hops.LiteralOp.constructLops,10,14,31,27,87.09677419354838,0,0
@@ org.apache.sysds.hops.LiteralOp.getOpString,8,11,23,18,78.26086956521739,0,0
@@ org.apache.sysds.hops.LiteralOp.computeOutputMemEstimate,9,13,21,15,71.42857142857143,0,0
@@ org.apache.sysds.hops.LiteralOp.getLongValue,10,14,20,20,100.0,0,0
@@ org.apache.sysds.hops.LiteralOp.getDoubleValue,10,14,21,21,100.0,0,0
@@ org.apache.sysds.hops.LiteralOp.getBooleanValue,13,18,23,23,100.0,0,0
@@ org.apache.sysds.hops.LiteralOp.getStringValue,7,10,18,18,100.0,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.checkArity,5,5,5,5,100.0,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.constructLops,12,15,29,26,89.65517241379311,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.isRightHandSideScalar,5,5,4,4,100.0,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.getSpLixCacheType,5,6,9,9,100.0,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.computeMemEstimate,21,33,53,34,64.15094339622641,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.computeOutputMemEstimate,8,10,17,12,70.58823529411765,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.inferOutputCharacteristics,7,8,10,7,70.0,0,0
@@ org.apache.sysds.hops.LeftIndexingOp.optFindExecType,12,15,26,19,73.07692307692307,0,1
