@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.jxpath.util.ValueUtils.getCollectionHint,12,16,10,10,100.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getIndexedPropertyLength,9,11,17,13,76.47058823529412,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getLength,8,10,9,9,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.iterate,13,17,24,20,83.33333333333334,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.expandCollection,10,13,16,16,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.remove,23,32,49,38,77.55102040816327,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.getValue,20,29,42,25,59.523809523809526,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.setValue,9,12,15,13,86.66666666666667,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getValue,4,4,4,4,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.setValue,4,4,6,6,100.0,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.getValue,6,7,11,10,90.9090909090909,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.setValue,11,14,23,22,95.65217391304348,0,8
@@ org.apache.commons.jxpath.util.ValueUtils.getDynamicPropertyHandler,4,4,6,3,50.0,0,0
@@ org.apache.commons.jxpath.util.ValueUtils.getAccessibleMethod,16,22,29,22,75.86206896551724,0,1
@@ org.apache.commons.jxpath.util.ValueUtils.getAccessibleMethodFromInterfaceNest,11,14,31,14,45.16129032258064,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter$ValuePointer.asPath,15,20,31,28,90.32258064516128,0,0
@@ org.apache.commons.jxpath.util.BasicTypeConverter.canConvert,71,109,132,106,80.3030303030303,0,3
@@ org.apache.commons.jxpath.util.BasicTypeConverter.convert,75,110,178,151,84.8314606741573,0,4
@@ org.apache.commons.jxpath.util.BasicTypeConverter.convertNullToPrimitive,18,25,33,33,100.0,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter.convertStringToPrimitive,26,41,56,32,57.14285714285714,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter.allocateNumber,20,31,42,24,57.14285714285714,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter.canCreateCollection,9,12,8,6,75.0,0,0
@@ org.apache.commons.jxpath.util.BasicTypeConverter.allocateCollection,9,12,10,8,80.0,0,1
@@ org.apache.commons.jxpath.util.BasicTypeConverter.unmodifiableCollection,6,7,7,7,100.0,0,0
@@ org.apache.commons.jxpath.ri.InfoSetUtil.stringValue,21,29,28,28,100.0,0,0
@@ org.apache.commons.jxpath.ri.InfoSetUtil.number,17,23,23,23,100.0,0,1
@@ org.apache.commons.jxpath.ri.InfoSetUtil.doubleValue,19,26,22,22,100.0,0,1
@@ org.apache.commons.jxpath.ri.InfoSetUtil.booleanValue,26,37,31,28,90.32258064516128,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.getDocumentOrder,5,6,8,4,50.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.isChildOrderingRequired,4,4,2,2,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.hasNext,12,16,22,18,81.81818181818183,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.next,13,18,26,22,84.61538461538461,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.performIteratorStep,8,11,13,8,61.53846153846154,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.constructIterator,13,17,21,18,85.71428571428571,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.getContextNodeList,10,12,13,12,92.3076923076923,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.getNodeSet,8,10,11,10,90.9090909090909,0,1
@@ org.apache.commons.jxpath.ri.EvalContext.toString,4,4,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.getRootContext,4,4,9,5,55.55555555555556,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.getSingleNodePointer,6,7,5,4,80.0,0,0
@@ org.apache.commons.jxpath.ri.EvalContext.nextSet,13,18,25,21,84.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.<init>,7,8,14,9,64.28571428571429,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createNodeFactoryArray,4,4,3,2,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.compileExpression,13,17,25,16,64.0,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getValue,19,30,37,17,45.94594594594595,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getValue,7,9,15,11,73.33333333333333,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getPointer,9,12,19,5,26.31578947368421,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createPath,7,8,12,10,83.33333333333334,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setValue,12,15,23,15,65.21739130434783,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.checkSimplePath,5,6,4,2,50.0,0,1
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.removePath,4,4,3,2,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.removeAll,8,9,12,8,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getRelativeContext,4,4,6,6,100.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getVariablePointer,9,11,23,9,39.130434782608695,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getFunction,8,10,18,11,61.111111111111114,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.registerNamespace,4,4,11,7,63.63636363636363,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setNamespaceContextPointer,4,4,10,6,60.0,0,0
@@ org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getDefaultNamespaceURI,6,7,12,12,100.0,0,0
@@ org.apache.commons.jxpath.ri.QName.<init>,5,5,7,7,100.0,0,0
@@ org.apache.commons.jxpath.ri.QName.toString,4,4,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.QName.equals,13,19,35,19,54.285714285714285,0,3
@@ org.apache.commons.jxpath.ri.NamespaceResolver.getNamespaceContextPointer,5,6,12,8,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.NamespaceResolver.getNamespaceURI,8,11,22,11,50.0,0,1
@@ org.apache.commons.jxpath.ri.NamespaceResolver.getPrefix,15,21,44,29,65.9090909090909,0,0
@@ org.apache.commons.jxpath.ri.NamespaceResolver.seal,4,4,6,4,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.Parser.describePosition,6,7,8,8,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.<init>,4,4,4,3,75.0,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.getConstantContext,7,8,13,11,84.61538461538461,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.getRegisteredValue,6,8,12,8,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.axes.RootContext.setRegisteredValue,8,10,23,15,65.21739130434783,0,0
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.getCurrentNodePointer,5,6,8,5,62.5,0,1
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.setPosition,7,9,15,11,73.33333333333333,0,0
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.nextNode,18,27,65,38,58.46153846153847,0,0
@@ org.apache.commons.jxpath.ri.axes.DescendantContext.isRecursive,8,10,13,9,69.23076923076923,0,0
@@ org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext.getDocumentOrder,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext.setPosition,7,9,15,11,73.33333333333333,0,0
@@ org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext.nextNode,29,44,105,79,75.23809523809524,0,1
@@ org.apache.commons.jxpath.ri.axes.UnionContext.getDocumentOrder,4,4,5,5,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.UnionContext.setPosition,12,16,33,21,63.63636363636363,0,0
@@ org.apache.commons.jxpath.ri.axes.InitialContext.<init>,7,8,9,7,77.77777777777779,0,0
@@ org.apache.commons.jxpath.ri.axes.InitialContext.setPosition,10,13,17,13,76.47058823529412,0,0
@@ org.apache.commons.jxpath.ri.axes.InitialContext.nextSet,4,4,5,5,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.ParentContext.setPosition,5,5,2,2,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ParentContext.nextNode,11,15,37,17,45.94594594594595,0,0
@@ org.apache.commons.jxpath.ri.axes.SelfContext.getCurrentNodePointer,5,6,8,5,62.5,0,1
@@ org.apache.commons.jxpath.ri.axes.SelfContext.setPosition,12,16,28,14,50.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStep,14,20,36,32,88.88888888888889,0,2
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepNoPredicatesPropertyOwner,17,23,53,38,71.69811320754717,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepNoPredicatesStandard,16,22,50,34,68.0,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepPredicatesPropertyOwner,4,4,11,11,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createChildPointerForStep,12,16,18,12,66.66666666666666,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepPredicatesStandard,24,34,79,56,70.88607594936708,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicate,6,7,24,24,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateName,26,37,92,57,61.95652173913043,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicatesStandard,18,25,56,46,82.14285714285714,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateIndex,4,4,17,17,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.indexFromPredicate,12,16,31,3,9.67741935483871,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.computeQuality,6,7,14,4,28.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isNameAttributeEqual,7,9,8,4,50.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isCollectionElement,9,13,12,4,33.33333333333333,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.valuePointer,5,5,3,3,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createNullPointer,10,13,23,18,78.26086956521739,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createNullPointerForPredicates,10,12,40,17,42.5,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.getNodeIterator,11,14,18,15,83.33333333333334,0,0
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isLangAttribute,7,9,6,3,50.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NamespaceContext.setPosition,7,9,11,8,72.72727272727273,0,0
@@ org.apache.commons.jxpath.ri.axes.NamespaceContext.nextNode,17,23,39,27,69.23076923076923,0,1
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.getCurrentNodePointer,5,6,9,6,66.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.setPosition,6,7,8,4,50.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.nextSet,4,4,5,5,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.getCurrentNodePointer,7,9,12,9,75.0,0,1
@@ org.apache.commons.jxpath.ri.axes.ChildContext.getSingleNodePointer,10,13,17,17,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.setPosition,6,7,10,9,90.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.prepare,7,8,14,14,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.<init>,4,4,4,3,75.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.nextNode,25,35,72,38,52.77777777777778,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setupDynamicPropertyPointer,8,10,13,13,100.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setPosition,10,14,25,18,72.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.getCurrentNodePointer,7,9,14,11,78.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setPositionStandard,7,9,15,11,73.33333333333333,0,0
@@ org.apache.commons.jxpath.ri.axes.AncestorContext.setPosition,7,9,11,8,72.72727272727273,0,0
@@ org.apache.commons.jxpath.ri.axes.AncestorContext.nextNode,9,13,34,21,61.76470588235294,0,0
@@ org.apache.commons.jxpath.ri.axes.AttributeContext.setPosition,7,9,11,8,72.72727272727273,0,1
@@ org.apache.commons.jxpath.ri.axes.AttributeContext.nextNode,10,13,27,15,55.55555555555556,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.unescape,8,9,22,5,22.727272727272727,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NCName,39,73,149,149,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NCName_Without_CoreFunctions,9,13,29,29,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.CoreFunctionName,34,63,156,126,80.76923076923077,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.QName,7,8,22,16,72.72727272727273,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.QName_Without_CoreFunctions,9,11,27,17,62.96296296296296,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.LocationPath,6,7,16,14,87.5,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AbsoluteLocationPath,10,12,28,28,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.RelativeLocationPath,5,5,13,13,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.LocationStep,6,7,18,18,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NodeTest,20,28,79,57,72.15189873417721,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AxisSpecifier,5,5,12,10,83.33333333333334,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AxisName,17,29,71,58,81.69014084507043,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AbbreviatedAxisSpecifier,5,5,12,10,83.33333333333334,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.PrimaryExpr,12,17,47,41,87.2340425531915,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.FunctionCall,4,4,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.CoreFunctionCall,4,4,9,9,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.ArgumentList,8,9,24,22,91.66666666666666,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.UnionExpr,9,11,28,15,53.57142857142857,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.PathExpr,7,8,15,13,86.66666666666667,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.FilterExpr,10,12,34,28,82.35294117647058,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.OrExpr,9,11,28,15,53.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AndExpr,9,11,28,15,53.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.EqualityExpr,8,10,34,25,73.52941176470588,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.RelationalExpr,10,14,60,35,58.333333333333336,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AdditiveExpr,9,11,28,15,53.57142857142857,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.SubtractiveExpr,5,5,15,12,80.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.MultiplicativeExpr,9,12,46,30,65.21739130434783,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.UnaryExpr,6,7,17,15,88.23529411764706,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.WildcardName,16,21,58,50,86.20689655172413,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NodeType,8,11,26,22,84.61538461538461,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_1,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_2,5,5,4,4,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_3,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_4,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_5,5,5,4,4,100.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_6,5,5,4,4,100.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_65,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_104,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_64,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_63,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_62,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_18,123,212,418,268,64.11483253588517,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_111,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_110,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_109,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_108,7,9,12,7,58.333333333333336,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_107,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_173,12,17,24,14,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_98,23,37,68,43,63.23529411764706,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_171,15,23,40,25,62.5,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_172,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_153,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_130,7,9,14,9,64.28571428571429,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_54,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_170,11,16,26,16,61.53846153846154,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_53,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_52,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_51,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_50,7,9,12,7,58.333333333333336,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_49,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_48,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_176,12,17,24,14,58.333333333333336,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_47,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_175,12,17,24,14,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_46,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_174,12,17,24,14,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_45,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_44,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_43,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_42,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_41,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_116,17,25,36,21,58.333333333333336,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_40,7,9,12,7,58.333333333333336,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_39,7,9,12,7,58.333333333333336,0,0
