@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter$Lf2SpacesIndenter.writeIndentation,5,5,12,6,50.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter$Lf2SpacesIndenter.writeIndentation,5,5,12,6,50.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.findNamespaceAnnotation,12,16,17,17,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.findIsAttributeAnnotation,12,16,17,17,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.findIsTextAnnotation,12,16,17,17,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.findIsCDataAnnotation,8,10,10,10,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.XmlInfo.<init>,14,17,16,16,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.TypeUtil.isIndexedType,9,12,9,9,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.TypeUtil.isIndexedType,8,11,8,8,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup.readResolve,4,4,5,5,100.0,0,2
@@ com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup.findRootName,4,4,8,8,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup._findRootName,12,17,35,7,20.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup.findNamespace,8,10,10,10,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.indentArraysWith,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.indentObjectsWith,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeStartObject,6,7,16,16,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeEndObject,7,8,17,15,88.23529411764706,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeStartElement,6,7,17,17,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeEndElement,7,8,17,15,88.23529411764706,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,7,8,19,19,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,7,8,23,23,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement,4,4,15,15,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafNullElement,4,4,12,12,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.util.StaxUtil.throwXmlAsIOException,9,11,20,2,10.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.<init>,4,4,5,5,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.next,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.skipEndElement,4,4,3,3,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.hasAttributes,6,7,8,8,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.repeatStartElement,7,8,19,19,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.skipAttributes,9,11,15,15,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.convertToString,11,15,25,23,92.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._next,17,26,45,39,86.66666666666667,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._collectUntilTag,8,10,22,10,45.45454545454545,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._initStartElement,6,7,21,21,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._handleRepeatElement,12,16,26,26,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._handleEndElement,6,7,14,14,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._extractLocation,4,4,7,7,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature.collectDefaults,7,8,18,10,55.55555555555556,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature.enabledIn,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer.createContextual,14,19,27,16,59.25925925925925,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer._configureParser,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer._verifyDeserType,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.deserialize,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.deserialize,4,4,14,14,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer._verifyDeserType,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.<init>,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.isMatching,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.matchesWrapper,10,13,20,16,80.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.toString,6,7,12,12,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.isEnabled,5,5,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.configure,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.addVirtualWrapping,5,6,11,11,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getCurrentName,8,10,24,18,75.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.overrideCurrentName,5,6,16,15,93.75,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.close,8,10,18,18,100.0,0,2
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.isExpectedStartArrayToken,7,8,12,12,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.nextToken,41,64,158,128,81.0126582278481,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.nextTextValue,31,46,117,87,74.35897435897436,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._updateState,7,10,19,19,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getText,7,9,18,18,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getValueAsString,12,17,29,29,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getTextCharacters,5,5,3,3,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getTextLength,5,5,3,3,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getBinaryValue,8,11,27,26,96.29629629629629,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._handleEOF,4,4,7,7,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._getByteArrayBuilder,5,5,10,8,80.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._isEmpty,11,14,19,12,63.1578947368421,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.createChildArrayContext,4,4,8,8,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.createChildObjectContext,4,4,8,8,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.toString,9,12,22,22,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.updateProperties,19,29,64,42,65.625,0,1
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.modifyDeserializer,7,9,14,14,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier._findSoleTextProp,11,15,21,19,90.47619047619048,0,0
@@ com.fasterxml.jackson.dataformat.xml.jaxb.XmlJaxbAnnotationIntrospector.findAnnotation,24,36,59,36,61.016949152542374,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.<init>,24,33,83,45,54.21686746987952,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeFields,28,41,96,71,73.95833333333334,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeFieldsFiltered,28,41,101,80,79.20792079207921,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeWithType,9,11,28,28,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._serializeObjectId,7,8,21,21,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._isAttribute,6,7,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._isCData,6,7,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._orderAttributesFirst,11,14,36,19,52.77777777777778,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.asArraySerializer,6,8,14,14,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.serialize,7,8,22,22,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.<init>,8,9,13,13,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.initGenerator,12,16,32,32,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.useDefaultPrettyPrinter,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.setPrettyPrinter,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.overrideFormatFeatures,4,4,7,7,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.isEnabled,5,5,6,6,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.configure,5,5,7,7,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.setNextNameIfMissing,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.startWrappedValue,7,8,15,15,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.finishWrappedValue,7,8,12,12,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRepeatedFieldName,4,4,7,7,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeFieldName,7,8,14,14,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStartArray,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeEndArray,6,7,15,15,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStartObject,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeEndObject,10,12,20,20,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleStartObject,4,4,9,9,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleEndObject,8,11,22,22,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeString,16,21,50,50,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeString,16,21,62,62,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRaw,4,4,8,8,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRaw,4,4,10,10,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRaw,4,4,10,10,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeBinary,13,17,43,43,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.toFullBuffer,7,9,15,15,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeBoolean,11,14,31,31,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNull,11,14,22,22,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,11,14,31,31,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,11,14,31,31,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,11,14,31,31,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,11,14,31,31,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,20,27,57,57,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,13,17,35,35,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._verifyValueWrite,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.flush,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.close,13,17,23,23,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.checkNextIsUnwrapped,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider.serializeValue,12,16,36,29,80.55555555555556,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider.serializeValue,12,16,35,28,80.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider.serializeValue,14,19,40,32,80.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._serializeXmlNull,4,4,7,7,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._initWithRootName,8,11,16,16,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._rootNameFromConfig,7,9,10,10,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._asXmlGenerator,6,7,6,6,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.serialize,7,8,20,20,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanPropertyWriter.<init>,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanPropertyWriter._qname,4,4,5,4,80.0,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanPropertyWriter.serializeAsField,26,38,95,77,81.05263157894737,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature.collectDefaults,7,8,18,10,55.55555555555556,0,0
@@ com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature.enabledIn,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.changeProperties,14,19,37,29,78.37837837837837,0,1
@@ com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.modifySerializer,4,4,4,4,100.0,0,0
