@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.apache.commons.collections4.CollectionUtils.union,5,5,2,1,2,50.0,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.intersection,5,5,2,1,2,50.0,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.disjunction,5,5,2,1,2,50.0,100.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.subtract,12,15,14,4,5,28.57142857142857,35.714285714285715,0,3
@@ org.apache.commons.collections4.CollectionUtils.containsAll,19,26,24,10,16,41.66666666666667,66.66666666666666,0,11
@@ org.apache.commons.collections4.CollectionUtils.containsAny,14,18,14,4,6,28.57142857142857,42.857142857142854,0,2
@@ org.apache.commons.collections4.CollectionUtils.getCardinalityMap,8,9,9,2,4,22.22222222222222,44.44444444444444,0,1
@@ org.apache.commons.collections4.CollectionUtils.isSubCollection,7,8,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.isProperSubCollection,6,7,8,3,4,37.5,50.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.isEqualCollection,11,14,18,4,6,22.22222222222222,33.33333333333333,0,2
@@ org.apache.commons.collections4.CollectionUtils.isEqualCollection,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.collections4.CollectionUtils.cardinality,21,28,27,8,15,29.629629629629626,55.55555555555556,0,4
@@ org.apache.commons.collections4.CollectionUtils.find,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllDo,4,4,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllDo,4,4,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllButLastDo,6,7,6,3,5,50.0,83.33333333333334,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllButLastDo,8,11,12,5,8,41.66666666666667,66.66666666666666,0,6
@@ org.apache.commons.collections4.CollectionUtils.filter,8,11,14,4,8,28.57142857142857,57.14285714285714,0,2
@@ org.apache.commons.collections4.CollectionUtils.filterInverse,5,5,4,2,3,50.0,75.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.transform,10,13,13,4,7,30.76923076923077,53.84615384615385,0,3
@@ org.apache.commons.collections4.CollectionUtils.countMatches,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.exists,5,5,4,2,3,50.0,75.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.matchesAll,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.select,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.select,9,12,12,4,7,33.33333333333333,58.333333333333336,0,1
@@ org.apache.commons.collections4.CollectionUtils.selectRejected,5,5,5,2,3,40.0,60.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.selectRejected,9,12,12,4,7,33.33333333333333,58.333333333333336,0,2
@@ org.apache.commons.collections4.CollectionUtils.partition,10,13,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.apache.commons.collections4.CollectionUtils.partition,20,27,48,14,25,29.166666666666668,52.083333333333336,0,15
@@ org.apache.commons.collections4.CollectionUtils.collect,5,5,5,2,3,40.0,60.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.collect,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.collections4.CollectionUtils.collect,6,8,10,3,6,30.0,60.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.addIgnoreNull,8,10,8,4,6,50.0,75.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.addAll,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.collections4.CollectionUtils.addAll,5,5,8,2,4,25.0,50.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.addAll,5,5,8,2,4,25.0,50.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.addAll,5,5,5,2,3,40.0,60.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.checkIndexBounds,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.collections4.CollectionUtils.get,18,25,31,9,16,29.03225806451613,51.61290322580645,0,2
@@ org.apache.commons.collections4.CollectionUtils.size,20,27,34,9,17,26.47058823529412,50.0,0,4
@@ org.apache.commons.collections4.CollectionUtils.sizeIsEmpty,28,38,25,12,22,48.0,88.0,0,3
@@ org.apache.commons.collections4.CollectionUtils.isEmpty,6,7,4,3,4,75.0,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.isNotEmpty,5,5,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.reverseArray,5,5,13,2,3,15.384615384615385,23.076923076923077,0,2
@@ org.apache.commons.collections4.CollectionUtils.isFull,6,7,6,3,4,50.0,66.66666666666666,0,1
@@ org.apache.commons.collections4.CollectionUtils.maxSize,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.collections4.CollectionUtils.collate,19,27,35,13,24,37.142857142857146,68.57142857142857,0,5
@@ org.apache.commons.collections4.CollectionUtils.permutations,5,5,5,1,2,20.0,40.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.retainAll,7,8,6,2,4,33.33333333333333,66.66666666666666,0,0
@@ org.apache.commons.collections4.CollectionUtils.removeAll,7,8,6,2,4,33.33333333333333,66.66666666666666,0,1
@@ org.apache.commons.collections4.CollectionUtils.extractSingleton,5,6,5,3,4,60.0,80.0,0,0
@@ org.apache.commons.collections4.EnumerationUtils.get,7,8,10,4,7,40.0,70.0,0,0
@@ org.apache.commons.collections4.EnumerationUtils.toList,5,5,5,1,2,20.0,40.0,0,0
@@ org.apache.commons.collections4.IterableUtils.filteredIterable,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.IterableUtils.boundedIterable,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.IterableUtils.skippingIterable,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.IterableUtils.transformedIterable,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.collections4.IterableUtils.emptyIteratorIfNull,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.frequency,10,13,13,4,8,30.76923076923077,61.53846153846154,0,2
@@ org.apache.commons.collections4.IterableUtils.isEmpty,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.IterableUtils.contains,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.collections4.IterableUtils.contains,4,4,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.collections4.IterableUtils.get,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.collections4.IterableUtils.size,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.IterableUtils.toString,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.IterableUtils$1$1.nextIterator,4,4,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.collections4.IterableUtils$6.iterator,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.collections4.CollectionUtils$EquatorWrapper.equals,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.collections4.IterableUtils$5$1.nextIterator,6,7,15,3,4,20.0,26.666666666666668,0,1
@@ org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper.setCardinality,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.collections4.ArrayStack.peek,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.ArrayStack.peek,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.ArrayStack.pop,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.ArrayStack.search,10,14,23,11,16,47.82608695652174,69.56521739130434,0,5
@@ org.apache.commons.collections4.TransformerUtils.switchMapTransformer,7,8,10,2,4,20.0,40.0,0,1
@@ org.apache.commons.collections4.CollectionUtils$CardinalityHelper.getFreq,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.collections4.SplitMapUtils$WrappedPut.equals,8,10,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.collections4.SplitMapUtils$WrappedGet.equals,8,10,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.collections4.SplitMapUtils$WrappedGet.mapIterator,5,5,10,2,2,20.0,20.0,0,1
@@ org.apache.commons.collections4.ListUtils.emptyIfNull,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ org.apache.commons.collections4.ListUtils.defaultIfNull,5,5,4,2,3,50.0,75.0,0,1
@@ org.apache.commons.collections4.ListUtils.intersection,9,11,18,4,5,22.22222222222222,27.77777777777778,0,2
@@ org.apache.commons.collections4.ListUtils.subtract,7,8,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.collections4.ListUtils.isEqualList,20,30,32,13,22,40.625,68.75,0,6
@@ org.apache.commons.collections4.ListUtils.hashCodeForList,10,12,13,5,7,38.46153846153847,53.84615384615385,0,2
@@ org.apache.commons.collections4.ListUtils.retainAll,7,8,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.collections4.ListUtils.removeAll,7,8,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.collections4.ListUtils.indexOf,9,12,21,7,14,33.33333333333333,66.66666666666666,0,2
@@ org.apache.commons.collections4.ListUtils.longestCommonSubsequence,7,9,9,4,6,44.44444444444444,66.66666666666666,0,1
@@ org.apache.commons.collections4.ListUtils.longestCommonSubsequence,8,10,8,3,5,37.5,62.5,0,1
@@ org.apache.commons.collections4.ListUtils.partition,6,7,6,3,4,50.0,66.66666666666666,0,1
@@ org.apache.commons.collections4.ListUtils$Partition.get,8,10,16,4,6,25.0,37.5,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator.getKey,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator.getValue,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySetIterator.remove,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.firstKey,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.lastKey,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.nextKey,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.previousKey,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.putAll,5,5,1,1,1,100.0,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.keySet,4,4,10,2,3,20.0,30.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.values,4,4,10,2,3,20.0,30.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.entrySet,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.mapIterator,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$ValuesIterator.remove,4,4,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.inverseBidiMap,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap.nextKey,8,10,15,4,6,26.666666666666668,40.0,0,1
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap.previousKey,8,10,15,4,6,26.666666666666668,40.0,0,0
@@ org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseOrderedBidiMap,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.remove,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.getKey,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.getValue,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.setValue,7,9,26,4,7,15.384615384615385,26.923076923076923,0,2
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.toString,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.isEmpty,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.containsKey,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.containsValue,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.get,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.putAll,5,5,1,1,1,100.0,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getKey,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.firstKey,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.lastKey,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.nextKey,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.previousKey,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.keySet,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.values,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.entrySet,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.mapIterator,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.inverseBidiMap,4,4,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doPut,14,18,55,14,22,25.454545454545453,40.0,0,17
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRemoveKey,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRemoveValue,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.lookup,10,12,19,7,12,36.84210526315789,63.1578947368421,0,3
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.nextGreater,11,14,33,7,14,21.21212121212121,42.42424242424242,0,4
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.nextSmaller,11,14,33,7,14,21.21212121212121,42.42424242424242,0,3
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.leastNode,5,6,13,3,6,23.076923076923077,46.15384615384615,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.greatestNode,5,6,13,3,6,23.076923076923077,46.15384615384615,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.copyColor,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.isRed,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.isBlack,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.makeRed,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.makeBlack,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getParent,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getRightChild,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getLeftChild,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.rotateLeft,9,11,31,5,7,16.129032258064516,22.58064516129032,0,2
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.rotateRight,9,11,31,5,7,16.129032258064516,22.58064516129032,0,3
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackInsert,21,30,185,57,107,30.810810810810814,57.83783783783784,0,153
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackDelete,28,39,78,16,24,20.51282051282051,30.76923076923077,0,57
