@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ elki.svm.solver.Solver.is_upper_bound,5,5,6,6,100.0,0,0
@@ elki.svm.solver.Solver.is_lower_bound,5,5,6,6,100.0,0,0
@@ elki.svm.solver.Solver.is_free,5,5,6,6,100.0,0,0
@@ elki.svm.solver.Solver.reconstruct_gradient,31,42,139,78,56.11510791366906,0,2
@@ elki.svm.solver.Solver.solve,53,78,238,180,75.63025210084034,0,2
@@ elki.svm.solver.Solver.buildSolutionInfo,5,5,16,12,75.0,0,0
@@ elki.svm.solver.Solver.initializeAlpha,5,5,11,7,63.63636363636363,0,0
@@ elki.svm.solver.Solver.initializeActiveSet,5,5,14,10,71.42857142857143,0,0
@@ elki.svm.solver.Solver.update_G,5,5,16,12,75.0,0,0
@@ elki.svm.solver.Solver.update_G_bar,5,5,14,10,71.42857142857143,0,0
@@ elki.svm.solver.Solver.initializeGradient,13,17,58,30,51.724137931034484,0,0
@@ elki.svm.solver.Solver.calculate_obj,5,5,18,11,61.111111111111114,0,0
@@ elki.svm.solver.Solver.nonzero,5,5,3,3,100.0,0,0
@@ elki.svm.solver.Solver.select_working_set,6,7,10,5,50.0,0,0
@@ elki.svm.solver.Solver.maxViolating,12,17,73,21,28.767123287671232,0,1
@@ elki.svm.solver.Solver.minViolating,25,36,144,55,38.19444444444444,0,2
@@ elki.svm.solver.Solver.do_shrinking,38,53,191,49,25.654450261780106,0,2
@@ elki.svm.solver.Solver.be_shrunk,19,26,52,52,100.0,0,1
@@ elki.svm.solver.Solver.calculate_rho,29,38,106,37,34.90566037735849,0,1
@@ elki.svm.solver.NuSolver.select_working_set,39,59,240,85,35.41666666666667,0,1
@@ elki.svm.solver.NuSolver.be_shrunk,19,26,52,52,100.0,0,4
@@ elki.svm.solver.NuSolver.do_shrinking,37,51,187,55,29.411764705882355,0,1
@@ elki.svm.solver.NuSolver.calculate_rho,34,45,110,45,40.909090909090914,0,1
@@ elki.svm.model.ProbabilisticClassificationModel.predict_prob,16,20,68,40,58.82352941176471,0,1
@@ elki.svm.model.ProbabilisticClassificationModel.sigmoid_predict,4,4,4,4,100.0,0,0
@@ elki.svm.model.ProbabilisticClassificationModel.multiclass_probability,35,46,140,68,48.57142857142857,0,2
@@ elki.svm.model.RegressionModel.predict,5,5,20,13,65.0,0,1
@@ elki.svm.model.RegressionModel.predict,5,5,19,12,63.1578947368421,0,0
@@ elki.svm.model.ClassificationModel.predict,28,36,130,75,57.692307692307686,0,1
@@ elki.svm.model.ClassificationModel.predict,28,36,129,74,57.36434108527132,0,1
@@ elki.svm.qmatrix.Kernel.initialize,5,5,10,6,60.0,0,0
@@ elki.svm.qmatrix.Kernel.swap_index,4,4,9,9,100.0,0,1
@@ elki.svm.qmatrix.CachedQMatrix.<init>,5,5,12,8,66.66666666666666,0,0
@@ elki.svm.qmatrix.CachedQMatrix.lru_insert,6,8,14,7,50.0,0,0
@@ elki.svm.qmatrix.CachedQMatrix.lru_delete,5,5,10,10,100.0,0,0
@@ elki.svm.qmatrix.CachedQMatrix.get_data,22,29,59,47,79.66101694915254,0,1
@@ elki.svm.qmatrix.CachedQMatrix.swap_index,77,115,269,91,33.82899628252788,0,1
@@ elki.svm.qmatrix.CachedQMatrix.get_Q,4,4,5,4,80.0,0,0
@@ elki.svm.qmatrix.SVR_Q.<init>,5,5,16,11,68.75,0,1
@@ elki.svm.qmatrix.SVR_Q.initialize,5,5,14,9,64.28571428571429,0,0
@@ elki.svm.qmatrix.SVR_Q.get_Q,5,5,14,10,71.42857142857143,0,0
@@ elki.svm.qmatrix.SVC_Q.swap_index,4,4,8,8,100.0,0,0
@@ elki.svm.qmatrix.R2_Qq.similarity,5,5,9,9,100.0,0,0
@@ elki.svm.data.ByteWeightedArrayDataSet.add,4,4,17,10,58.82352941176471,0,0
@@ elki.svm.data.DoubleWeightedDataSet.add,4,4,17,10,58.82352941176471,0,0
@@ elki.outlier.svm.OCSVM.run,12,16,45,29,64.44444444444444,0,1
@@ elki.outlier.svm.SVDD.run,15,20,50,34,68.0,0,1
@@ elki.persistent.AbstractExternalizablePage.equals,8,11,16,5,31.25,0,0
@@ elki.persistent.DefaultPageHeader.readHeader,4,4,4,4,100.0,0,0
@@ elki.index.AbstractRefiningIndex.<init>,5,5,3,3,100.0,0,0
@@ elki.index.AbstractRefiningIndex.countRefinements,4,4,7,5,71.42857142857143,0,0
@@ elki.index.AbstractRefiningIndex.logStatistics,4,4,6,4,66.66666666666666,0,0
@@ elki.index.tree.AbstractNode.toString,5,5,5,5,100.0,0,0
@@ elki.index.tree.AbstractNode.addEntry,10,12,12,12,100.0,0,0
@@ elki.index.tree.AbstractNode.deleteAllEntries,4,4,6,4,66.66666666666666,0,1
@@ elki.index.tree.AbstractNode.removeMask,12,15,48,23,47.91666666666667,0,0
@@ elki.index.tree.AbstractNode.splitTo,20,27,52,32,61.53846153846154,0,1
@@ elki.index.tree.AbstractNode.splitTo,20,27,29,23,79.3103448275862,0,1
@@ elki.index.tree.AbstractNode.splitByMask,16,21,58,31,53.44827586206896,0,0
@@ elki.index.tree.TreeIndexHeader.writeEmptyPages,4,4,8,8,100.0,0,0
@@ elki.index.tree.TreeIndexHeader.readEmptyPages,6,7,22,15,68.18181818181817,0,0
@@ elki.index.tree.IndexTree.initialize,4,4,10,7,70.0,0,0
@@ elki.index.tree.IndexTree.isRoot,5,5,4,4,100.0,0,0
@@ elki.index.tree.IndexTree.getPageID,4,4,3,3,100.0,0,0
@@ elki.index.tree.IndexTree.initializeFromFile,4,4,5,4,80.0,0,0
@@ elki.index.tree.IndexTree.initialize,4,4,9,8,88.88888888888889,0,1
@@ elki.index.tree.AbstractNode$1.hasNext,5,5,8,8,100.0,0,0
@@ elki.index.tree.AbstractNode$1.next,4,4,12,12,100.0,0,0
@@ elki.index.tree.IndexTreePath.<init>,4,4,6,6,100.0,0,0
@@ elki.index.tree.IndexTreePath.getPathCount,5,5,11,3,27.27272727272727,0,1
@@ elki.index.tree.IndexTreePath.equals,14,20,58,21,36.206896551724135,0,0
@@ elki.index.tree.IndexTreePath.toString,11,13,25,12,48.0,0,4
@@ elki.index.tree.BreadthFirstEnumeration.hasNext,6,7,8,4,50.0,0,0
@@ elki.index.tree.BreadthFirstEnumeration.next,7,9,17,14,82.35294117647058,0,0
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix$PrecomputedSimilarityRangeQuery.getRange,15,20,58,32,55.172413793103445,0,1
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix$PrecomputedSimilarityQuery.similarity,5,5,8,8,100.0,0,0
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix.<init>,4,4,2,2,100.0,0,0
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix.initialize,17,22,40,38,95.0,0,1
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix.getOffset,5,5,6,6,100.0,0,0
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix.logStatistics,4,4,7,5,71.42857142857143,0,0
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix.getSimilarityQuery,5,5,7,7,100.0,0,0
@@ elki.index.distancematrix.PrecomputedSimilarityMatrix.similarityRangeByDBID,5,5,7,7,100.0,0,0
@@ elki.index.projected.ProjectedIndex$ProjectedKNNByObject.getKNN,7,8,25,25,100.0,0,1
@@ elki.index.projected.ProjectedIndex$ProjectedRKNNByObject.getRKNN,7,8,25,25,100.0,0,0
@@ elki.index.projected.ProjectedIndex$ProjectedKNNByDBID.getKNN,7,8,25,25,100.0,0,1
@@ elki.index.projected.ProjectedIndex$Factory$Par.configure,4,4,8,6,75.0,0,0
@@ elki.index.projected.ProjectedIndex$ProjectedRangeByDBID.getRange,12,15,29,27,93.10344827586206,0,1
@@ elki.index.projected.ProjectedIndex$ProjectedRangeByObject.getRange,12,15,29,27,93.10344827586206,0,0
@@ elki.index.projected.ProjectedIndex.<init>,5,5,5,5,100.0,0,0
@@ elki.index.projected.ProjectedIndex.countRefinement,4,4,6,4,66.66666666666666,0,0
@@ elki.index.projected.ProjectedIndex.logStatistics,4,4,9,7,77.77777777777779,0,0
@@ elki.index.projected.ProjectedIndex.kNNByObject,9,12,23,17,73.91304347826086,0,1
@@ elki.index.projected.ProjectedIndex.kNNByDBID,9,12,23,17,73.91304347826086,0,1
@@ elki.index.projected.ProjectedIndex.rangeByObject,9,12,23,17,73.91304347826086,0,0
@@ elki.index.projected.ProjectedIndex.rangeByDBID,9,12,23,17,73.91304347826086,0,0
@@ elki.index.projected.ProjectedIndex.rkNNByObject,9,12,23,17,73.91304347826086,0,1
@@ elki.index.projected.ProjectedIndex.rkNNByDBID,9,12,23,17,73.91304347826086,0,0
@@ elki.index.projected.ProjectedIndex$Factory.instantiate,12,15,44,40,90.9090909090909,0,1
@@ elki.index.projected.ProjectedIndex$ProjectedRKNNByDBID.getRKNN,7,8,25,25,100.0,0,1
@@ elki.utilities.datastructures.KuhnMunkresTest.test1,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresTest.test2,8,9,20,9,45.0,0,1
@@ elki.utilities.datastructures.KuhnMunkresTest.testNonSq,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresTest.testDifficult,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresTest.testDifficult2,8,9,20,9,45.0,0,1
@@ elki.utilities.datastructures.KuhnMunkresTest.testLarge,27,39,66,31,46.96969696969697,0,0
@@ elki.utilities.datastructures.QuickSelectTest.testRandomDoubles,5,5,8,4,50.0,0,0
@@ elki.utilities.datastructures.QuickSelectTest.testQuickSelect,11,13,37,29,78.37837837837837,0,1
@@ elki.utilities.datastructures.QuickSelectTest.testTies,13,17,36,10,27.77777777777778,0,1
@@ elki.utilities.datastructures.QuickSelectTest.testTiesLarge,13,17,36,10,27.77777777777778,0,0
@@ elki.utilities.datastructures.QuickSelectTest.testTiesInteger,13,17,38,12,31.57894736842105,0,0
@@ elki.utilities.datastructures.QuickSelectTest.testTiesIntegerList,13,17,38,12,31.57894736842105,0,1
@@ elki.utilities.datastructures.KuhnMunkresWongTest.test1,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresWongTest.test2,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresWongTest.testNonSq,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresWongTest.testDifficult,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresWongTest.testDifficult2,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresWongTest.testLarge,27,39,66,31,46.96969696969697,0,0
@@ elki.utilities.datastructures.BitsUtilTest.testSimpleOperations,10,13,11,7,63.63636363636363,0,0
@@ elki.utilities.datastructures.BitsUtilTest.testSorting,29,37,86,41,47.674418604651166,0,0
@@ elki.utilities.datastructures.BitsUtilTest.testAgainstBitSet,11,13,30,18,60.0,0,0
@@ elki.utilities.datastructures.BitsUtilTest.testLeadingTrailing,38,49,124,68,54.83870967741935,0,0
@@ elki.utilities.datastructures.BitsUtilTest.testRandomBitset,8,9,7,3,42.857142857142854,0,0
@@ elki.utilities.datastructures.KuhnMunkresSternTest.test1,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresSternTest.test2,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresSternTest.testNonSq,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresSternTest.testDifficult,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresSternTest.testDifficult2,8,9,20,9,45.0,0,0
@@ elki.utilities.datastructures.KuhnMunkresSternTest.testLarge,27,39,66,31,46.96969696969697,0,1
@@ elki.utilities.datastructures.arraylike.DoubleArrayTest.basicTest,14,17,39,22,56.41025641025641,0,1
@@ elki.utilities.datastructures.arraylike.IntegerArrayTest.basicTest,14,17,39,22,56.41025641025641,0,0
@@ elki.utilities.datastructures.hierarchy.HashMapHierarchyTest.validate,10,12,27,17,62.96296296296296,0,1
@@ elki.utilities.datastructures.hierarchy.HashMapHierarchyTest.testRemovals,11,13,28,12,42.857142857142854,0,0
@@ elki.utilities.datastructures.heap.UpdatableHeapTest.testUpdatableHeap,24,33,71,38,53.52112676056338,0,1
@@ elki.utilities.datastructures.heap.HeapPerformanceTest.testRuntime,20,25,49,29,59.183673469387756,0,0
@@ elki.utilities.datastructures.heap.HeapPerformanceTest.testHeap,8,9,23,15,65.21739130434783,0,1
@@ elki.utilities.datastructures.heap.HeapPerformanceTest.testQueue,8,9,23,15,65.21739130434783,0,0
@@ elki.utilities.datastructures.heap.IntegerMinHeapPerformanceTest.testRuntime,20,25,49,29,59.183673469387756,0,1
@@ elki.utilities.datastructures.heap.IntegerMinHeapPerformanceTest.testHeap,8,9,23,15,65.21739130434783,0,0
@@ elki.utilities.datastructures.heap.IntegerMinHeapPerformanceTest.testQueue,8,9,23,15,65.21739130434783,0,0
@@ elki.utilities.datastructures.heap.HeapTest.testHeap,89,117,276,150,54.347826086956516,0,2
@@ elki.utilities.datastructures.heap.HeapTest.testHeapRandomInt,47,61,130,70,53.84615384615385,0,1
@@ elki.utilities.datastructures.heap.DoubleHeapTest.testDoubleMinHeap,20,25,38,18,47.368421052631575,0,0
@@ elki.utilities.datastructures.heap.DoubleHeapTest.testDoubleMaxHeap,20,25,40,19,47.5,0,1
@@ elki.utilities.datastructures.heap.IntegerHeapTest.testHeap,89,117,276,150,54.347826086956516,0,2
@@ elki.utilities.datastructures.heap.IntegerHeapTest.testHeapRandomInt,47,61,130,70,53.84615384615385,0,1
@@ elki.utilities.datastructures.heap.UpdatableHeapTest$Entry.equals,6,7,8,4,50.0,0,0
@@ elki.utilities.datastructures.heap.DoubleObjectHeapsTest.testDoubleObjMinHeap,20,25,38,18,47.368421052631575,0,1
@@ elki.utilities.datastructures.heap.DoubleObjectHeapsTest.testDoubleObjMaxHeap,20,25,38,18,47.368421052631575,0,0
@@ elki.utilities.datastructures.arrays.DoubleIntegerArrayQuickSortTest.testRandomDoubles,5,5,8,4,50.0,0,0
@@ elki.utilities.datastructures.arrays.DoubleIntegerArrayQuickSortTest.testQuickSort,11,13,33,20,60.60606060606061,0,2
@@ elki.utilities.datastructures.arrays.DoubleIntegerArrayQuickSortTest.testQuickSortReverse,11,13,33,20,60.60606060606061,0,0
@@ elki.utilities.datastructures.arrays.DoubleIntegerArrayQuickSortTest.testSorted,11,13,32,19,59.375,0,0
@@ elki.utilities.datastructures.arrays.IntegerArrayQuickSortTest.testRandomDoubles,5,5,8,4,50.0,0,0
@@ elki.utilities.datastructures.arrays.IntegerArrayQuickSortTest.testQuickSort,11,13,33,20,60.60606060606061,0,1
@@ elki.utilities.datastructures.arrays.IntegerArrayQuickSortTest.testTies,11,13,28,15,53.57142857142857,0,1
@@ elki.utilities.datastructures.arrays.IntegerArrayQuickSortTest.testSorted,11,13,29,16,55.172413793103445,0,0
@@ elki.utilities.datastructures.arrays.IntegerArrayQuickSortTest.lambda$testSorted$2,7,8,8,8,100.0,0,0
@@ elki.utilities.datastructures.arrays.IntegerArrayQuickSortTest.lambda$testTies$1,7,8,8,8,100.0,0,0
@@ elki.utilities.io.TokenizerTest.tokenizerTest,18,25,46,32,69.56521739130434,0,0
@@ elki.utilities.io.ByteArrayUtilTest.dotestUnsignedVarint32,8,9,27,17,62.96296296296296,0,0
@@ elki.utilities.io.ByteArrayUtilTest.dotestSignedVarint32,8,9,27,17,62.96296296296296,0,0
@@ elki.utilities.io.ByteArrayUtilTest.dotestVarintExamples,5,5,11,7,63.63636363636363,0,0
@@ elki.utilities.io.FormatUtilTest.testStringSize,14,17,14,6,42.857142857142854,0,0
@@ elki.utilities.random.XorShift1024NonThreadsafeRandomTest.testUniformity,18,23,49,25,51.02040816326531,0,0
@@ elki.utilities.random.XorShift1024NonThreadsafeRandomTest.testUniformityDouble,18,23,47,24,51.06382978723404,0,1
@@ elki.utilities.random.JavaRandomTest.testUniformity,18,23,49,25,51.02040816326531,0,0
@@ elki.utilities.random.JavaRandomTest.testUniformityDouble,18,23,47,24,51.06382978723404,0,0
@@ elki.utilities.random.JavaRandomTest.computeChiSquared,8,9,18,10,55.55555555555556,0,0
@@ elki.utilities.random.JavaRandomTest.assertSeedEntropy,20,25,63,38,60.317460317460316,0,0
@@ elki.utilities.random.FastNonThreadsafeRandomTest.testUniformity,18,23,49,25,51.02040816326531,0,0
@@ elki.utilities.random.FastNonThreadsafeRandomTest.testUniformityRefined,18,23,49,25,51.02040816326531,0,0
@@ elki.utilities.random.FastNonThreadsafeRandomTest.testUniformityDouble,18,23,47,24,51.06382978723404,0,1
@@ elki.utilities.random.XorShift64NonThreadsafeRandomTest.testUniformity,18,23,49,25,51.02040816326531,0,1
@@ elki.utilities.random.XorShift64NonThreadsafeRandomTest.testUniformityDouble,18,23,47,24,51.06382978723404,0,0
@@ elki.utilities.random.Xoroshiro128NonThreadsafeRandomTest.testUniformity,18,23,49,25,51.02040816326531,0,1
@@ elki.utilities.random.Xoroshiro128NonThreadsafeRandomTest.testUniformityDouble,18,23,47,24,51.06382978723404,0,1
@@ elki.utilities.ClassGenericsUtil.getParameterizer,7,8,3,3,100.0,0,1
@@ elki.utilities.ClassGenericsUtil.tryInstantiate,7,8,7,7,100.0,0,0
@@ elki.utilities.ClassGenericsUtil.make,9,11,10,10,100.0,0,1
@@ elki.utilities.ClassGenericsUtil.parameterizeOrAbort,4,4,3,3,100.0,0,0
@@ elki.utilities.ClassGenericsUtil.instantiateLowlevel,4,4,3,3,100.0,0,0
@@ elki.utilities.ELKIServiceScanner$DirClassIterator.<init>,4,4,12,9,75.0,0,0
@@ elki.utilities.ELKIServiceScanner$DirClassIterator.hasNext,7,8,9,7,77.77777777777779,0,0
@@ elki.utilities.ELKIServiceScanner$DirClassIterator.next,6,7,11,9,81.81818181818183,0,0
@@ elki.utilities.ELKIServiceScanner.load,20,28,20,16,80.0,0,1
@@ elki.utilities.ELKIServiceScanner.getMasterCache,5,5,3,3,100.0,0,0
@@ elki.utilities.ELKIServiceScanner.initialize,16,21,24,23,95.83333333333334,0,0
@@ elki.utilities.ELKIServiceScanner.comparePackageClass,9,11,10,10,100.0,0,0
@@ elki.utilities.ELKIServiceScanner.classPriority,10,12,12,5,41.66666666666667,0,0
@@ elki.utilities.ELKIServiceScanner.lambda$static$1,8,9,10,10,100.0,0,0
@@ elki.utilities.ELKIServiceRegistry.register,6,7,5,4,80.0,0,0
@@ elki.utilities.ELKIServiceRegistry.findAllImplementations,19,26,60,28,46.666666666666664,0,0
@@ elki.utilities.ELKIServiceRegistry.findAllImplementations,13,17,21,21,100.0,0,0
@@ elki.utilities.ELKIServiceRegistry.findImplementation,35,50,108,47,43.51851851851852,0,1
@@ elki.utilities.ELKIServiceRegistry.tryAlternateNames,18,26,49,30,61.224489795918366,0,0
@@ elki.utilities.Util.mixHashCodes,7,8,16,9,56.25,0,1
@@ elki.utilities.ELKIBuilder.build,6,7,16,14,87.5,0,0
@@ elki.utilities.ELKIServiceRegistry$Entry.addName,4,4,15,10,66.66666666666666,0,0
@@ elki.utilities.ELKIServiceRegistry$Entry.addHit,4,4,18,11,61.111111111111114,0,0
@@ elki.utilities.ELKIServiceRegistry$Entry.addAlias,6,7,26,12,46.15384615384615,0,1
@@ elki.utilities.ELKIServiceLoader.load,32,47,147,28,19.047619047619047,0,1
@@ elki.utilities.datastructures.KuhnMunkres.run,16,22,60,46,76.66666666666667,0,0
@@ elki.utilities.datastructures.KuhnMunkres.initialize,34,46,109,60,55.04587155963303,0,0
@@ elki.utilities.datastructures.KuhnMunkres.initialCover,11,14,37,13,35.13513513513514,0,0
@@ elki.utilities.datastructures.KuhnMunkres.findUncoveredMinimum,16,23,77,22,28.57142857142857,0,0
@@ elki.utilities.datastructures.KuhnMunkres.removeCost,20,28,90,32,35.55555555555556,0,1
@@ elki.utilities.datastructures.KuhnMunkres.pivot,13,18,43,26,60.46511627906976,0,0
@@ elki.utilities.datastructures.KuhnMunkres.debugLogMatrix,36,52,155,76,49.03225806451613,0,0
@@ elki.utilities.datastructures.QuickSelect.bestPivot,11,14,18,18,100.0,0,0
@@ elki.utilities.datastructures.QuickSelect.insertionSort,9,11,32,17,53.125,0,1
@@ elki.utilities.datastructures.QuickSelect.median,7,9,15,13,86.66666666666667,0,0
@@ elki.utilities.datastructures.QuickSelect.quantile,7,9,17,15,88.23529411764706,0,0
@@ elki.utilities.datastructures.QuickSelect.insertionSort,9,11,25,11,44.0,0,0
@@ elki.utilities.datastructures.QuickSelect.median,5,6,9,7,77.77777777777779,0,0
@@ elki.utilities.datastructures.QuickSelect.quantile,5,6,10,8,80.0,0,0
@@ elki.utilities.datastructures.QuickSelect.insertionSort,9,11,27,12,44.44444444444444,0,1
@@ elki.utilities.datastructures.BitsUtil.zero,5,5,2,2,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.of,11,13,14,7,50.0,0,0
@@ elki.utilities.datastructures.BitsUtil.random,19,25,44,25,56.81818181818182,0,0
@@ elki.utilities.datastructures.BitsUtil.copy,4,4,7,7,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.copy,13,17,45,34,75.55555555555556,0,0
@@ elki.utilities.datastructures.BitsUtil.invgrayI,14,17,41,20,48.78048780487805,0,0
@@ elki.utilities.datastructures.BitsUtil.isZero,7,8,14,7,50.0,0,0
@@ elki.utilities.datastructures.BitsUtil.cardinality,5,5,13,6,46.15384615384615,0,0
@@ elki.utilities.datastructures.BitsUtil.setI,5,6,8,5,62.5,0,0
@@ elki.utilities.datastructures.BitsUtil.get,5,5,4,4,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.get,6,7,10,5,50.0,0,0
@@ elki.utilities.datastructures.BitsUtil.onesI,6,7,11,8,72.72727272727273,0,0
@@ elki.utilities.datastructures.BitsUtil.xorI,8,10,17,10,58.82352941176471,0,0
@@ elki.utilities.datastructures.BitsUtil.xorI,19,27,69,43,62.31884057971014,0,0
@@ elki.utilities.datastructures.BitsUtil.orI,8,10,19,12,63.1578947368421,0,0
@@ elki.utilities.datastructures.BitsUtil.orI,19,27,69,43,62.31884057971014,0,1
@@ elki.utilities.datastructures.BitsUtil.andI,5,5,13,7,53.84615384615385,0,0
@@ elki.utilities.datastructures.BitsUtil.andI,21,30,74,47,63.51351351351351,0,0
@@ elki.utilities.datastructures.BitsUtil.andCMin,5,5,12,8,66.66666666666666,0,0
@@ elki.utilities.datastructures.BitsUtil.nandI,5,5,11,7,63.63636363636363,0,0
@@ elki.utilities.datastructures.BitsUtil.invertI,5,5,10,6,60.0,0,0
@@ elki.utilities.datastructures.BitsUtil.shiftRightI,13,17,35,31,88.57142857142857,0,0
@@ elki.utilities.datastructures.BitsUtil.shiftLeftI,13,17,34,30,88.23529411764706,0,0
@@ elki.utilities.datastructures.BitsUtil.cycleRightC,7,8,7,7,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.truncateI,4,4,6,5,83.33333333333334,0,0
@@ elki.utilities.datastructures.BitsUtil.cycleLeftC,7,8,7,7,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.toString,19,25,45,20,44.44444444444444,0,1
@@ elki.utilities.datastructures.BitsUtil.toString,22,29,54,26,48.148148148148145,0,0
@@ elki.utilities.datastructures.BitsUtil.toString,10,12,19,10,52.63157894736842,0,0
@@ elki.utilities.datastructures.BitsUtil.toStringLow,19,25,52,24,46.15384615384615,0,1
@@ elki.utilities.datastructures.BitsUtil.toStringLow,22,29,58,30,51.724137931034484,0,0
@@ elki.utilities.datastructures.BitsUtil.toStringLow,10,12,21,12,57.14285714285714,0,0
@@ elki.utilities.datastructures.BitsUtil.toString,7,8,16,12,75.0,0,0
@@ elki.utilities.datastructures.BitsUtil.numberOfTrailingZerosSigned,7,8,17,8,47.05882352941176,0,0
@@ elki.utilities.datastructures.BitsUtil.numberOfTrailingZeros,7,8,19,8,42.10526315789473,0,0
@@ elki.utilities.datastructures.BitsUtil.numberOfTrailingZerosSigned,5,5,3,3,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.numberOfLeadingZerosSigned,7,8,21,9,42.857142857142854,0,1
@@ elki.utilities.datastructures.BitsUtil.numberOfLeadingZeros,7,8,23,9,39.130434782608695,0,0
@@ elki.utilities.datastructures.BitsUtil.numberOfLeadingZerosSigned,5,5,3,3,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.numberOfLeadingZerosSigned,5,5,3,3,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.previousSetBit,12,15,11,11,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.previousSetBit,14,18,30,15,50.0,0,0
@@ elki.utilities.datastructures.BitsUtil.previousClearBit,10,12,9,9,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.previousClearBit,14,18,30,15,50.0,0,0
@@ elki.utilities.datastructures.BitsUtil.nextSetBit,12,15,11,11,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.nextSetBit,12,15,26,18,69.23076923076923,0,1
@@ elki.utilities.datastructures.BitsUtil.nextClearBit,10,12,9,9,100.0,0,0
@@ elki.utilities.datastructures.BitsUtil.nextClearBit,12,15,26,18,69.23076923076923,0,0
@@ elki.utilities.datastructures.BitsUtil.intersect,5,5,4,4,100.0,0,0
