@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.codec.language.DoubleMetaphone.handleX,12,16,24,22,91.66666666666666,0,1
@@ org.apache.commons.codec.language.DoubleMetaphone.handleZ,14,19,33,31,93.93939393939394,0,1
@@ org.apache.commons.codec.language.DoubleMetaphone.conditionC0,15,21,27,27,100.0,0,1
@@ org.apache.commons.codec.language.DoubleMetaphone.conditionCH0,9,12,12,12,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.conditionCH1,12,19,28,28,100.0,0,1
@@ org.apache.commons.codec.language.DoubleMetaphone.conditionL0,9,13,18,18,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.conditionM0,9,12,18,18,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.isSlavoGermanic,8,11,8,8,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.isVowel,5,5,2,2,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.isSilentStart,7,8,18,10,55.55555555555556,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.cleanInput,6,7,7,7,100.0,0,1
@@ org.apache.commons.codec.language.DoubleMetaphone.charAt,5,6,8,8,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone.contains,9,12,29,21,72.41379310344827,0,1
@@ org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult.appendPrimary,4,4,9,9,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult.appendAlternate,4,4,9,9,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult.appendPrimary,5,5,11,11,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult.appendAlternate,5,5,11,11,100.0,0,0
@@ org.apache.commons.codec.language.DoubleMetaphone$DoubleMetaphoneResult.isComplete,6,7,12,12,100.0,0,0
@@ org.apache.commons.codec.language.RefinedSoundex.encode,4,4,4,4,100.0,0,0
@@ org.apache.commons.codec.language.RefinedSoundex.getMappingCode,4,4,5,5,100.0,0,0
@@ org.apache.commons.codec.language.RefinedSoundex.soundex,14,18,31,23,74.19354838709677,0,1
@@ org.apache.commons.codec.language.Soundex.encode,4,4,4,4,100.0,0,0
@@ org.apache.commons.codec.language.Soundex.getMappingCode,10,16,22,22,100.0,0,1
@@ org.apache.commons.codec.language.Soundex.map,5,6,9,9,100.0,0,0
@@ org.apache.commons.codec.language.Soundex.soundex,14,20,40,28,70.0,0,1
@@ org.apache.commons.codec.binary.BinaryCodec.encode,4,4,3,3,100.0,0,0
@@ org.apache.commons.codec.binary.BinaryCodec.decode,10,13,12,12,100.0,0,0
@@ org.apache.commons.codec.binary.BinaryCodec.toByteArray,4,4,4,4,100.0,0,0
@@ org.apache.commons.codec.binary.BinaryCodec.fromAscii,13,17,41,20,48.78048780487805,0,1
@@ org.apache.commons.codec.binary.BinaryCodec.fromAscii,13,17,41,20,48.78048780487805,0,1
@@ org.apache.commons.codec.binary.BinaryCodec.toAsciiBytes,14,18,47,22,46.808510638297875,0,0
@@ org.apache.commons.codec.binary.BinaryCodec.toAsciiChars,14,18,47,22,46.808510638297875,0,1
@@ org.apache.commons.codec.binary.Hex.decodeHex,7,8,16,11,68.75,0,0
@@ org.apache.commons.codec.binary.Hex.toDigit,4,4,5,5,100.0,0,0
@@ org.apache.commons.codec.binary.Hex.encodeHex,5,5,14,9,64.28571428571429,0,0
@@ org.apache.commons.codec.binary.Hex.decode,5,5,3,3,100.0,0,0
@@ org.apache.commons.codec.binary.Hex.encode,5,5,3,3,100.0,0,0
@@ org.apache.commons.codec.binary.Base64.isBase64,7,9,8,8,100.0,0,0
@@ org.apache.commons.codec.binary.Base64.isArrayByteBase64,9,11,16,9,56.25,0,0
@@ org.apache.commons.codec.binary.Base64.decode,4,4,4,4,100.0,0,0
@@ org.apache.commons.codec.binary.Base64.encodeBase64,43,59,109,71,65.13761467889908,0,2
@@ org.apache.commons.codec.binary.Base64.decodeBase64,18,25,59,41,69.49152542372882,0,1
@@ org.apache.commons.codec.binary.Base64.discardWhitespace,8,9,23,10,43.47826086956522,0,1
@@ org.apache.commons.codec.binary.Base64.discardNonBase64,7,8,23,10,43.47826086956522,0,1
@@ org.apache.commons.codec.binary.Base64.encode,4,4,4,4,100.0,0,0
@@ org.apache.commons.codec.binary.Base64.encodeInteger,4,4,3,3,100.0,0,0
@@ org.apache.commons.codec.binary.Base64.toIntegerBytes,7,9,17,15,88.23529411764706,0,1
