@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.collections4.MapUtils.getBooleanValue,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.getByteValue,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.getShortValue,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.getIntValue,4,4,4,4,100.0,0,1
@@ org.apache.commons.collections4.MapUtils.getLongValue,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.getFloatValue,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.getDoubleValue,4,4,4,4,100.0,0,1
@@ org.apache.commons.collections4.MapUtils.toProperties,6,7,5,4,80.0,0,0
@@ org.apache.commons.collections4.MapUtils.toMap,5,5,6,6,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.verbosePrintInternal,29,40,56,49,87.5,0,1
@@ org.apache.commons.collections4.MapUtils.printIndent,5,5,9,5,55.55555555555556,0,1
@@ org.apache.commons.collections4.MapUtils.invertMap,5,5,2,2,100.0,0,1
@@ org.apache.commons.collections4.MapUtils.safeAddToMap,5,5,5,5,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.putAll,28,39,48,32,66.66666666666666,0,1
@@ org.apache.commons.collections4.MapUtils.emptyIfNull,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.isEmpty,6,7,4,2,50.0,0,0
@@ org.apache.commons.collections4.MapUtils.isNotEmpty,5,5,2,2,100.0,0,2
@@ org.apache.commons.collections4.MapUtils.populateMap,5,5,6,6,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.populateMap,5,5,6,6,100.0,0,0
@@ org.apache.commons.collections4.MapUtils.iterableMap,7,8,6,6,100.0,0,1
@@ org.apache.commons.collections4.MapUtils.iterableSortedMap,7,8,6,6,100.0,0,1
@@ org.apache.commons.collections4.IterableUtils$10.iterator,5,5,14,10,71.42857142857143,0,0
@@ org.apache.commons.collections4.SplitMapUtils.readableMap,9,11,8,8,100.0,0,0
@@ org.apache.commons.collections4.SplitMapUtils.writableMap,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.MultiMapUtils.emptyIfNull,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.MultiMapUtils.isEmpty,6,7,4,2,50.0,0,0
@@ org.apache.commons.collections4.MultiMapUtils.getCollection,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.MultiMapUtils.getValuesAsList,6,7,8,8,100.0,0,1
@@ org.apache.commons.collections4.MultiMapUtils.getValuesAsSet,6,7,8,8,100.0,0,0
@@ org.apache.commons.collections4.MultiMapUtils.getValuesAsBag,6,7,8,8,100.0,0,0
@@ org.apache.commons.collections4.ClosureUtils.switchMapClosure,7,8,10,9,90.0,0,1
@@ org.apache.commons.collections4.FluentIterable.of,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.FluentIterable.copyInto,7,8,5,5,100.0,0,0
@@ org.apache.commons.collections4.ComparatorUtils.chainedComparator,7,8,5,5,100.0,0,0
@@ org.apache.commons.collections4.ComparatorUtils.nullLowComparator,4,4,5,2,40.0,0,1
@@ org.apache.commons.collections4.ComparatorUtils.nullHighComparator,4,4,5,2,40.0,0,0
@@ org.apache.commons.collections4.ComparatorUtils.transformedComparator,4,4,6,3,50.0,0,0
@@ org.apache.commons.collections4.ComparatorUtils.min,7,8,11,8,72.72727272727273,0,0
@@ org.apache.commons.collections4.ComparatorUtils.max,7,8,11,8,72.72727272727273,0,0
@@ org.apache.commons.collections4.SetUtils.emptyIfNull,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.SetUtils.isEqualSet,8,11,14,10,71.42857142857143,0,1
@@ org.apache.commons.collections4.SetUtils.hashCodeForSet,9,11,10,6,60.0,0,1
@@ org.apache.commons.collections4.IteratorUtils.transformedIterator,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.filteredIterator,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.filteredListIterator,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.loopingIterator,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.loopingListIterator,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.nodeListIterator,4,4,3,3,100.0,0,1
@@ org.apache.commons.collections4.IteratorUtils.nodeListIterator,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.asIterator,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.asIterator,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.asEnumeration,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.asIterable,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.asMultipleUseIterable,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.toListIterator,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.toArray,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.toArray,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.toList,9,11,10,10,100.0,0,1
@@ org.apache.commons.collections4.IteratorUtils.getIterator,25,36,38,36,94.73684210526315,0,1
@@ org.apache.commons.collections4.IteratorUtils.apply,7,9,8,6,75.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.find,9,12,12,10,83.33333333333334,0,1
@@ org.apache.commons.collections4.IteratorUtils.matchesAny,9,12,11,9,81.81818181818183,0,0
@@ org.apache.commons.collections4.IteratorUtils.matchesAll,9,12,11,9,81.81818181818183,0,0
@@ org.apache.commons.collections4.IteratorUtils.isEmpty,6,7,4,2,50.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.get,7,8,10,7,70.0,0,0
@@ org.apache.commons.collections4.IteratorUtils.size,5,6,9,4,44.44444444444444,0,0
@@ org.apache.commons.collections4.IteratorUtils.toString,15,21,25,22,88.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.emptyIfNull,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.union,5,5,2,2,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.intersection,5,5,2,2,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.disjunction,5,5,2,2,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.subtract,12,15,14,10,71.42857142857143,0,1
@@ org.apache.commons.collections4.CollectionUtils.containsAll,19,26,24,14,58.333333333333336,0,0
@@ org.apache.commons.collections4.CollectionUtils.containsAny,14,18,14,14,100.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.getCardinalityMap,8,9,9,9,100.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.isSubCollection,7,8,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.isProperSubCollection,6,7,8,4,50.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.isEqualCollection,11,14,18,18,100.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.isEqualCollection,6,7,9,9,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.cardinality,21,28,27,19,70.37037037037037,0,1
@@ org.apache.commons.collections4.CollectionUtils.find,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllDo,4,4,5,4,80.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.forAllDo,4,4,5,4,80.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllButLastDo,6,7,6,4,66.66666666666666,0,0
@@ org.apache.commons.collections4.CollectionUtils.forAllButLastDo,8,11,12,9,75.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.filter,8,11,14,7,50.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.filterInverse,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.transform,10,13,13,11,84.61538461538461,0,0
@@ org.apache.commons.collections4.CollectionUtils.countMatches,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.exists,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.matchesAll,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.select,5,5,5,5,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.select,9,12,12,8,66.66666666666666,0,0
@@ org.apache.commons.collections4.CollectionUtils.selectRejected,5,5,5,5,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.selectRejected,9,12,12,8,66.66666666666666,0,1
@@ org.apache.commons.collections4.CollectionUtils.partition,10,13,13,11,84.61538461538461,0,0
@@ org.apache.commons.collections4.CollectionUtils.partition,20,27,48,28,58.333333333333336,0,1
@@ org.apache.commons.collections4.CollectionUtils.collect,5,5,5,5,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.collect,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.collect,6,8,10,7,70.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.addIgnoreNull,8,10,8,5,62.5,0,1
@@ org.apache.commons.collections4.CollectionUtils.addAll,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.addAll,5,5,8,5,62.5,0,1
@@ org.apache.commons.collections4.CollectionUtils.addAll,5,5,8,5,62.5,0,0
@@ org.apache.commons.collections4.CollectionUtils.addAll,5,5,5,2,40.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.checkIndexBounds,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.get,18,25,31,31,100.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.size,20,27,34,25,73.52941176470588,0,0
@@ org.apache.commons.collections4.CollectionUtils.sizeIsEmpty,28,38,25,25,100.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.isEmpty,6,7,4,2,50.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.isNotEmpty,5,5,2,2,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.reverseArray,5,5,13,5,38.46153846153847,0,0
@@ org.apache.commons.collections4.CollectionUtils.isFull,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.maxSize,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.collate,19,27,35,21,60.0,0,1
@@ org.apache.commons.collections4.CollectionUtils.permutations,5,5,5,5,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils.retainAll,7,8,6,5,83.33333333333334,0,1
@@ org.apache.commons.collections4.CollectionUtils.removeAll,7,8,6,5,83.33333333333334,0,1
@@ org.apache.commons.collections4.CollectionUtils.extractSingleton,5,6,5,3,60.0,0,0
@@ org.apache.commons.collections4.EnumerationUtils.get,7,8,10,7,70.0,0,0
@@ org.apache.commons.collections4.EnumerationUtils.toList,5,5,5,5,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.filteredIterable,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.boundedIterable,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.skippingIterable,4,4,4,4,100.0,0,1
@@ org.apache.commons.collections4.IterableUtils.transformedIterable,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.emptyIteratorIfNull,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.frequency,10,13,13,7,53.84615384615385,0,0
@@ org.apache.commons.collections4.IterableUtils.isEmpty,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.contains,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.contains,4,4,5,5,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.get,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils.size,4,4,4,4,100.0,0,1
@@ org.apache.commons.collections4.IterableUtils.toString,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils$1$1.nextIterator,4,4,12,12,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils$6.iterator,5,5,6,6,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils$EquatorWrapper.equals,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.IterableUtils$5$1.nextIterator,6,7,15,15,100.0,0,0
@@ org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper.setCardinality,5,5,11,7,63.63636363636363,0,0
@@ org.apache.commons.collections4.ArrayStack.peek,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.ArrayStack.peek,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.ArrayStack.pop,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.ArrayStack.search,10,14,23,7,30.434782608695656,0,1
@@ org.apache.commons.collections4.TransformerUtils.switchMapTransformer,7,8,10,9,90.0,0,0
@@ org.apache.commons.collections4.CollectionUtils$CardinalityHelper.getFreq,4,4,3,3,100.0,0,0
@@ org.apache.commons.collections4.SplitMapUtils$WrappedPut.equals,8,10,12,8,66.66666666666666,0,0
@@ org.apache.commons.collections4.SplitMapUtils$WrappedGet.equals,8,10,12,8,66.66666666666666,0,0
@@ org.apache.commons.collections4.SplitMapUtils$WrappedGet.mapIterator,5,5,10,8,80.0,0,0
@@ org.apache.commons.collections4.ListUtils.emptyIfNull,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.ListUtils.defaultIfNull,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.ListUtils.intersection,9,11,18,10,55.55555555555556,0,0
@@ org.apache.commons.collections4.ListUtils.subtract,7,8,7,5,71.42857142857143,0,0
@@ org.apache.commons.collections4.ListUtils.isEqualList,20,30,32,19,59.375,0,0
@@ org.apache.commons.collections4.ListUtils.hashCodeForList,10,12,13,10,76.92307692307693,0,0
@@ org.apache.commons.collections4.ListUtils.retainAll,7,8,7,5,71.42857142857143,0,0
@@ org.apache.commons.collections4.ListUtils.removeAll,7,8,7,5,71.42857142857143,0,0
@@ org.apache.commons.collections4.ListUtils.indexOf,9,12,21,11,52.38095238095239,0,1
@@ org.apache.commons.collections4.ListUtils.longestCommonSubsequence,7,9,9,7,77.77777777777779,0,0
@@ org.apache.commons.collections4.ListUtils.longestCommonSubsequence,8,10,8,6,75.0,0,0
@@ org.apache.commons.collections4.ListUtils.partition,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.ListUtils$Partition.get,8,10,16,16,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator.getKey,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator.getValue,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySetIterator.remove,4,4,8,8,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.firstKey,4,4,7,7,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.lastKey,4,4,7,7,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.nextKey,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.previousKey,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.putAll,5,5,1,1,100.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.keySet,4,4,10,6,60.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.values,4,4,10,6,60.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.entrySet,4,4,9,5,55.55555555555556,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse.mapIterator,4,4,5,5,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$ValuesIterator.remove,4,4,8,8,100.0,0,1
@@ org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.inverseBidiMap,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap.nextKey,8,10,15,15,100.0,0,0
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap.previousKey,8,10,15,15,100.0,0,1
@@ org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap,4,4,4,4,100.0,0,1
@@ org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseOrderedBidiMap,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.remove,4,4,9,9,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.getKey,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.getValue,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.setValue,7,9,26,17,65.38461538461539,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.toString,4,4,5,5,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.isEmpty,5,5,4,4,100.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.containsKey,5,5,4,4,100.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.containsValue,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.get,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.putAll,5,5,1,1,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getKey,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.firstKey,4,4,7,7,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.lastKey,4,4,7,7,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.nextKey,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.previousKey,5,5,3,3,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.keySet,4,4,9,5,55.55555555555556,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.values,4,4,9,5,55.55555555555556,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.entrySet,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.mapIterator,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.inverseBidiMap,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doPut,14,18,55,29,52.72727272727272,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRemoveKey,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRemoveValue,4,4,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.lookup,10,12,19,10,52.63157894736842,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.nextGreater,11,14,33,17,51.515151515151516,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.nextSmaller,11,14,33,17,51.515151515151516,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.leastNode,5,6,13,5,38.46153846153847,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.greatestNode,5,6,13,5,38.46153846153847,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.copyColor,6,7,9,8,88.88888888888889,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.isRed,6,7,6,3,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.isBlack,6,7,6,3,50.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.makeRed,4,4,4,3,75.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.makeBlack,4,4,4,3,75.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getParent,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getRightChild,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getLeftChild,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.rotateLeft,9,11,31,29,93.54838709677419,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.rotateRight,9,11,31,29,93.54838709677419,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackInsert,21,30,185,48,25.945945945945947,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackDelete,28,39,78,68,87.17948717948718,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackDeleteFixup,24,34,190,49,25.789473684210527,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.swapPosition,40,57,135,113,83.7037037037037,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.checkNonNullComparable,6,7,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.insertValue,13,16,46,20,43.47826086956522,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doEquals,15,20,26,24,92.3076923076923,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doHashCode,6,7,13,7,53.84615384615385,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.doToString,15,19,28,24,85.71428571428571,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.getMapIterator,5,6,10,10,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.readObject,5,5,10,6,60.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap.writeObject,5,5,1,1,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.put,6,7,25,19,76.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.putAll,5,5,1,1,100.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.remove,4,4,12,7,58.333333333333336,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.removeValue,4,4,12,7,58.333333333333336,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.inverseBidiMap,4,4,10,6,60.0,0,1
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.keySet,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.values,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap.entrySet,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet.remove,10,14,27,19,70.37037037037037,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values.remove,4,4,13,13,100.0,0,2
@@ org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap,4,4,4,4,100.0,0,1
@@ org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.inverseBidiMap,4,4,8,4,50.0,0,0
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator.getKey,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator.getValue,4,4,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator.setValue,7,9,26,17,65.38461538461539,0,1
@@ org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator.toString,4,4,5,5,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView.contains,5,5,6,6,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView.remove,5,5,6,6,100.0,0,1
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView.contains,8,10,11,8,72.72727272727273,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView.remove,7,9,14,11,78.57142857142857,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator.hasNext,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator.navigateNext,6,7,14,14,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator.hasPrevious,5,5,4,4,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator.navigatePrevious,8,10,24,22,91.66666666666666,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator.remove,9,11,25,25,100.0,0,1
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry.setValue,5,6,22,13,59.09090909090909,0,0
@@ org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySetIterator.remove,4,4,9,9,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Node.getData,5,6,8,8,100.0,0,0
@@ org.apache.commons.collections4.bidimap.TreeBidiMap$Node.isRed,5,5,6,6,100.0,0,0
